Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;956.0758269720101;1420.835368956743;1713.7084312190027;796.9911250326285;679.1012750455372;1292.303825136612
1;0.03;957.8818597560976;1423.153201219512;1724.4784070338762;813.9596586501164;670.3404175988068;1280.749813571961
2;0.07;959.8793146888385;1425.7971781305114;1735.8280207561156;826.262910798122;661.7351111111111;1266.7768888888888
3;0.1;961.7403697996918;1428.5130970724192;1748.2281460134484;838.4382804995197;654.4715205547301;1255.1193660227834
4;0.13;963.1869731800766;1430.5575989782885;1760.7045454545455;850.9503910068426;647.4122516556291;1244.7030905077263
5;0.17;964.828228688106;1432.9594180704441;1771.4951267056529;862.0350877192982;640.2855436081243;1234.3876941457586
6;0.2;965.8764367816092;1434.8252351097178;1781.6264705882354;872.3806372549019;634.4403846153846;1225.6358974358973
7;0.23;967.8995398773006;1438.842791411043;1790.2862398822663;881.2406181015452;629.2801169590642;1218.1970760233917
8;0.27;967.4255427841634;1444.9484035759897;1798.3643240605172;889.5348950707661;624.5571776155717;1211.1660583941605
9;0.3;963.9588872476612;1450.5805022156574;1805.617725833942;897.2327733138543;620.4438502673797;1204.7682709447415
10;0.33;958.6256372906045;1456.495994173343;1812.1780986762935;904.1523465703971;616.759193357058;1199.0688018979833
11;0.37;952.6673881673881;1462.3977873977874;1818.3433835845894;910.5123235223737;613.5083766608897;1194.272674754477
12;0.4;945.7881844380404;1469.104707012488;1824.3510063819342;917.0837015218457;610.2735346358792;1189.3475429248076
13;0.43;938.84884004884;1474.1592185592185;1829.71675432006;922.9569246180815;607.4120689655173;1185.232183908046
14;0.47;932.9543049543048;1477.4367484367483;1835.242019302153;928.8829497649097;603.8754646840149;1180.1400247831473
15;0.5;926.6811384466955;1480.6919922817171;1845.7125984251968;936.2278215223097;602.0191570881226;1177.5331143951832
16;0.53;920.6358974358974;1483.8153846153846;1863.202784344628;945.371158392435;598.7744405182567;1172.7820965842166
17;0.57;915.1055121835816;1486.7012065294534;1878.8719543805078;955.267755313634;597.6535662299854;1164.6346433770013
18;0.6;909.3233170277194;1489.6086652690426;1894.9685124864275;963.92996742671;596.1278538812785;1154.1917808219177
19;0.63;904.700233100233;1492.0088578088578;1909.1648775116983;970.6195981282685;590.829131652661;1141.1865546218487
20;0.67;899.8583629893238;1494.2310794780544;1922.396210163652;976.5064599483204;586.7002398081535;1124.5
21;0.7;896.8396770472895;1495.8405997693194;1934.3636096413873;981.7231040564374;584.0493827160493;1109.675084175084
22;0.73;893.043598615917;1497.5234140715108;1944.7050578915293;986.1489945155394;577.7789066279631;1093.9671020803096
23;0.77;889.1829239766081;1499.221754385965;1952.0782636248416;989.7252851711027;571.5715658021132;1077.9370797310278
24;0.8;885.7709484346224;1500.7582872928176;1959.7391145261615;996.6787413099157;567.0474290780141;1061.599734042553
25;0.83;882.6863699582753;1501.9935095039405;1957.2189809412678;1009.2500972384286;562.5737898465171;1047.8610783156237
26;0.87;879.5424158598432;1503.267865375749;1952.5291842475385;1019.7162447257384;558.0462962962963;1035.1273148148148
27;0.9;876.6333786231884;1504.4277626811593;1949.6720841300191;1033.4993626513701;553.7673231218089;1024.0897155361051
28;0.93;873.741273100616;1505.6171571982659;1947.4797479747974;1046.8328832883287;549.471766848816;1013.0357012750455
29;0.97;871.250113999088;1506.455084359325;1943.9029351932577;1061.1775646614356;545.8060479666319;1003.7069864442127
30;1.0;867.142498860009;1507.891700866393;1940.9059024807527;1074.2181351582549;542.2166839736933;994.711318795431
31;1.03;863.4389583333333;1507.8327083333331;1938.5464351486448;1084.1199684293606;539.4984005118362;987.3662827895073
32;1.07;856.4209472981988;1504.037580609295;1936.4005080440304;1097.1876940445948;535.7196892941573;978.0851063829788
