Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1
0;0.0;1974.0160528800754;957.728045325779;1272.3579418344518;1970.6331096196866
1;0.03;1970.964319248826;962.8976525821595;1267.2010928961747;1972.9377049180328
2;0.07;1968.5962962962963;967.2;1262.0601092896175;1975.327868852459
3;0.1;1964.9950099800396;972.2634730538922;1256.5572441742654;1976.3394123606888
4;0.13;1958.9309978768574;978.3333333333333;1249.9489112227805;1974.962311557789
5;0.17;1954.4739583333333;986.090625;1239.461210571185;1975.714407502131
6;0.2;1951.5244956772335;994.4543707973102;1226.9624134520277;1978.652818991098
7;0.23;1948.3835227272727;1002.1704545454545;1215.8029850746268;1981.3800995024874
8;0.27;1943.5088235294118;1010.8833333333333;1206.2850510677808;1983.5691736304548
9;0.3;1938.5774946921442;1018.9607218683651;1199.1884057971013;1985.1583850931677
10;0.33;1934.5352112676057;1026.0488262910796;1196.642543859649;1985.9375
11;0.37;1930.7534516765286;1034.085798816568;1188.7128205128204;1993.5076923076922
12;0.4;1927.3761904761905;1041.42;1184.107487922705;2000.8840579710145
13;0.43;1924.3719397363463;1047.734463276836;1178.8455555555554;2006.6333333333334
14;0.47;1921.3482726423902;1054.2959850606908;1173.03738317757;2010.816199376947
15;0.5;1918.6180555555554;1060.1468253968253;1164.2591623036649;2010.5191972076786
16;0.53;1915.8460784313725;1065.9911764705882;1158.9593114241002;2007.9577464788733
17;0.57;1913.2922922922921;1071.2932932932931;1148.6026272577997;2006.0114942528735
18;0.6;1910.9566563467492;1076.2094943240452;1139.8395368072786;2004.3465674110835
19;0.63;1910.1892655367233;1079.7024482109227;1131.5153105861766;2002.6675415573052
20;0.67;1912.5479166666664;1085.9229166666667;1125.1268115942028;2001.8143115942028
21;0.7;1918.51703163017;1093.3175182481752;1121.0431778929187;2001.1407599309152
22;0.73;1923.5078125;1099.2916666666665;1115.3004975124377;1999.3492537313432
23;0.77;1926.8478260869565;1105.3792270531399;1106.474074074074;1994.5820105820103
24;0.8;1929.8954022988505;1110.922988505747;1097.1786372007366;1992.720994475138
25;0.83;1937.789537712895;1116.7822384428223;1086.8601851851852;1991.425
26;0.87;1945.0378787878788;1121.7386363636363;1072.5551839464883;1983.9609810479374
27;0.9;1953.3927738927737;1129.506993006993;1059.3721804511279;1975.8734335839597
28;0.93;1962.3229527104957;1136.6931949250288;1045.2567204301074;1969.4704301075267
29;0.97;1970.3057395143485;1141.4746136865342;1034.9178921568625;1965.612745098039
30;1.0;1971.295532646048;1145.8705612829324;1024.3259532595325;1961.3148831488313
31;1.03;1971.4435107376282;1151.1232492997199;1017.3095238095239;1958.485260770975
32;1.07;1969.9715608465608;1155.4265873015872;1007.0;1954.2980535279803
33;1.1;1969.7489096573206;1160.4105919003114;1000.6797385620914;1952.0627450980392
34;1.13;1968.4193781634126;1170.4338394793926;991.6226950354609;1951.4893617021276
35;1.17;1967.5352112676057;1179.5727699530516;991.5960264900663;1952.3509933774835
36;1.2;1967.452160493827;1188.1712962962963;966.044;1940.2826666666665
37;1.23;1967.2542878448917;1194.2252050708425;956.7268244575936;1935.9437869822484
38;1.27;1967.0892330383479;1201.924778761062;946.625;1931.599074074074
39;1.3;1966.2340277777776;1206.4027777777776;933.3076923076923;1926.0610079575597
40;1.33;1964.9105304829768;1210.9992082343626;923.8639846743293;1922.2586206896551
41;1.37;1962.1437751004016;1216.1140562248995;918.3647234678624;1920.0201793721974
42;1.4;1955.8018018018017;1225.233233233233;912.1451990632319;1917.3075722092115
43;1.43;1952.447619047619;1231.8588744588744;904.1127098321343;1914.1358912869703
44;1.47;1946.8253493013972;1242.6027944111777;895.9500846023689;1910.9094754653129
45;1.5;1944.5129579982124;1247.497765862377;893.1743986254295;1909.5687285223366
46;1.53;1941.1044776119404;1254.6079601990048;885.5387788778877;1910.9777227722773
47;1.57;1937.7829698857734;1261.7310488058151;875.3813813813814;1916.9919919919917
48;1.6;1935.146290491118;1266.6342737722048;870.2321618743342;1922.2470713525024
49;1.63;1933.7403508771927;1269.4947368421053;865.4329268292682;1926.8495934959349
50;1.67;1930.648261758691;1275.782208588957;860.2072368421053;1932.0120614035086
51;1.7;1928.296296296296;1279.7487487487488;851.4593175853018;1941.1010498687663
52;1.73;1924.9528508771928;1285.8486842105262;844.4773022049286;1948.2762645914397
53;1.77;1924.280423280423;1286.7746031746033;841.5227552275522;1951.2952029520295
54;1.8;1921.0282485875703;1292.134463276836;838.6415525114155;1953.4954337899542
55;1.83;1920.0111940298507;1292.7039800995024;836.819188191882;1955.4182041820416
56;1.87;1917.39010989011;1300.717032967033;830.7191011235955;1962.1710362047438
57;1.9;1916.447105788423;1306.9880239520958;829.5434083601286;1963.0342979635584
58;1.93;1914.2577777777776;1315.9633333333334;827.6842105263158;1964.8959064327482
59;1.97;1912.0551948051948;1323.7564935064936;828.4936086529007;1964.018682399213
60;2.0;1909.906976744186;1329.950043066322;836.7474747474747;1974.1863075196406
61;2.03;1908.531914893617;1335.822695035461;844.8664495114007;1983.214983713355
62;2.07;1907.801587301587;1343.0138888888887;851.7639344262295;1992.6546448087431
63;2.1;1906.9952107279692;1349.8275862068965;854.3026926648096;1993.0324976787372
64;2.13;1905.6840490797547;1355.105316973415;865.7573794096471;1995.0136789056874
65;2.17;1905.1883239171373;1356.8135593220338;874.8436639118457;1994.8464187327822
66;2.2;1900.8308895405667;1366.058651026393;885.4979508196722;1995.2254098360656
67;2.23;1896.6678121420387;1371.4226804123712;897.5217974513748;1996.3158953722334
68;2.27;1889.4458874458871;1383.5162337662337;908.7174392935982;1996.6968359087564
69;2.3;1885.9492753623188;1389.3985507246375;915.4983027834351;1995.5750169721655
70;2.33;1882.854644808743;1395.1453551912568;925.3082763857251;1994.9863325740318
71;2.37;1879.5352877307273;1401.0694896851248;935.5837696335078;1995.9240837696334
72;2.4;1875.5159817351596;1407.9417808219177;942.8766816143498;1996.0635276532137
73;2.43;1873.2525879917182;1411.5031055900622;951.0607553366173;1994.3875205254515
74;2.47;1869.7815699658704;1417.183162684869;961.7677725118483;1990.8270142180095
75;2.5;1866.935185185185;1421.4722222222222;972.5;1987.2684210526315
76;2.53;1863.8322510822509;1426.3896103896104;983.5217777777776;1984.3057777777776
77;2.57;1862.2884811416918;1430.69622833843;990.454836131095;1982.9976019184653
78;2.6;1860.805894308943;1438.040650406504;997.8886274509803;1981.6588235294118
79;2.63;1856.998862343572;1444.692832764505;1004.5731523378582;1980.6402714932126
