Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
0;0.0;1039.111644657863;1766.2689075630253
1;0.03;1023.662456946039;1766.5549177190967
2;0.07;1008.7911741528762;1766.5394011032308
3;0.1;996.0570125427594;1766.4994298745723
4;0.13;983.6530054644809;1766.514832162373
5;0.17;971.8625146886017;1766.4884449667056
6;0.2;961.1615079365079;1766.5301587301587
7;0.23;951.5938003220612;1766.7081320450884
8;0.27;942.0171862509991;1766.6726618705036
9;0.3;933.2447683109117;1766.3576233183855
10;0.33;924.9548148148148;1766.2288888888888
11;0.37;917.9861591695502;1765.9327181853132
12;0.4;909.8533969010728;1765.740564163687
13;0.43;903.1725537961835;1765.4222492894842
14;0.47;894.4100932994062;1763.4359626802373
15;0.5;884.1094236760124;1758.4875389408098
16;0.53;866.9161579161578;1752.5376475376474
17;0.57;851.7691428571428;1748.2586666666666
18;0.6;836.7400611620794;1743.7947247706422
19;0.63;822.6151121605667;1738.7394726485634
20;0.67;809.9364891518737;1733.8587771203154
21;0.7;798.03668261563;1729.2946570972886
22;0.73;787.3011660635303;1725.0864495375954
23;0.77;777.2076830732293;1721.017607042817
24;0.8;767.5776173285199;1717.300842358604
25;0.83;758.9880952380952;1713.8936781609193
26;0.87;750.1404166666666;1710.18875
27;0.9;742.7467479674796;1707.0186991869919
28;0.93;735.0946054750401;1703.9017713365538
29;0.97;728.4753764753764;1700.8587708587709
30;1.0;723.0245275432246;1698.3124246079615
31;1.03;718.8769050410317;1696.290347792106
32;1.07;712.1895509499135;1692.9201208981
33;1.1;704.6964842011571;1686.514463729417
34;1.13;695.8;1677.0528138528136
35;1.17;680.8813982521848;1664.7998335414063
36;1.2;666.9905582922823;1654.2639573070608
37;1.23;657.9898138391288;1646.8893572181244
38;1.27;646.0693663292088;1637.0776152980877
39;1.3;636.0694779116466;1628.7244979919678
40;1.33;624.3194625054182;1618.5765062852188
41;1.37;616.8532073986619;1612.1542699724516
42;1.4;608.7329434697855;1605.414424951267
43;1.43;601.1534025374856;1599.0695886197616
44;1.47;592.3461538461538;1591.6300366300363
45;1.5;586.7325349301396;1584.5264471057883
