Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;1621.2080777096112;532.5536809815951;1675.3144058885382;1028.7818086225025;1500.4306306306307;327.257057057057
1;0.03;1611.7855626326962;515.9920382165606;1674.9810606060605;1011.2007575757575;1487.031971580817;319.0751924215512
2;0.07;1603.4420647995605;497.10378912685337;1674.6064382139148;993.3457943925233;1465.7716488730723;304.0083036773428
3;0.1;1591.1968680089485;478.1191275167785;1675.3270930837232;977.3686947477898;1443.2170542635658;289.10132890365446
4;0.13;1577.9288451012587;460.6048166392994;1675.3451828954146;961.5847501287994;1419.5712771595124;279.90832008479066
5;0.17;1567.1256198347107;441.91404958677685;1674.2699115044247;947.8298918387413;1396.6398950131234;270.94173228346455
6;0.2;1552.358843537415;425.0079365079365;1674.0778816199377;932.1879543094495;1376.2681867535287;262.7442996742671
7;0.23;1536.9024390243903;407.7962059620596;1675.3014069264068;913.3436147186146;1358.616238023197;255.94654563792233
8;0.27;1523.0181924882627;388.92723004694835;1671.0836197021763;893.6958762886597;1341.2089314194577;249.87985114300903
9;0.3;1503.3680089485458;373.2063758389262;1668.0161001788908;872.046511627907;1325.5268987341772;244.70780590717297
10;0.33;1484.1081504702195;358.1201671891327;1665.1654589371979;849.4178743961352;1309.8913738019169;242.8748668796592
11;0.37;1466.365103378719;342.8108925869894;1660.361922141119;829.6800486618005;1286.9020537124802;242.4670879410216
12;0.4;1448.0545545545544;330.69719719719717;1657.0979667282809;809.7449168207024;1261.0229709035223;235.48800408371616
13;0.43;1430.2288984263232;319.726275631855;1654.3351063829787;791.5082742316785;1235.335172413793;232.11310344827587
14;0.47;1413.8611536498213;308.85911179173047;1650.492002559181;774.2252079334612;1210.9588014981273;229.1591760299625
15;0.5;1397.2969613259668;299.5078268876611;1646.9936890418817;759.938611589214;1189.8010825439783;225.6680198466396
16;0.53;1380.9140518417462;293.16052751250567;1643.840734162226;745.7288336293665;1170.2940074906367;222.63014981273406
17;0.57;1362.3131313131312;284.7685950413223;1641.7081712062256;731.320363164721;1151.7372060857538;220.3093591516828
18;0.6;1343.669948429442;274.6746366619784;1635.5241830065358;716.373202614379;1134.9903762029746;218.61286089238845
19;0.63;1325.7668439716313;267.7610815602837;1627.5647435897436;699.428205128205;1119.4122004357298;217.17254901960786
20;0.67;1306.6750232126276;260.51346332404825;1621.562324929972;679.7156862745097;1104.8835555555554;216.236
21;0.7;1288.6495726495727;251.47720797720797;1612.4080221300137;661.5885200553249;1090.086383601757;216.67984382625667
22;0.73;1268.8225165562915;246.03796909492272;1603.6929637526653;642.7448471926083;1072.8338081671413;222.11633428300092
23;0.77;1246.7552742616033;241.71181434599154;1593.9863636363636;621.2484848484848;1049.6210343328987;225.78878748370275
24;0.8;1223.5736730360934;234.16772823779192;1582.1977159172018;604.2012847965739;1025.375925925926;229.91157407407405
25;0.83;1202.471485943775;229.95502008032128;1571.9647302904564;584.1396957123097;1005.0569210866753;235.91116860715823
26;0.87;1180.8129292929293;226.7078787878788;1559.4967602591792;564.9294456443484;986.2829768270944;242.18003565062386
27;0.9;1158.102277432712;221.1383022774327;1547.4551282051282;546.8034188034188;969.077687443541;247.6720867208672
28;0.93;1135.6065773447017;218.76329679252942;1537.2791388270227;527.3763919821827;953.7193923145666;252.8882931188561
29;0.97;1114.0149371069183;217.26493710691824;1525.5913497390006;509.96644295302013;938.9766397124887;258.2097933513028
30;1.0;1093.2923329233292;213.48175481754816;1515.677177177177;495.81906906906903;926.0796296296295;263.04027777777776
31;1.03;1070.4290642518326;210.94351013367827;1506.5994397759102;482.8032212885154;914.4580559254327;267.6777629826897
32;1.07;1051.2859344894025;210.80732177263968;1496.4095022624435;467.89291101055807;902.6708920187792;272.55868544600935
33;1.1;1031.2999213836476;209.86320754716982;1489.1829096045196;457.61228813559325;894.9040529363109;275.7741935483871
34;1.13;1011.118410381184;208.23114355231144;1481.4400311526479;447.31542056074767;883.7283427495291;280.24387947269304
35;1.17;990.1497105045491;211.22332506203475;1471.1305916305914;437.29509379509375;873.1230692575983;282.7463876432486
36;1.2;966.6878787878787;214.6284090909091;1456.8507347254447;420.1902552204176;863.4149377593361;283.1124942369755
37;1.23;944.7335653518948;215.59319412219642;1445.8707951070335;405.0840978593272;850.396803652968;284.43744292237443
38;1.27;924.2359507313317;218.43687451886063;1434.0660727542686;392.24870081662954;838.015514809591;286.51857075693465
39;1.3;906.3932230102442;221.49881796690306;1422.1217948717947;374.9775641025641;826.3298013245034;288.56070640176597
40;1.33;888.6091676718938;225.4370727784479;1409.2603921568627;358.48862745098035;815.5575589459085;290.4521497919556
41;1.37;873.8806089743589;228.4034455128205;1398.252801120448;346.55742296918766;805.8113295880149;291.82537453183517
42;1.4;859.2447916666666;231.47275641025638;1386.5025868440503;329.6836659275683;798.4086174242424;293.10653409090907
43;1.43;845.3718244803695;234.53194765204003;1375.641703377386;313.5726872246696;790.6589912280701;295.9046052631579
44;1.47;831.6254335260115;237.5275529865125;1363.967105263158;298.69371345029236;770.4325560128028;301.9076360310928
45;1.5;820.7264340152426;239.7496991576414;1354.6208151382823;286.10043668122273;750.0469416785206;301.6306306306306
46;1.53;810.4045744281964;241.80277465316834;1346.4952198852773;275.21478648820903;731.0565435476515;303.5845873233014
47;1.57;799.7486402486402;244.021756021756;1338.018018018018;263.7477477477477;712.2936623125302;306.9095307208515
48;1.6;788.6512113617376;246.12740183792815;1328.893023255814;252.49844961240308;693.8326639892905;309.3293172690763
49;1.63;780.6742233417295;247.71242653232576;1319.1340350877192;244.6961403508772;678.6906028368794;310.95079787234044
50;1.67;769.7061347061347;252.8459888459888;1307.339985218034;229.1640798226164;664.9775803722504;312.6222504230118
51;1.7;753.2699228791773;256.03856041131104;1292.1046831955923;207.2961432506887;651.5437908496732;314.1490196078431
52;1.73;733.2236286919831;257.74135021097044;1277.2709219858154;188.7936170212766;637.3761969904241;315.9347925216598
53;1.77;713.618149146451;263.4622641509434;1265.78431372549;170.1827731092437;626.7597001763668;316.968253968254
54;1.8;694.5694915254237;268.55706214689263;1253.7590045841519;154.1728880157171;617.0137812230835;318.22222222222223
55;1.83;710.6666666666666;266.3333333333333;1241.1051625239006;136.94518801784577;603.953853706431;322.5439371624938
56;1.87;654.1358974358974;278.45457875457873;1228.9002320185614;120.73163186388243;584.7326120556414;335.03297269448734
57;1.9;638.1892319873317;282.9224069675376;1220.0596153846154;109.23076923076923;564.8993055555555;342.91468253968253
58;1.93;624.6029350104822;286.9878406708595;1211.5003274394237;97.81270464963981;543.8481012658228;356.49103375527426
59;1.97;609.9225589225589;291.7521043771044;1204.0470879801733;87.71499380421314;556.8076923076923;356.7307692307692
60;2.0;596.1975642760488;295.9972936400541;1194.2765229295003;75.09924709103353;506.4417606011809;375.88942565754155
61;2.03;585.9256097560975;299.0361788617886;1184.0581395348838;68.93152454780362;491.91150442477874;385.9660766961652
62;2.07;574.0114099429503;302.64466177669107;1168.2489675516224;68.7740412979351;474.24370240187454;397.4200351493849
63;2.1;562.4607329842931;306.04537521815007;1150.0845771144277;68.69092039800994;455.6463195691203;406.93716337522443
64;2.13;551.7420061322821;308.9570740254051;1133.3561076604553;67.7531055900621;441.2871638762049;414.63723997970567
65;2.17;542.4603429796356;312.31725616291527;1120.1650893796004;66.64143007360673;428.507268170426;421.519298245614
66;2.2;533.5572984749455;321.25795206971674;1106.9544973544973;65.38835978835978;416.9606656580938;427.8673726676752
67;2.23;520.6487783595113;337.72818499127396;1094.0600315955767;64.20115850447603;406.55469953775037;433.6718027734977
68;2.27;504.4305555555555;355.4425287356322;1081.5931464174453;62.70716510903426;397.0299516908212;439.4391304347826
69;2.3;492.2728531855956;372.4838411819021;1071.6707530647986;61.52597781669585;388.66441136671176;444.2521425349571
70;2.33;482.3666204345816;389.75173370319004;1061.592267135325;60.567076742823666;379.008486562942;450.1636020744931
71;2.37;474.3629218677762;404.61719833564496;1053.1560798548094;59.402903811252266;371.4089979550102;455.03067484662574
72;2.4;466.6877141458639;418.76945668135096;1044.7087316762268;58.55003186743148;363.63884673748106;459.69853313100657
73;2.43;460.1310810810811;430.7558558558558;1036.384761904762;57.90031746031745;358.13873106060606;463.30397727272725
74;2.47;453.1303780964798;443.73402868318124;1029.8872950819673;59.58606557377049;351.35097758702904;467.3953266571292
75;2.5;447.27268760907504;454.96815008725997;1014.5173076923077;62.75705128205128;345.07992477668074;470.97273154677947
76;2.53;441.5561771561771;466.4205128205128;998.295310519645;63.3212927756654;338.9275808936826;474.854648176682
77;2.57;436.51350024545894;476.9263622974963;981.8385012919896;64.59431524547803;334.89884393063585;477.764450867052
78;2.6;431.72126054150016;486.421660008877;966.0539861895793;66.97865662272442;328.16566566566564;484.2282282282282
79;2.63;427.3570504527814;494.751617076326;953.3135068153655;68.67905824039651;325.296875;493.5192708333333
80;2.67;422.8760250844187;504.26579835986485;940.9124343257444;70.06071220081728;317.7522522522522;515.0816441441441
81;2.7;419.42252117588436;511.17488789237666;929.7835281023928;71.28992765720645;308.5312689738919;534.6126290224651
82;2.73;416.16666666666663;518.2713068181819;917.7359667359667;73.60498960498961;303.38611589213997;554.2868617326448
83;2.77;412.4482924482924;525.8715728715729;904.3545081967213;79.24180327868852;298.55689655172415;572.8637931034483
84;2.8;409.18011527377524;532.5533141210375;880.9325317301269;81.27254509018036;293.32457580733444;590.6020799124246
85;2.83;405.9650655021834;538.924308588064;857.5439360929556;83.76180101670298;289.6189664963089;605.1697898921067
86;2.87;400.8064345991561;546.0268987341772;838.2583668005354;87.55622489959839;285.8573040045121;621.3852227862379
87;2.9;391.1420335429769;553.0262054507336;818.8461021505376;90.17405913978493;283.1811111111111;635.1361111111111
88;2.93;378.610305958132;565.5448201825013;798.5058661145617;93.48930296756383;281.2829698857736;647.3992731048805
89;2.97;368.95174129353234;577.8761194029851;784.1672955974842;95.08553459119496;279.2683571051241;658.418383518225
90;3.0;354.3019989195029;590.1934089681253;770.7537537537537;97.05045045045046;278.0051599587203;668.4478844169246
91;3.03;339.02881355932203;603.2480225988701;756.1939163498099;99.30861850443598;276.6157253599114;678.6400885935769
92;3.07;326.34823646299054;617.4257327372081;743.2190476190475;101.40714285714286;276.01060606060605;686.6555555555555
93;3.1;313.83935742971886;630.3845381526104;730.8955512572534;103.49967762733719;274.9061181434599;695.3396624472573
94;3.13;299.28333333333336;644.4833333333333;721.4255842558425;105.09163591635915;272.5;709.6666666666666
95;3.17;290.1111111111111;653.1527777777778;709.8096264367815;110.28017241379311;273.05;711.7
96;3.2;277.3899463152757;664.0961444607125;694.5823927765236;124.46802106847252;268.1077943615257;717.5013819789939
97;3.23;268.301474084641;672.3319067998098;674.1590214067278;135.71406727828744;260.15547905909347;721.2593230063109
98;3.27;258.39949874686715;681.3639097744361;655.3356535189481;148.15622583139984;248.18052988293283;724.7024029574861
99;3.3;249.27695351137487;689.051434223541;639.3274466519499;160.39072847682118;238.4483159117305;727.4878048780488
100;3.33;240.47285714285715;696.8690476190476;624.6042496679946;171.5172642762284;229.593567251462;730.240350877193
101;3.37;232.63262411347517;703.4151300236406;610.0131291028447;182.7775346462436;221.76393831553972;732.5017793594307
102;3.4;224.96265560165975;709.4296911018902;598.9069130732374;191.57837097878163;214.47076023391813;734.5836257309941
103;3.43;230.2081598667777;707.676935886761;588.7458081824278;199.97451374916162;219.9766860949209;734.9608659450458
