Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
0;0.0;1644.0314735336194;1823.9856938483547
1;0.03;1649.3867313915855;1813.2556634304206
2;0.07;1657.881118881119;1798.7086247086245
3;0.1;1666.4297520661157;1787.3002754820934
4;0.13;1674.3162393162393;1777.267806267806
5;0.17;1681.4629629629628;1767.611111111111
6;0.2;1686.4202898550723;1761.0217391304348
7;0.23;1692.271111111111;1753.0222222222221
8;0.27;1697.1737089201877;1746.244131455399
9;0.3;1701.5285714285715;1740.247619047619
10;0.33;1705.735294117647;1734.1813725490194
11;0.37;1710.313432835821;1728.3333333333333
12;0.4;1716.6091954022988;1723.9367816091954
13;0.43;1723.8623188405795;1724.355072463768
14;0.47;1727.6129032258063;1719.885304659498
15;0.5;1728.1052631578948;1715.157894736842
16;0.53;1731.9736842105262;1702.1315789473683
17;0.57;1744.1190476190475;1689.190476190476
18;0.6;1754.877192982456;1679.2192982456138
19;0.63;1767.1866666666665;1664.9866666666667
20;0.67;1774.8039215686274;1657.8888888888887
21;0.7;1779.3235294117646;1642.1764705882354
22;0.73;1788.647619047619;1625.5619047619048
23;0.77;1797.8080808080808;1612.3232323232323
24;0.8;1803.0;1597.1875
25;0.83;1808.7536231884055;1585.1449275362318
26;0.87;1809.0;1586.5
27;0.9;1824.3456790123455;1562.0864197530861
28;0.93;1829.7564102564102;1548.3333333333333
29;0.97;1835.36;1536.533333333333
30;1.0;1840.5208333333333;1526.7708333333333
31;1.03;1843.6145833333333;1520.9635416666665
32;1.07;1843.3333333333333;1522.3333333333333
33;1.1;1848.7407407407404;1520.7407407407406
34;1.13;1866.304761904762;1489.0285714285715
35;1.17;1873.3646532438477;1478.9552572706934
36;1.2;1885.2575757575755;1462.1757575757574
37;1.23;1890.8353658536585;1452.9146341463415
38;1.27;1897.8895131086142;1442.063670411985
39;1.3;1905.0071684587813;1431.5017921146953
40;1.33;1916.4491869918697;1423.6930894308944
41;1.37;1924.4859038142617;1412.2072968490877
42;1.4;1932.6836879432622;1398.5900709219857
43;1.43;1943.167325428195;1385.5862977602108
44;1.47;1947.7012345679009;1367.6
45;1.5;1952.4444444444443;1353.888888888889
46;1.53;1960.24;1334.7580952380952
47;1.57;1966.4086879432623;1318.4308510638298
48;1.6;1972.3564547206163;1302.7292870905587
49;1.63;1976.9462686567165;1290.176119402985
50;1.67;1980.0058309037902;1282.5510204081634
51;1.7;1984.1944444444441;1270.802222222222
52;1.73;1989.0531776913099;1257.1750972762645
53;1.77;1989.701388888889;1248.9050925925924
54;1.8;1991.1796875;1234.3307291666665
55;1.83;1991.9;1234.0
56;1.87;2002.465174129353;1198.5820895522388
57;1.9;1999.3391812865495;1182.8070175438597
58;1.93;2000.9682539682537;1164.8373015873015
59;1.97;2000.6016771488466;1150.7379454926624
60;2.0;1999.1734006734005;1133.7424242424242
61;2.03;2000.7188208616778;1117.283446712018
62;2.07;2001.5392670157069;1101.521815008726
63;2.1;2001.5448028673834;1087.4086021505377
64;2.13;2001.132275132275;1072.774250440917
65;2.17;2001.1708542713568;1061.5494137353433
66;2.2;2000.094501718213;1050.3092783505156
67;2.23;1999.580601092896;1041.2459016393443
68;2.27;1998.2874251497005;1028.0838323353294
69;2.3;1997.9032258064517;1020.4650537634408
70;2.33;1997.6174863387978;1015.8542805100182
71;2.37;2002.13698630137;1002.1917808219179
72;2.4;1999.9243697478992;982.7759103641456
73;2.43;2000.2107843137253;961.3235294117648
74;2.47;1999.5440613026817;941.7203065134098
75;2.5;1998.111111111111;925.0769230769231
76;2.53;1998.330532212885;910.4089635854341
77;2.57;1998.161716171617;894.4290429042903
78;2.6;1998.1691919191917;883.8787878787879
79;2.63;1998.0190476190476;874.2761904761904
80;2.67;1990.2413793103449;858.7279693486589
81;2.7;1988.731182795699;846.1648745519713
82;2.73;1986.5509641873277;820.1349862258953
83;2.77;1984.8034188034187;802.4658119658119
84;2.8;1983.8131021194604;786.3314065510597
85;2.83;1976.9710144927535;770.5169082125603
86;2.87;1969.2206896551725;750.0850574712643
87;2.9;1963.9588477366253;733.1728395061729
88;2.93;1957.878453038674;715.1289134438306
89;2.97;1953.3353057199208;703.3984220907298
90;3.0;1948.0325203252032;689.939024390244
91;3.03;1943.5842911877392;678.7701149425287
92;3.07;1938.119266055046;667.0122324159021
93;3.1;1933.9652173913043;658.1333333333333
94;3.13;1930.4619883040934;649.6637426900584
95;3.17;1926.869976359338;641.3687943262412
96;3.2;1926.1820330969265;635.936170212766
97;3.23;1924.9555555555555;624.686111111111
98;3.27;1918.0479041916167;607.3552894211576
99;3.3;1914.0237247924078;594.0960854092526
100;3.33;1909.9291819291818;583.3235653235653
101;3.37;1899.620606060606;570.060606060606
102;3.4;1903.5;577.0
103;3.43;1895.5;561.0
104;3.47;1878.064876957494;526.5
105;3.5;1872.2183235867444;516.0
106;3.53;1865.7970085470083;506.9946581196581
107;3.57;1854.7508771929824;495.02573099415196
108;3.6;1846.8320802005012;478.99624060150376
109;3.63;1838.4160839160838;465.6899766899766
110;3.67;1828.4722222222222;453.58459595959596
111;3.7;1820.9523809523807;443.1711711711711
112;3.73;1812.0596797671033;434.9577874818049
113;3.77;1800.3963585434174;426.5448179271708
114;3.8;1791.1039755351683;414.77471967380217
115;3.83;1779.5056065239548;404.2334352701325
116;3.87;1768.4057017543857;394.54824561403507
117;3.9;1758.9821240799156;385.3333333333333
118;3.93;1750.2432432432433;376.68868868868867
119;3.97;1742.253333333333;369.6923076923077
120;4.0;1735.659465020576;363.4032921810699
121;4.03;1728.4871794871794;357.04273504273505
122;4.07;1723.5141843971628;352.5744680851064
123;4.1;1716.7426900584796;346.92495126705654
124;4.13;1709.1058558558557;340.85585585585585
125;4.17;1703.9504830917874;336.8635265700483
126;4.2;1697.2839506172838;334.12794612794613
127;4.23;1706.5;342.5
128;4.27;1677.9433962264152;316.0830188679245
129;4.3;1667.2858880778588;307.76277372262774
130;4.33;1659.3168433451117;299.66902237926973
131;4.37;1649.937984496124;290.0258397932816
132;4.4;1634.74;280.9316666666666
133;4.43;1625.1188271604935;271.72376543209873
134;4.47;1612.6505636070851;261.9162640901771
135;4.5;1601.8553459119496;254.4138364779874
136;4.53;1593.6972677595627;245.6677595628415
137;4.57;1582.7530864197531;235.08779149519887
138;4.6;1568.2874779541446;224.71781305114638
139;4.63;1562.3841554559042;218.86696562032884
140;4.67;1552.0396396396395;213.46486486486486
141;4.7;1538.5903954802259;212.37429378531073
142;4.73;1526.8856088560885;207.14145141451414
143;4.77;1514.2872727272727;200.61575757575756
144;4.8;1502.2647412755716;195.9025270758123
145;4.83;1492.1995464852607;192.3560090702948
146;4.87;1482.5163170163169;189.06643356643357
147;4.9;1472.3658008658008;186.33766233766235
148;4.93;1463.96750524109;183.8176100628931
149;4.97;1456.9034267912773;182.00311526479751
150;5.0;1453.882629107981;178.86032863849763
151;5.03;1451.3185185185184;173.53037037037035
152;5.07;1453.0;171.5
153;5.1;1421.1833333333332;153.54583333333332
154;5.13;1418.6666666666665;151.33333333333331
155;5.17;1393.5925925925924;132.96296296296293
156;5.2;1383.7777777777776;127.22222222222221
157;5.23;1383.7777777777776;127.22222222222221
158;5.27;1370.296296296296;118.7037037037037
159;5.3;1356.8148148148148;110.18518518518518
160;5.33;1343.3333333333333;101.66666666666666
161;5.37;1335.75;97.0
162;5.4;1329.3333333333333;93.22222222222221
163;5.43;1323.125;89.91666666666666
164;5.47;1323.125;89.91666666666666
165;5.5;1308.0011574074074;83.44675925925925
166;5.53;1292.8773148148148;76.97685185185185
167;5.57;1277.7534722222222;70.50694444444443
168;5.6;1262.6296296296296;64.03703703703702
169;5.63;1250.4035087719296;54.28070175438596
170;5.67;1236.388888888889;49.657407407407405
171;5.7;1228.3333333333333;49.666666666666664
172;5.73;1202.6100628930817;40.9937106918239
173;5.77;1190.986928104575;37.04248366013071
174;5.8;1176.938775510204;37.74149659863946
175;5.83;1159.8888888888887;37.22222222222222
176;5.87;1138.8358974358973;31.917948717948715
177;5.9;1125.8497267759562;30.510928961748633
178;5.93;1113.627450980392;29.23725490196078
179;5.97;1101.606884057971;28.599637681159418
180;6.0;1093.5444444444445;27.855555555555554
181;6.03;1085.0586854460093;28.11737089201878
182;6.07;1099.0;25.5
183;6.1;1058.3304597701149;30.606321839080458
184;6.13;1046.058949624866;29.425509110396565
185;6.17;1033.4113475177305;30.849037487335355
186;6.2;1021.2347294938917;30.670157068062828
187;6.23;1009.8361581920904;29.543079096045194
188;6.27;999.0419947506562;28.69291338582677
189;6.3;990.2295184490305;28.75234521575985
190;6.33;981.7468060394889;28.93554006968641
191;6.37;974.2493224932248;29.180487804878048
192;6.4;967.5944609297725;29.94658753709199
193;6.43;959.831654676259;30.688729016786567
194;6.47;954.8324372759855;31.840949820788527
195;6.5;948.4007490636703;32.61985018726592
196;6.53;944.301404853129;34.81013197105151
197;6.57;938.479262672811;39.39093701996927
198;6.6;923.7306255835667;42.121848739495796
199;6.63;911.7672865999045;47.30853600381497
200;6.67;898.9060955518945;50.35090609555189
201;6.7;882.493614303959;57.05427841634738
202;6.73;871.0101180438448;61.889263631253506
203;6.77;855.3362989323844;66.20759193357058
204;6.8;842.1225658648339;71.47594501718213
205;6.83;829.6484018264839;76.48858447488584
206;6.87;817.2711663706334;81.02545885139135
207;6.9;805.1757105943152;89.06976744186046
208;6.93;792.3616161616162;98.89023569023568
209;6.97;778.1620915032679;104.84183006535947
210;7.0;763.2154551407989;112.36345776031435
211;7.03;751.4934895833333;119.015625
212;7.07;740.9188640973631;124.95469912102772
213;7.1;730.6459170013386;130.8119143239625
214;7.13;722.3987975951903;135.6319305277221
215;7.17;713.8171821305841;140.62817869415807
216;7.2;706.3544217687074;145.15102040816328
217;7.23;699.196632996633;149.57104377104375
218;7.27;692.1263661202184;153.96926229508196
219;7.3;685.2130584192439;158.33814432989692
220;7.33;678.0178326474622;160.07681755829904
221;7.37;662.2576095025983;167.99034892353376
222;7.4;645.82;179.04166666666663
223;7.43;629.7720207253886;185.6355785837651
224;7.47;615.2348066298342;194.10957642725594
225;7.5;601.6327838827839;202.24175824175825
226;7.53;587.8719452590419;209.54936461388073
227;7.57;576.0295857988166;215.6577909270217
228;7.6;565.1033755274261;221.30696202531647
229;7.63;556.0982905982905;225.92948717948718
230;7.67;546.7008547008546;230.82051282051282
231;7.7;538.8122362869198;235.31645569620252
232;7.73;529.9004975124377;243.0037313432836
233;7.77;520.265944645006;252.02045728038505
234;7.8;504.0761548064918;260.3258426966292
235;7.83;487.9693165969316;269.91771269177127
236;7.87;476.108;277.71866666666665
237;7.9;464.59289617486337;285.2308743169399
238;7.93;453.3048433048433;292.4729344729344
239;7.97;444.4162062615101;299.7366482504604
240;8.0;434.6208791208791;311.08058608058604
241;8.03;421.0;318.7564102564103
242;8.07;407.9011299435028;325.79661016949154
243;8.1;393.625468164794;339.6704119850187
244;8.13;386.5424836601307;346.8921568627451
245;8.17;374.3021806853582;354.3021806853582
246;8.2;364.16804407713494;362.7300275482093
247;8.23;370.66666666666663;354.66666666666663
248;8.27;346.34976525821594;379.7089201877934
249;8.3;340.0572597137014;385.8957055214724
250;8.33;332.7543859649123;392.969298245614
251;8.37;326.97546012269936;399.02249488752557
252;8.4;321.86842105263156;404.7333333333333
253;8.43;317.2967032967033;409.81684981684975
254;8.47;312.90960451977395;412.81497175141243
255;8.5;303.6890380313199;421.9731543624161
256;8.53;298.5260663507109;438.8009478672986
257;8.57;289.1968503937008;452.4251968503937
258;8.6;279.15256410256404;469.72435897435895
259;8.63;272.0716723549488;483.6609783845278
260;8.67;263.4950166112957;497.5913621262458
261;8.7;255.38219326818674;510.35613463626487
262;8.73;247.71;522.7444444444444
263;8.77;240.78990610328637;533.9471830985915
264;8.8;234.3345864661654;543.9624060150376
265;8.83;228.13513513513513;553.8751608751609
266;8.87;222.376;563.2653333333333
267;8.9;218.26415094339623;570.3823899371068
268;8.93;213.31829573934837;578.6466165413534
269;8.97;208.97062579821198;585.7956577266922
270;9.0;202.7658303464755;591.3560334528075
271;9.03;195.0867924528302;604.0327044025157
272;9.07;187.87830687830686;618.5568783068783
273;9.1;178.5506072874494;631.1201079622132
274;9.13;170.4207650273224;645.6147540983607
275;9.17;168.16782407407405;657.8344907407406
276;9.2;162.07272727272726;673.649696969697
277;9.23;154.9268292682927;689.390243902439
278;9.27;149.76932826362483;703.615969581749
279;9.3;145.08201058201058;716.8902116402115
280;9.33;141.29539295392954;728.0135501355013
281;9.37;137.67696267696266;738.8211068211068
282;9.4;133.85655737704917;749.8661202185791
283;9.43;129.90677966101694;759.1242937853107
284;9.47;124.72482269503546;767.9432624113475
285;9.5;123.82432432432432;786.990990990991
286;9.53;121.53703703703702;803.2307692307693
287;9.57;116.25641025641025;823.727564102564
288;9.6;113.74565560821485;841.3396524486571
289;9.63;111.13447782546494;856.37339055794
290;9.67;108.47887323943662;870.3849765258216
291;9.7;106.08187134502923;883.6944444444443
292;9.73;103.8191823899371;896.9025157232703
293;9.77;102.05701754385964;907.9225146198829
294;9.8;100.25961538461539;918.477564102564
295;9.83;98.68197278911563;929.251700680272
296;9.87;95.0438596491228;938.1
297;9.9;89.63589743589743;951.4632478632477
298;9.93;89.21300813008129;966.9951219512195
299;9.97;86.53216374269006;981.1725146198829
300;10.0;82.21148459383753;997.5476190476189
301;10.03;81.96311475409836;1011.3005464480874
302;10.07;84.22002635046113;1027.6034255599473
303;10.1;82.75806451612904;1043.258064516129
304;10.13;83.69086021505376;1061.8467741935483
305;10.17;84.20242914979757;1078.8353576248312
306;10.2;81.59077380952381;1096.6517857142858
307;10.23;80.11757105943153;1112.454780361757
308;10.27;78.88055555555555;1126.2722222222221
309;10.3;83.0228310502283;1140.5372907153728
310;10.33;84.98455598455598;1158.6396396396394
311;10.37;84.44557823129252;1177.8106575963718
312;10.4;84.89909297052154;1194.0068027210884
313;10.43;85.95478443743427;1208.0052576235541
314;10.47;88.96594982078852;1223.8781362007167
315;10.5;94.73662551440329;1237.537037037037
316;10.53;94.82019363762102;1252.6002766251727
317;10.57;97.51870748299318;1267.2363945578231
318;10.6;106.82945736434107;1285.139534883721
319;10.63;110.67192982456139;1301.2157894736843
320;10.67;116.19553072625699;1318.0651769087522
321;10.7;123.44252873563218;1333.5095785440612
322;10.73;128.98696461824952;1346.145251396648
323;10.77;134.359437751004;1358.3212851405622
324;10.8;130.33333333333331;1351.6666666666665
325;10.83;145.5047619047619;1382.5809523809523
326;10.87;150.93406593406593;1394.07326007326
327;10.9;154.05825242718447;1400.1715210355985
328;10.93;157.96996996996995;1409.096096096096
329;10.97;157.08658008658008;1418.0454545454545
330;11.0;160.28488372093022;1428.8527131782946
331;11.03;168.34052757793765;1445.7290167865706
332;11.07;172.86503067484662;1459.6728016359918
333;11.1;175.94492753623186;1470.7536231884058
334;11.13;179.6002949852507;1482.8628318584072
335;11.17;185.85166666666663;1493.7566666666667
336;11.2;193.5955766192733;1505.1090047393366
337;11.23;198.92108843537414;1519.7306122448979
338;11.27;205.60846560846562;1532.2363315696648
339;11.3;217.9891472868217;1545.4806201550387
340;11.33;225.6705882352941;1561.6418300653593
341;11.37;235.85949177877427;1578.727952167414
342;11.4;244.95694956949566;1592.7404674046738
343;11.43;253.26826029216465;1606.7875166002655
344;11.47;267.9894419306184;1617.6199095022625
345;11.5;281.2780410742496;1631.2338072669825
346;11.53;292.03377386196763;1645.9706314243758
347;11.57;303.47126436781605;1659.4037356321837
348;11.6;313.4017094017094;1670.1239316239316
349;11.63;321.64312267657994;1678.983890954151
350;11.67;330.2988505747126;1687.883780332056
351;11.7;338.1177156177156;1695.937062937063
352;11.73;345.75382803298;1703.1943462897527
353;11.77;352.74827586206897;1709.8436781609194
354;11.8;359.72909698996654;1716.3467112597546
355;11.83;365.2909090909091;1721.2404040404037
356;11.87;369.09304426377594;1723.9277326106592
357;11.9;379.7265625;1733.3580729166665
358;11.93;391.4345847554039;1737.442548350398
359;11.97;403.0972818311874;1742.9356223175967
360;12.0;415.7269984917043;1751.5037707390647
361;12.03;426.9679715302491;1755.540925266904
362;12.07;438.84379358437934;1760.5397489539748
363;12.1;428.66666666666663;1755.3333333333333
364;12.13;461.80844645550525;1771.9276018099547
365;12.17;471.2585949177877;1776.5904334828099
366;12.2;480.031884057971;1780.7797101449275
367;12.23;488.64506172839504;1785.057098765432
368;12.27;496.3302611367127;1788.7403993855605
369;12.3;503.521327014218;1792.1216429699841
370;12.33;509.88888888888886;1795.0480928689883
371;12.37;515.7023255813954;1797.5891472868216
372;12.4;522.3899676375404;1800.8058252427184
373;12.43;527.5016025641025;1803.6746794871794
374;12.47;530.9036334913112;1807.6761453396523
375;12.5;540.2912087912088;1814.9212454212452
376;12.53;551.2338568935427;1820.6387434554974
377;12.57;561.0204498977505;1827.4826175869118
378;12.6;569.3159922928709;1833.926782273603
379;12.63;577.199074074074;1840.0625
380;12.67;583.8199513381995;1845.0559610705595
381;12.7;592.3959899749373;1848.8546365914785
382;12.73;600.0715630885122;1848.9943502824858
383;12.77;609.6591760299625;1851.0411985018725
384;12.8;620.5732484076433;1855.2781316348194
385;12.83;629.0113636363636;1858.655303030303
386;12.87;638.4564755838641;1861.6666666666665
387;12.9;645.7382297551788;1863.8625235404895
388;12.93;653.4691358024692;1865.781893004115
389;12.97;658.9745222929936;1867.1634819532906
