Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
0;0.0;1662.6356725146197;1065.4602339181286
1;0.03;1662.9339181286548;1066.972514619883
2;0.07;1663.1244047619048;1068.4523809523807
3;0.1;1663.024647887324;1070.1220657276995
4;0.13;1663.0153751537514;1073.4876998769987
5;0.17;1662.7027027027027;1074.9837837837838
6;0.2;1662.6479750778815;1076.223676012461
7;0.23;1662.7469135802469;1077.332098765432
8;0.27;1663.2724077328646;1079.189806678383
9;0.3;1663.7551259519623;1080.8043350908024
10;0.33;1664.5409934171153;1082.848593656493
11;0.37;1665.0661528580601;1085.4386640976236
12;0.4;1665.120978120978;1087.4993564993565
13;0.43;1665.0433070866143;1088.9671916010498
14;0.47;1665.1548556430446;1090.0104986876638
15;0.5;1666.7792706333973;1093.1567498400511
16;0.53;1669.8406349206348;1096.9549206349204
17;0.57;1672.2589792060492;1099.1083805923124
18;0.6;1674.8037634408602;1101.5961021505375
19;0.63;1677.1640106241698;1104.402390438247
20;0.67;1679.1327800829877;1106.8492392807743
21;0.7;1680.7264957264956;1108.7941595441594
22;0.73;1682.5470085470085;1111.088319088319
23;0.77;1684.0720164609054;1112.8052126200273
24;0.8;1686.140350877193;1115.157192982456
25;0.83;1687.0807017543857;1115.8905263157894
26;0.87;1688.6206140350878;1117.0116959064328
27;0.9;1690.562121212121;1118.830303030303
28;0.93;1691.9305873379099;1120.8207475209763
29;0.97;1692.7123287671234;1122.1788432267883
30;1.0;1693.032355154251;1122.7449209932279
31;1.03;1694.4266666666667;1123.6125925925926
32;1.07;1697.6701902748414;1125.256518675123
33;1.1;1699.5053995680346;1127.2627789776816
34;1.13;1702.1159772911597;1130.6001622060014
35;1.17;1703.4688731284475;1134.5200945626477
36;1.2;1703.838504375497;1135.8225934765314
37;1.23;1704.122766122766;1136.4040404040404
38;1.27;1705.2425702811245;1138.5285140562248
39;1.3;1706.2541478129713;1140.1138763197587
40;1.33;1708.763274336283;1144.7057522123894
41;1.37;1710.4111384111382;1147.2547092547093
42;1.4;1711.8024369016534;1149.9147084421236
43;1.43;1712.0270042194093;1150.847257383966
44;1.47;1713.1119402985075;1153.6459369817578
45;1.5;1713.3798266351457;1154.5925925925926
46;1.53;1713.8412698412699;1154.896447467876
47;1.57;1714.7388483373884;1156.8629359286292
48;1.6;1715.9316037735848;1158.9630503144654
49;1.63;1716.7805429864254;1159.8574660633485
50;1.67;1717.4726134585287;1163.6338028169014
51;1.7;1717.5743183817062;1166.0932277924362
52;1.73;1717.0126206384557;1166.5248700816628
53;1.77;1717.192673992674;1167.4498168498167
54;1.8;1717.4123563218388;1168.6451149425286
55;1.83;1718.618129907209;1171.4346895074946
56;1.87;1719.5786435786433;1173.8715728715729
57;1.9;1720.2404371584698;1174.952868852459
58;1.93;1720.6948264571054;1177.3372626064177
59;1.97;1720.8177408177407;1178.6063756063754
60;2.0;1721.1000704721632;1181.5137420718816
61;2.03;1721.1384829505914;1181.9450243562978
62;2.07;1721.1240627130196;1182.0572597137013
63;2.1;1721.0593792172738;1182.8049932523616
64;2.13;1722.5590717299579;1186.9184247538676
65;2.17;1722.6714285714286;1187.4965986394557
66;2.2;1723.0280941533788;1189.4760820045558
67;2.23;1723.1328777524675;1190.1723614274865
