Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1
0;0.0;200.41827834660597;571.8672734167615;247.26061615320566;550.7943380516236
1;0.03;199.2023943135054;575.4377104377104;235.28175119202427;561.4386649328131
2;0.07;197.72468714448237;579.6723549488055;230.67394094993583;568.1857081728712
3;0.1;196.57014590347924;583.1930415263748;227.2957805907173;575.7569620253165
4;0.13;201.21898417985014;574.6677768526229;233.6186511240633;574.6677768526229
5;0.17;201.21898417985014;581.488759367194;226.7976686094921;586.6044962531224
6;0.2;193.49142022635996;593.6991602774734;208.1977975434138;606.7293519695045
7;0.23;192.96263736263737;596.2065934065934;201.00580098170457;621.603302097278
8;0.27;192.41114982578398;599.627564847077;190.94078947368422;634.5070175438597
9;0.3;192.38934911242603;602.1921104536489;182.77431421446383;645.142144638404
10;0.33;192.20068027210885;605.547619047619;175.48657579512596;657.817843866171
11;0.37;193.23511904761904;607.8783482142857;168.74534161490683;670.1648033126294
12;0.4;193.99801587301585;611.1873015873016;164.44824672581325;683.1432192648923
13;0.43;194.6088836477987;614.2779088050314;161.81721798134012;696.8167938931298
14;0.47;193.63389391979302;617.025873221216;154.48172043010752;713.3763440860215
15;0.5;192.74158249158248;618.516835016835;146.74947981689553;726.1647940074906
16;0.53;191.33899782135074;620.3572984749455;141.6510865108651;736.9790897908979
17;0.57;190.34450171821302;621.59235395189;138.0369903320723;746.7057587221522
18;0.6;189.3190290420459;622.7628955353272;136.28834618680375;754.8474721508139
19;0.63;188.11154177433244;624.385443583118;133.33884948778564;760.4743892828998
20;0.67;187.11688311688312;627.4943722943723;127.42721893491124;768.9443786982248
21;0.7;185.5176322418136;630.9517212426532;122.92884322678842;776.722602739726
22;0.73;181.39192708333334;636.7039930555555;119.7017543859649;782.6655225019069
23;0.77;177.478152309613;643.1065334997919;116.1332603139832;788.3625410733845
24;0.8;175.21554192229038;650.8638036809816;110.91536167039523;796.3508575689783
25;0.83;173.3406976744186;657.9096899224805;107.48825797406239;802.6123378899404
26;0.87;171.10143244289583;665.3681765389083;102.62835249042146;810.0280970625797
27;0.9;168.2108333333333;673.9904166666665;98.91102637432475;818.4159517000317
28;0.93;166.54027261462207;682.0640231309376;92.48336472065286;828.7350910232266
29;0.97;166.134401972873;689.5943279901356;85.96513002364065;840.996158392435
30;1.0;165.9228159457167;697.8562340966921;81.51890331890331;852.864935064935
31;1.03;165.40823970037454;705.5230961298377;76.71133729148995;865.4925077749505
32;1.07;164.27250957854406;715.0948275862069;73.78405228758169;877.1411764705882
33;1.1;163.43372963452222;721.6820783795683;69.44768664563617;891.1201366982124
34;1.13;162.62780064014632;728.8331047096478;65.65074839629365;903.7809455927772
35;1.17;161.3299711815562;734.4817483189241;64.41501103752759;913.0686534216335
36;1.2;160.39563365282214;740.8525026624068;61.250739644970416;927.7339743589743
37;1.23;159.982683982684;742.9509379509379;60.3241330502477;935.8730832743571
38;1.27;159.94666666666666;744.7807407407407;56.25973333333332;950.8714666666666
39;1.3;156.1222222222222;752.9362573099414;55.473825176527875;963.1134648161675
40;1.33;150.48294434470378;761.5314183123878;64.0;948.0
41;1.37;147.90455635491605;767.5952038369304;51.195858283433125;990.8642714570857
42;1.4;142.1511976047904;775.0728542914171;51.11264051387932;997.587290662996
43;1.43;137.48384353741497;780.1760204081633;50.12762036397143;1006.9917069799585
44;1.47;127.87931034482759;794.0496342737722;47.72256728778468;1018.2298136645962
45;1.5;123.65186074429772;799.0892356942776;48.68409586056645;1024.5383684337933
46;1.53;118.17411225658648;805.3230240549829;48.429666906302415;1037.571291636712
47;1.57;111.92972350230414;813.3678955453148;45.95215929661236;1055.227566589087
48;1.6;105.85416666666666;822.5958333333333;44.41080680977054;1067.1364421416233
49;1.63;103.52518978605934;826.4344375431332;43.991905813097866;1079.4441991660533
50;1.67;99.80802792321116;832.6080279232111;43.708969024503;1088.7422561257513
51;1.7;97.5204957102002;835.9726723863997;44.17918405192397;1101.1328233657857
52;1.73;92.69128996692392;844.1951488423374;46.108030803080304;1114.2622662266226
53;1.77;91.71045485403937;849.9820095044126;46.9561121815457;1126.6234211089702
54;1.8;90.4692144373673;859.7823779193205;47.60925237505163;1135.4322593969432
55;1.83;88.74358974358974;869.4871794871794;47.67412280701754;1145.8745614035088
56;1.87;85.95907660020987;881.5907660020987;47.885073260073256;1155.0244963369962
57;1.9;85.35299539170506;886.7271889400922;48.664189886480905;1159.3244582043344
58;1.93;84.2242540904716;898.0067372473533;49.86747759282971;1168.2900128040974
59;1.97;83.20239190432383;905.2913216804661;51.2159717626296;1174.2572247959408
60;2.0;81.37071330589849;913.9622770919067;53.91887604803988;1182.9714479945615
61;2.03;80.68705035971223;916.7410071942446;56.327110557975516;1188.4909769757312
62;2.07;80.16684453930985;930.9978655282817;59.88854247856586;1204.5349441413352
63;2.1;78.6822695035461;942.7379432624112;62.71182458888019;1214.8937614199947
64;2.13;76.9367619047619;958.6994285714286;67.06914753233043;1225.5030351016098
65;2.17;77.30658642594449;967.6432631227013;69.96852871754524;1238.6876475216366
66;2.2;77.69764440141981;981.9128751210068;74.70084811102544;1245.390131071704
67;2.23;77.90163325909427;995.670007423905;82.16039498265279;1254.550573792367
68;2.27;79.18723567858515;1008.1787773933103;84.98489140698773;1268.9700975763299
69;2.3;80.43914770675333;1017.5951607078367;91.57153729071536;1277.3500761035007
70;2.33;81.02402707275803;1028.6077834179357;96.3458434221146;1282.5492332526228
71;2.37;81.58669574700109;1041.6045074518356;96.7265055619486;1286.754123513617
72;2.4;83.94268292682926;1057.4036585365855;97.5184;1281.5506666666665
73;2.43;84.85842084791909;1070.8121353558927;94.78877649325625;1271.627408477842
74;2.47;85.02561071710007;1085.2986603624902;92.82355555555554;1259.727111111111
75;2.5;87.03325320512819;1099.2640224358975;91.25214676034348;1242.4577153265677
76;2.53;89.06948493683187;1115.7497570456753;90.51082598235766;1228.9641807003475
77;2.57;89.84340044742729;1126.1762863534675;90.48836532867945;1210.6384525887142
78;2.6;90.1921052631579;1138.3416666666667;89.92367601246106;1196.4841121495326
79;2.63;91.23214285714286;1145.625;91.23913043478261;1199.4782608695652
80;2.67;88.52941176470588;1146.9117647058824;93.03030303030303;1182.3030303030303
81;2.7;87.23076923076923;1139.8461538461538;94.02702702702703;1179.918918918919
82;2.73;95.0;1139.0;91.21274817136884;1155.723092998955
83;2.77;93.78850957535387;1181.7352206494588;93.78850957535387;1133.9883430474604
84;2.8;93.78850957535387;1188.55620316403;93.78850957535387;1118.6411323896752
85;2.83;100.60949208992507;1202.1981681931725;93.78850957535387;1113.525395503747
86;2.87;102.31473771856787;1203.903413821815;95.49375520399667;1098.1781848459618
87;2.9;98.90424646128227;1217.5453788509576;93.78850957535387;1082.8309741881765
88;2.93;100.23701842546062;1238.2269681742043;95.5;1092.0
89;2.97;100.23124516627996;1244.8874709976799;95.81753889674681;1048.7972654408297
90;3.0;100.40291262135922;1252.8159385113267;103.0;1047.0
91;3.03;100.18690476190476;1260.4392857142857;102.24242424242424;1057.6666666666665
92;3.07;100.28027541514783;1267.1251518833535;99.6633933442444;1011.0561920349153
93;3.1;100.36681383370124;1272.1364974245766;101.59079413252402;1001.2175012645421
94;3.13;100.62414414414414;1277.730810810811;103.71676891615542;988.892126789366
95;3.17;100.93257653938767;1282.8672170622635;104.5900969882593;978.0883103624298
96;3.2;100.58628571428571;1290.896380952381;106.30327321309284;965.7661990647962
97;3.23;98.6919658119658;1299.0393162393161;110.04581072935503;955.7456298975285
98;3.27;98.96070460704607;1312.416327913279;113.32428940568475;943.6040051679586
99;3.3;100.8397190293742;1325.13122605364;114.1716461628588;931.8769771528998
100;3.33;104.76185636856367;1337.421409214092;115.44796380090497;921.5211161387632
101;3.37;111.85317088409872;1350.2043111527648;119.57346278317151;909.2116504854368
102;3.4;119.1899070385126;1367.2393758300132;122.61363636363636;898.4050116550115
103;3.43;124.7205785667324;1381.9638395792242;124.62032520325202;883.5455284552845
104;3.47;130.61820083682008;1396.9644351464435;130.3114134542706;869.5510204081633
105;3.5;134.5560791705938;1407.2076657241596;133.23449001051523;862.8354363827549
106;3.53;138.88368387507964;1417.7861695347353;137.10980392156864;848.8143790849673
107;3.57;142.95578880407123;1428.9144402035622;142.41913439635536;834.6545178435839
108;3.6;149.22024983563443;1438.4529914529915;146.2060857538036;824.338174273859
109;3.63;155.14601072216965;1445.9747713654997;150.63389121338912;812.7642956764296
110;3.67;162.0918012029123;1456.9759417537193;157.6187624750499;801.2847638057218
111;3.7;167.8872497365648;1468.168598524763;162.64004839685418;789.211131276467
112;3.73;172.11779448621553;1477.9040458288578;167.28884325804242;776.6591375770021
113;3.77;174.5850540806293;1483.6227466404457;172.4162348877375;767.4116292458261
114;3.8;177.76585695006747;1491.0718623481782;177.96302003081664;756.8197226502311
115;3.83;182.5642151481888;1497.9678009513354;183.15404837013668;744.8638275499474
116;3.87;190.8816631130064;1503.950959488273;189.15146750524107;734.3501048218029
117;3.9;199.15738831615118;1510.031271477663;194.39490740740737;723.5162037037037
118;3.93;206.4869684499314;1517.1982167352537;202.71908602150538;710.5990143369175
119;3.97;213.91793203181487;1526.6746203904556;209.41451890034364;698.875
120;4.0;220.54089506172838;1535.2708333333333;214.38970917225947;686.4921700223713
121;4.03;224.97306397306397;1540.8380097268985;217.56649616368287;676.3354646206308
122;4.07;231.0652090525508;1548.9336401994628;219.91506615450277;668.1562099871959
123;4.1;235.4968128983877;1554.9602549681288;223.83660987330708;661.9030144167759
124;4.13;239.52062050699962;1560.850170261067;225.07407407407405;662.120682480233
125;4.17;242.75382932166303;1565.4996353026986;223.89282990083902;661.1361556064073
126;4.2;245.66282320055902;1569.9021663172605;220.62839093273874;656.728353771832
127;4.23;248.73156028368794;1574.5425531914893;212.48593073593074;651.0714285714286
128;4.27;251.95409836065573;1579.4335154826956;205.34504792332268;661.3509052183173
129;4.3;253.70212765957447;1582.0578014184396;199.57548579970106;670.4185351270553
130;4.33;256.44102564102565;1586.6888888888886;209.64814814814815;662.2222222222222
131;4.37;258.91572842033435;1590.4100989423403;182.01786814540972;696.6050523721503
132;4.4;261.40103092783505;1594.1993127147766;175.5105657805044;711.6373551465575
133;4.43;262.95867208672087;1596.1134823848238;169.53965303593554;722.7738537794299
134;4.47;267.86743215031316;1600.6238691718856;166.60726764500347;734.9168413696715
135;4.5;275.1264367816092;1605.9977650063856;163.70661672908864;746.101747815231
136;4.53;284.11895161290323;1615.4005376344085;170.5;739.0
137;4.57;291.3818922305764;1623.593984962406;163.5;748.5
