Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;1528.6054519368722;1744.6056910569102;100.60949208992507;680.3930058284762;1061.9859829059828;1786.385641025641
1;0.03;1527.7050647820965;1746.6021201413428;103.41479260369813;674.6899050474763;1069.0979591836735;1794.3136054421768
2;0.07;1526.6551226551226;1749.1685906685905;105.98480243161094;668.7439209726443;1075.195483653522;1801.3309740478596
3;0.1;1525.7726396917146;1751.186416184971;108.97189997422015;662.2887342098478;1080.734279918864;1807.8843813387423
4;0.13;1524.8981414433983;1752.9898624185373;112.66944024205749;656.0002521432173;1085.669;1813.771
5;0.17;1524.0638908829865;1754.617611868868;119.02980448259417;647.8311874105866;1090.4835349462364;1819.3309811827955
6;0.2;1523.2054431599227;1756.1066955684007;127.52711993888464;635.4596384008148;1094.918707482993;1824.3663265306122
7;0.23;1522.5208187950684;1757.3093742730866;133.36835278858624;624.7748378728924;1098.6257133266197;1828.7703927492448
8;0.27;1521.0612342149152;1760.416249702168;138.78653146125845;615.4763390535621;1102.2668004012037;1832.8709461718488
9;0.3;1519.3662610355523;1763.3335719398713;143.9014514896868;607.3509039979627;1105.6619576185672;1836.8799192734612
10;0.33;1517.0016883743367;1767.4640617462612;149.33833596629805;599.2656661400737;1109.1940928270042;1840.7819971870604
11;0.37;1514.563503649635;1771.6912408759124;154.01294498381878;592.3298274002157;1111.9617424242424;1848.2768939393939
12;0.4;1512.7689672050906;1775.4006363191384;158.65993832352115;585.6871320437342;1115.5946050096338;1859.8682080924855
13;0.43;1510.5688820982937;1780.803666921314;163.08526466380542;579.4646638054363;1123.1836419753085;1872.7025462962963
14;0.47;1507.4478308621635;1787.4071938495329;167.1888213147987;573.5430060816681;1131.2422764227642;1883.8272357723577
15;0.5;1503.7692729766802;1792.7111111111112;171.12636551520518;568.1178033658105;1136.8635265700484;1892.4726247987116
16;0.53;1499.9150110375276;1798.001103752759;174.31935953420668;563.9082969432314;1142.8431618569637;1901.7348389795063
17;0.57;1496.6310706401766;1802.21385209713;177.91607354685647;559.2150059311981;1148.331137461572;1910.0557751427316
18;0.6;1493.7803404722679;1805.9838001098294;181.1805304400241;554.8143459915611;1152.9845064187693;1917.076582558654
19;0.63;1490.096783376032;1811.0688869911755;184.42374429223744;550.6980213089802;1157.3434610303832;1923.4214002642009
