Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1
0;0.0;669.9552845528455;107.35853658536585;544.3317033414833;163.4237978810106
1;0.03;664.3403205918619;111.48705302096178;552.7489837398374;157.1991869918699
2;0.07;659.4114743985194;115.03701418877236;560.6152141802067;151.64007877892664
3;0.1;654.7107660455486;118.7527950310559;567.7172073342737;147.1781852374236
4;0.13;650.5447257383966;122.06856540084387;575.382672332389;142.31019830028328
5;0.17;646.9547604359448;125.21694427308245;582.0009317493593;138.3119030980666
6;0.2;643.5355735324621;128.77328355113048;587.8644338118022;134.96582365003417
7;0.23;641.1214549938347;131.53986847513357;593.2312513991493;132.14909335124244
8;0.27;638.1605627974343;134.89819987585352;598.3360017789637;129.57660662663997
9;0.3;636.1998781230957;137.68393256144626;603.0617364746945;127.53795811518324
10;0.33;633.8882163034705;140.73829701372074;607.2158469945355;125.80180748213535
11;0.37;631.6482593037215;143.70728291316524;611.1894454751597;124.25128839414552
12;0.4;629.3465863453815;146.81827309236945;615.8913043478261;122.59100596760442
13;0.43;628.0460784313725;149.0849019607843;619.0483904465212;121.79460020768431
14;0.47;626.767724245985;151.23364669016843;622.5548015628212;120.77688669545547
15;0.5;624.8872958980486;154.10234966148943;625.7020973325187;120.07880268784362
16;0.53;622.4217110573043;157.3038740920097;627.2689749608763;119.85641627543035
17;0.57;618.2919429375125;162.8499095840868;629.1447792306234;120.13303013075611
18;0.6;614.0800315395229;169.0266114725015;632.6461282264779;115.95670274771024
19;0.63;603.4230769230769;180.11538461538464;639.4671107410492;115.95670274771024
20;0.67;599.56;188.44000000000005;642.8776019983347;127.89342214820982
21;0.7;598.8392857142858;189.82142857142856;647.9933388842632;139.8301415487094
22;0.73;599.7717136150235;189.8560250391236;644.5828476269776;148.3563696919234
23;0.77;596.5162119414788;195.20897587979437;644.051824212272;160.9774046434494
24;0.8;594.4169696969697;198.96161616161615;643.8305049235281;170.2007123402472
25;0.83;589.7709163346614;205.6706507304117;643.5873221216042;179.21000431220352
26;0.87;585.4087113518393;215.23177612277138;643.3153980752405;186.68635170603673
27;0.9;582.2150612150612;224.52390852390852;643.0518756698821;194.42015005359056
28;0.93;579.6146638557038;231.45795268212694;642.8592736705577;201.53091223519237
29;0.97;576.5121365056476;239.57942802211005;642.1346752935538;209.89551881140665
30;1.0;573.8757826195842;249.10743801652893;636.3790064102565;214.18189102564102
31;1.03;572.1649459193707;256.9680432645034;628.469696969697;214.39792663476874
32;1.07;570.1955204216073;265.936231884058;620.2584863661658;212.4933222036728
33;1.1;569.1013071895425;271.0940170940171;615.7464892830747;211.70854890367082
34;1.13;567.9063360881543;277.9055847733533;609.7615384615384;210.30372960372958
35;1.17;566.8272128060263;282.5562617702448;601.5031977487848;207.83294960347914
36;1.2;565.3975171685156;290.23745377707337;593.6066157760814;204.30585241730276
37;1.23;564.7738095238095;294.2885005065856;586.1579731743666;201.4130650769995
38;1.27;564.2454381906964;298.6928810074531;578.65479390681;199.07885304659496
39;1.3;565.5292422932872;310.42437337942954;568.5780707841776;196.10802683321765
40;1.33;568.2935162765671;320.93327952649986;557.8240597630087;191.60123647604328
41;1.37;570.7714005396124;332.0517537404954;553.2204142011834;191.72904339250493
42;1.4;574.4235627739108;344.63676205207526;538.4852071005918;192.7685733070348
43;1.43;579.651012145749;356.15546558704455;529.4905073140367;198.51633986928104
44;1.47;584.5912758446798;366.4657085224407;518.3884690736076;206.6585502378953
45;1.5;588.6322086623594;375.67504187604686;507.4715378079864;214.74907958085527
46;1.53;592.2387179487179;383.70435897435897;500.2731829573935;222.3188526872737
47;1.57;595.9905316824472;391.5996601116775;491.01965962441307;231.43397887323943
48;1.6;599.0541788143828;399.43780369290573;481.3601828049128;242.50271351042556
49;1.63;601.5545103714423;404.91775205016876;475.014693877551;250.37006802721086
50;1.67;604.0669536107125;410.6001912960306;466.5735785953177;259.7683946488294
51;1.7;607.0535976505139;417.03010279001467;457.0109983079526;270.03948110547094
52;1.73;609.6826466916353;423.90087390761545;449.1356376014663;280.21314480230427
53;1.77;611.1640325670497;426.46958812260533;442.7779386917692;288.7863866763215
54;1.8;614.1141141141142;433.79454454454446;430.2378432854623;302.214915595868
55;1.83;615.3289377289377;435.3997557997558;422.2474297464016;313.37719899474524
56;1.87;617.8682284040996;441.72181551976576;417.1280874316939;321.9396721311475
57;1.9;618.9505226480836;444.991637630662;413.0356334841629;327.10030165912514
58;1.93;618.6615233896644;453.7820230222875;404.01958433253395;338.30115907274177
59;1.97;615.9158150851581;465.5615571776155;398.92622779519326;345.4323928944618
60;2.0;613.4567901234568;478.0108932461874;391.95282791817084;357.45391095066185
61;2.03;610.5664351851851;489.57708333333335;387.76313276026735;364.2726838586437
62;2.07;605.1642025089606;500.32728494623655;380.7074198988196;375.061832490163
63;2.1;599.6626316969289;509.09280430396774;373.37157894736845;385.01438596491226
64;2.13;593.5953782428602;520.4050577719642;368.0;386.0
65;2.17;589.0749113475177;529.9031471631205;362.7146092865232;399.3744809362023
66;2.2;585.1630483943916;537.6603346901854;356.07377049180326;409.9553734061931
67;2.23;581.6506578947368;545.1883771929824;351.4281221922731;418.45822102425876
68;2.27;576.9819233550253;554.58086285852;343.63188976377955;434.3891076115485
69;2.3;575.199730094467;558.6423751686909;338.65858912224013;442.2170166935918
70;2.33;572.3949372759856;564.7399193548387;334.6178521617852;448.557880055788
71;2.37;569.6220705346984;570.7290102389079;327.9168;458.0245333333333
72;2.4;565.9625148279952;578.5637010676156;324.1727609962904;469.0773714891361
73;2.43;564.6027834816335;581.8560346794433;322.0261359067149;477.02694008846
74;2.47;562.8606689734717;586.480276816609;318.3215988265493;486.2863953061973
75;2.5;560.9065123666893;590.6664397549354;312.8297632468997;495.9135663284479
76;2.53;558.5754060324826;596.153905645785;306.74608904933814;504.575210589651
77;2.57;556.9485407066052;600.0775729646697;304.8627865961199;509.3975308641975
78;2.6;556.9135501355013;606.709485094851;301.8088130774698;516.0867093105899
79;2.63;561.6602564102565;613.9778311965812;299.7063492063492;521.0400132275131
80;2.67;570.1427753934191;625.6349070100142;293.9865016872891;529.6017997750281
81;2.7;575.9515534491837;632.2780410742496;290.4084249084249;537.6468864468864
82;2.73;585.4861775651249;637.9343434343434;288.3812925170068;545.8591836734694
83;2.77;596.2711286089238;640.655905511811;285.7827352085354;556.7497575169738
84;2.8;607.6909090909091;641.8699494949494;281.7729007633588;568.245865139949
85;2.83;618.7007060010085;643.3050932929904;279.7242080790468;574.4713746004069
86;2.87;630.5294117647059;643.8041729512317;276.312012012012;583.739039039039
87;2.9;640.1343209876543;642.7096296296296;273.84886499402626;590.5863201911588
88;2.93;649.6743827160494;641.0725308641976;271.1692447679709;599.0315438277221
89;2.97;658.6578215820066;639.545362648471;269.47008547008545;604.8479221927498
90;3.0;667.3758647194466;638.5313861132462;267.3563512361466;610.690537084399
91;3.03;675.3738703847147;637.3248128066098;265.91524943310657;616.1969954648525
92;3.07;682.2241289651586;636.6508060322412;264.4463532248342;622.1169379144062
