Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
0;0.0;1659.6750818139317;988.8971482000934
1;0.03;1653.4816639299397;988.1702244116036
2;0.07;1647.0056935817804;994.7587991718426
3;0.1;1647.774897680764;1003.7526148249203
4;0.13;1648.758672699849;1018.2634489693313
5;0.17;1649.9287749287748;1033.463247863248
6;0.2;1655.8810844115835;1046.3012939001849
7;0.23;1662.6562691131498;1058.3981651376146
8;0.27;1668.4159021406726;1069.822018348624
9;0.3;1673.392835458409;1079.8469945355191
10;0.33;1678.0578880407122;1089.1723918575062
11;0.37;1682.4791277258566;1097.4741433021807
12;0.4;1686.7620915032678;1105.4052287581699
13;0.43;1690.8192771084337;1112.9618473895582
14;0.47;1694.523517382413;1119.6632583503747
15;0.5;1697.710562414266;1125.2880658436213
16;0.53;1700.5847222222221;1130.5416666666667
17;0.57;1709.4831029185866;1139.0291858678954
18;0.6;1717.3428571428572;1151.1062271062272
19;0.63;1723.6911447084233;1163.197984161267
20;0.67;1730.3186813186812;1174.8798534798534
21;0.7;1736.5543710021323;1185.6687988628287
22;0.73;1741.323275862069;1194.8735632183907
23;0.77;1745.5236020334057;1203.307915758896
24;0.8;1749.112582781457;1210.727740986019
25;0.83;1755.4135115070526;1224.5003711952486
26;0.87;1757.7498093058732;1231.1914569031273
27;0.9;1758.7777777777778;1241.4814814814813
28;0.93;1765.425974025974;1258.456277056277
29;0.97;1769.5670411985018;1274.4134831460674
30;1.0;1771.5441061670567;1289.8930523028882
31;1.03;1774.2928571428572;1303.990476190476
32;1.07;1777.636559139785;1317.898924731183
33;1.1;1780.0007993605113;1329.1143085531573
34;1.13;1782.2233333333334;1339.7713333333334
35;1.17;1785.8197633959637;1358.5741127348642
36;1.2;1787.2545045045044;1368.2177177177177
37;1.23;1789.7362030905074;1372.2240618101544
38;1.27;1793.4871794871794;1365.2564102564102
39;1.3;1782.0;1398.0
40;1.33;1777.9317269076303;1433.4939759036145
41;1.37;1775.1881720430106;1446.899193548387
42;1.4;1773.3828125;1455.6796875
43;1.43;1772.7326732673268;1459.9273927392737
44;1.47;1766.4233038348082;1488.598820058997
45;1.5;1764.6862068965518;1497.0011494252874
46;1.53;1762.0724043715845;1507.0355191256829
47;1.57;1760.4684343434342;1514.5555555555554
48;1.6;1757.1266968325792;1526.7978883861235
49;1.63;1755.0;1535.9731993299831
50;1.67;1753.1463046757165;1545.2654600301657
51;1.7;1751.3890865954922;1550.3546856465005
52;1.73;1748.4140508221226;1562.304932735426
53;1.77;1747.622641509434;1566.8075471698114
54;1.8;1749.8370846730973;1575.978563772776
55;1.83;1748.0299251870324;1589.0764754779716
56;1.87;1744.859296482412;1609.462311557789
57;1.9;1744.13870246085;1625.7076808351974
58;1.93;1743.1579743008313;1642.7830687830685
59;1.97;1741.3662182361732;1658.4663677130045
60;2.0;1739.4022435897434;1672.085737179487
61;2.03;1737.3117606123867;1675.9867780097425
62;2.07;1727.2352452202824;1690.5187032418953
63;2.1;1721.8006700167502;1701.2060301507538
64;2.13;1711.1596244131454;1715.1755868544599
65;2.17;1702.7292202227934;1724.7112253641815
66;2.2;1695.252479023646;1733.5659801678107
67;2.23;1685.139928698752;1745.9144385026739
68;2.27;1678.1167557932263;1754.1345811051692
69;2.3;1671.7814992025517;1760.7727272727273
70;2.33;1666.938837920489;1765.9877675840978
71;2.37;1659.7241118669688;1772.4905517762659
72;2.4;1651.0536062378164;1777.4990253411304
73;2.43;1644.547197640118;1784.5390855457226
74;2.47;1634.6984924623116;1795.4154103852595
75;2.5;1623.763468013468;1805.107744107744
76;2.53;1615.6002886002884;1813.51443001443
77;2.57;1608.408482142857;1820.1726190476188
78;2.6;1596.2769342010122;1825.5162689804772
79;2.63;1581.635693215339;1834.9181415929204
80;2.67;1568.7569750367106;1845.1762114537446
81;2.7;1558.7605633802816;1852.1763916834338
82;2.73;1548.0729974160206;1859.5251937984497
83;2.77;1538.5564253098498;1865.8375733855187
84;2.8;1530.0948717948716;1871.3243589743588
85;2.83;1521.8997395833333;1876.484375
86;2.87;1515.0484960098217;1880.7581338244322
87;2.9;1507.622222222222;1885.1411764705883
88;2.93;1501.5367454068241;1888.550524934383
89;2.97;1496.258419243986;1891.3243986254295
90;3.0;1490.0093390804595;1894.6350574712642
91;3.03;1486.2434456928838;1896.2524344569288
92;3.07;1478.923202614379;1896.9166666666667
93;3.1;1467.343661971831;1902.2375586854457
94;3.13;1454.324431256182;1910.6745796241344
95;3.17;1443.6629526462395;1916.300835654596
96;3.2;1432.205601092896;1921.351775956284
97;3.23;1424.1210962396428;1925.0681963033778
98;3.27;1414.89226869455;1928.809885931559
99;3.3;1406.0019342359767;1932.3455834945196
100;3.33;1397.9583333333333;1935.3402777777776
101;3.37;1391.2886259040104;1937.5792241946087
102;3.4;1385.8333333333333;1939.0782828282827
103;3.43;1379.0181936322285;1941.4106562703053
104;3.47;1372.5948396094839;1943.1610878661088
105;3.5;1370.0459119496854;1943.4729559748428
106;3.53;1364.0102249488752;1945.0511247443762
107;3.57;1359.4916499665997;1945.8356713426854
108;3.6;1355.3982843137255;1945.5949754901958
109;3.63;1347.0012722646309;1944.4382951653943
110;3.67;1334.862117981521;1946.0326936744846
111;3.7;1321.1728395061727;1944.088888888889
112;3.73;1305.8948787061995;1939.07097933513
113;3.77;1291.4213333333332;1936.1813333333334
114;3.8;1275.535781544256;1931.2024482109227
115;3.83;1262.646352723915;1926.0747922437672
116;3.87;1253.7113702623906;1922.201166180758
117;3.9;1243.8360805860805;1917.845238095238
118;3.93;1233.4859649122807;1913.278947368421
119;3.97;1225.4083546462061;1909.5038363171354
120;4.0;1216.6154562383613;1905.2793296089385
121;4.03;1209.0906515580737;1901.7157695939566
