Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1
0;0.0;475.720901126408;1497.0104297037963;125.98202614379085;970.1519607843137
1;0.03;470.09447236180904;1487.2023450586264;123.48653667595171;950.6258124419684
2;0.07;464.42702169625244;1472.9286653517422;124.65359477124181;932.6928104575163
3;0.1;455.8647249190938;1456.1611650485436;122.5;944.5
4;0.13;446.52231718898383;1441.451725229503;126.62060301507537;903.6675041876045
5;0.17;437.6632810095414;1426.0424746075716;127.03324348607366;889.622641509434
6;0.2;430.7302752293578;1413.3168195718654;127.72455648926237;876.9299719887955
7;0.23;424.10848312835066;1401.6795963418479;128.18615984405457;864.182261208577
8;0.27;417.77871674491394;1390.1358372456962;128.76165347405453;852.4142480211082
9;0.3;412.3199023199023;1380.3162393162393;129.0;861.0
10;0.33;407.06887052341597;1370.9366391184574;130.03388278388277;833.4771062271061
11;0.37;402.3305581251927;1362.3789700894233;128.0;841.5
12;0.4;397.6573121297162;1354.0112254443404;132.51719576719574;813.1269841269841
13;0.43;393.2041198501873;1345.924781523096;140.81770833333331;804.775
14;0.47;389.02049826553133;1338.4484389782403;146.09125188536953;794.867269984917
15;0.5;384.52475559760325;1330.804793440555;142.55555555555554;801.2222222222222
16;0.53;377.7089201877934;1322.6901408450703;159.42496392496392;762.3520923520923
17;0.57;368.0723967960567;1312.4066543438078;166.21565113500597;749.242532855436
18;0.6;359.14973262032083;1299.622697563874;173.13930348258705;736.3847429519071
19;0.63;351.090206185567;1287.5217640320732;179.553171196948;724.552217453505
20;0.67;343.16297558205565;1276.6070414537194;184.75585585585583;714.6594594594594
21;0.7;335.5773401826484;1266.3010844748858;189.4929906542056;705.9727414330217
22;0.73;328.95317262399556;1257.029093931837;194.96879756468797;695.8995433789954
23;0.77;322.82475083056477;1248.1132336655592;199.93073593073592;687.1583694083694
24;0.8;317.11964430072754;1239.7908919428726;203.92148900169204;680.1688663282571
25;0.83;312.2573007103394;1232.5153906866615;207.70321774445483;673.4592314901594
26;0.87;307.22581514416595;1224.9628132578819;212.5689711132749;665.6173320350536
27;0.9;303.1535401750199;1218.5839299920447;222.97143784485556;657.3995456020772
28;0.93;299.1641108420769;1212.545601291364;234.52455849889623;649.2414459161148
29;0.97;295.22401723209475;1206.1200861604736;246.59703368526894;638.3722976370035
30;1.0;291.92339373970344;1200.9420647995605;260.40611892425363;626.940784603997
31;1.03;287.6241554054054;1189.716779279279;272.23816091954023;618.4974712643677
32;1.07;282.85749185667754;1174.8086319218241;284.1086191732629;610.2669305189094
33;1.1;277.14160700079555;1161.6035534341022;293.93676716917923;603.4001256281407
34;1.13;270.69369369369366;1144.786689915722;303.6930297583383;596.7783103654883
35;1.17;265.4940428911835;1128.097431824199;314.0623746490172;589.502005615724
36;1.2;258.83866557287394;1111.3573967733114;325.6162888329135;581.5528967254409
37;1.23;252.35564853556485;1096.5818688981867;330.99558117195;577.6584053794428
38;1.27;247.72378716744913;1085.5049556598851;341.62529550827423;570.0786052009456
39;1.3;241.54759945130314;1069.9429355281206;349.6084383352424;564.3843069873998
40;1.33;236.5990057995029;1056.9674123170394;357.7315315315315;558.7229229229229
41;1.37;231.81653746770027;1045.9635371805914;362.39772949696606;555.3703268741436
42;1.4;228.48673300165837;1037.2020453289108;368.95518723143033;550.5338653570698
43;1.43;224.83834168057874;1027.9371174179187;374.1175904541955;546.8962663587374
44;1.47;220.13478392263522;1016.3747355696585;382.0214531471362;541.1402550091075
45;1.5;217.2704918032787;1008.935944140862;386.2747799464217;538.2030233448144
46;1.53;214.2516129032258;1002.2239631336406;390.2654735272185;535.6047725577927
47;1.57;210.95717280622938;991.5193171608266;397.7677998717126;529.90613641223
48;1.6;204.97326388888888;970.6621527777777;408.7465154736593;523.2707299787385
49;1.63;200.53742866733802;958.1644847264182;421.5152139098604;519.5714939373141
50;1.67;196.74903474903476;935.140712140712;438.0485187777;513.9367856309774
51;1.7;192.9281989570798;921.1869233854793;453.00938271604934;507.8471604938271
52;1.73;188.65422322775262;905.393665158371;468.8650678294573;502.71947674418607
53;1.77;185.26843657817108;891.26401179941;481.4360937137555;499.1347715147297
54;1.8;182.59931506849315;878.1731354642313;497.79761015683346;495.00074682598955
55;1.83;180.24895951570184;866.1853953840332;510.098563645369;491.59435364041605
56;1.87;177.64646464646464;854.5567676767675;522.7584467977811;488.25163893091275
57;1.9;176.57344064386317;848.700871898055;532.3411548194157;485.9125833908442
58;1.93;175.0;844.0;542.8430941922888;483.0900439238653
59;1.97;175.15337423312883;820.0971370143149;552.4631939349474;480.3685497676693
60;2.0;174.05037664783427;804.9717514124294;562.1091660588378;477.7345003646973
61;2.03;172.7876984126984;794.5952380952381;568.2325363338022;476.2548054383497
62;2.07;166.66666666666666;816.0;578.538212596465;473.6004480955937
63;2.1;175.30180180180182;761.039039039039;584.2166552276367;472.16495081217107
64;2.13;175.80343398460627;742.190053285968;592.7996016928056;469.87154592979834
65;2.17;178.37466124661245;724.079945799458;596.2110812023328;469.01749663526243
66;2.2;180.727385377943;711.6152416356878;601.8263500931098;467.4860335195531
67;2.23;184.1958041958042;698.4988344988344;608.2356234096692;465.5363867684478
68;2.27;182.0;703.0;607.0;463.0
69;2.3;182.0;703.0;631.8702497285559;466.4929424538544
70;2.33;192.0;678.0;649.0879056047197;469.79557522123895
71;2.37;186.33333333333331;688.3333333333333;665.5962863132675;472.00119796346206
72;2.4;199.0;655.0;683.7086736678334;475.7670167250097
73;2.43;199.91774891774892;638.943722943723;694.0642201834862;478.08460754332316
74;2.47;202.18290258449304;630.8674618952948;709.0082219938336;481.96128811236724
75;2.5;204.0070771408351;624.7055909412597;721.9321250888414;485.32231698649605
76;2.53;205.82067968185103;618.4931308749095;736.0927723840346;489.1567781373606
77;2.57;207.39830508474577;612.1645480225988;743.1057382333977;490.7530625402965
78;2.6;209.59235209235206;607.0988455988455;752.2662127107652;493.6044098573281
79;2.63;213.74505794137696;600.680981595092;762.5577220674713;496.3354998452491
80;2.67;218.41101055806936;588.3861236802413;772.0022328548644;498.81722488038275
81;2.7;220.4559620596206;578.6111111111111;777.0436373873873;500.1202139639639
82;2.73;223.9183266932271;566.6985391766267;784.5751133786847;502.2395124716553
83;2.77;228.1392857142857;553.3761904761905;791.9459849797804;504.44482957827836
84;2.8;231.95492487479132;540.958263772955;798.0222409909909;506.1278153153153
85;2.83;233.89938006676203;531.0543633762518;801.9925512104282;506.9811119978717
86;2.87;236.2025782688766;521.9659300184162;808.1931877275091;508.71762870514823
87;2.9;238.04224757076466;513.4106463878327;813.6464073473797;510.3611561318206
88;2.93;239.51487060641173;506.50521436848203;822.9406802721088;516.2604081632653
89;2.97;240.97619047619045;499.57219662058367;830.7664122137404;523.435368956743
90;3.0;242.76088588588587;491.8006756756757;842.1277213352685;532.319061441703
91;3.03;244.1835357624831;486.3252361673414;855.177587103484;541.4997399895996
92;3.07;245.87577235772358;479.5665040650406;866.9827357237715;550.9245683930942
93;3.1;247.5190072258875;474.04524033930255;874.5832095096582;557.1508172362555
94;3.13;248.849361967009;469.1160908807967;885.6600496277915;566.2911497105046
95;3.17;249.9510903426791;464.3517133956386;894.6758938869665;574.3797577854672
96;3.2;250.8129938542581;461.30699443956684;903.3814130753444;582.5482263265903
97;3.23;251.9513948806442;456.9562841530054;909.3264802631579;587.4347587719298
98;3.27;252.71516213847502;453.65614957639497;916.352043753598;593.9801381692573
99;3.3;253.61023947151114;450.7456647398844;922.8629283489096;599.9442084395355
100;3.33;255.147954743255;445.05686103858426;930.1747189304162;606.8708599209966
101;3.37;256.2932828760643;440.41122674235254;935.5090909090909;616.0769696969696
102;3.4;255.20407481629925;430.91115564462257;940.188988095238;628.1285714285714
103;3.43;249.2765335929893;421.2207075624797;947.8620789779325;643.1245644599303
104;3.47;248.92730844793712;418.7930582842174;956.639146307217;658.8402134231957
105;3.5;249.98311817279045;418.50810989738494;962.9088179088178;672.2705432705432
106;3.53;247.28067765567764;415.7692307692308;968.652260307998;685.8139592647789
107;3.57;246.69701086956522;424.8102355072464;974.3524096385543;698.5491967871485
108;3.6;242.16015132408575;437.4720470786044;979.4662277493294;710.0931480126798
109;3.63;236.09492988133763;448.1010427903631;983.5282526115858;719.9731718898385
110;3.67;227.39403735632183;458.66451149425285;987.5830371949775;729.6325515280739
111;3.7;219.94010695187166;468.16327985739747;991.291273869954;738.507372492144
112;3.73;212.63316239316237;478.268376068376;994.4523141654979;746.5282842449742
113;3.77;209.31538929440387;483.1870437956204;997.301855766972;754.1959126145173
114;3.8;202.9140826873385;492.468669250646;1000.134915096534;761.2840195394277
115;3.83;198.84175084175084;498.08754208754203;1003.1454589024682;769.3105679367361
116;3.87;193.8215324927255;505.19980601357906;1006.259995268512;777.2528980364324
117;3.9;191.07326328079392;509.49474605954464;1008.4910237748664;783.6935953420669
118;3.93;187.6028680128768;514.7266608135791;1010.8482810164425;793.6076233183857
119;3.97;184.38035339922132;519.7193770589996;1011.4448441247002;805.6189448441246
120;4.0;180.01137440758293;527.0628751974723;1014.2296918767506;823.4815380697733
121;4.03;180.0952380952381;535.6749206349206;1017.6341943419434;837.7530135301353
122;4.07;179.9718105201976;550.357454228422;1020.7349912082391;853.6086410449634
123;4.1;176.9923518164436;570.4933078393882;1023.1241881008053;868.4406339308911
124;4.13;175.89033767970577;587.4851220327649;1025.6497695852534;882.8860727086533
125;4.17;175.27366916755983;604.2865309038941;1027.8401385795594;895.4617668893839
126;4.2;171.14534377719752;626.9551784160138;1029.8563394683026;906.7280163599181
127;4.23;168.60717529518618;643.3982742960944;1032.0770992366413;918.2048346055979
128;4.27;166.27795874049943;662.2366992399566;1034.1391884951206;928.3094504365689
129;4.3;164.53191489361703;673.6181123840697;1035.8441055434519;937.4921326555312
130;4.33;161.86043613707164;687.8224299065421;1037.7918794067589;946.9416484318016
131;4.37;159.98148148148147;698.5945083014049;1039.3454633672973;954.8612324114507
132;4.4;163.33333333333331;686.6666666666666;1040.5625153524932;961.9506263817244
133;4.43;155.7233009708738;720.0873786407767;1041.8749698286265;969.0115858073859
134;4.47;154.16625716625717;729.1973791973792;1043.2038765254845;975.8707824838478
135;4.5;152.40295909486508;738.443864229765;1044.454678362573;982.4278752436646
136;4.53;150.5126646403242;747.8135764944275;1045.649529326575;988.6408399710355
137;4.57;147.23142857142858;752.4038095238095;1046.906399235912;995.3125596943648
138;4.6;141.60070360598064;758.9261213720316;1047.9523124850227;1001.0690150970524
139;4.63;136.70080862533692;772.168912848158;1048.9838326200666;1006.5202092249167
140;4.67;131.0848484848485;787.750505050505;1050.3167033504524;1012.7121545610172
