Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
0;0.0;1173.1015514809592;1416.7762106252937
1;0.03;1167.2389210019267;1419.7557803468208
2;0.07;1161.6008462623413;1422.758345086977
3;0.1;1155.7590476190476;1425.8266666666666
4;0.13;1151.0445382090952;1428.268635724332
5;0.17;1147.476122931442;1430.278014184397
6;0.2;1143.5467224546721;1432.4435146443514
7;0.23;1140.2822283609576;1434.2744014732964
8;0.27;1136.4824074074072;1436.2953703703704
9;0.3;1133.5775248933144;1437.9426268373636
10;0.33;1130.042441583214;1439.8402479732952
11;0.37;1127.043219076006;1441.3835072031793
12;0.4;1117.3623853211009;1442.2059123343527
13;0.43;1105.4530881659593;1441.8609146628949
14;0.47;1091.1923620933521;1442.4705327675624
15;0.5;1080.0968622100954;1442.6984993178717
16;0.53;1069.2799625468165;1442.8548689138577
17;0.57;1059.9633286318758;1442.9487541137753
18;0.6;1051.0014347202296;1443.1114299378287
19;0.63;1042.9646609360075;1443.1900668576886
20;0.67;1034.9246861924687;1443.3040446304044
21;0.7;1027.6698762035765;1443.4997707473635
22;0.73;1020.7931972789115;1443.6204081632652
23;0.77;1014.7537619699042;1443.703602371181
24;0.8;1008.708687440982;1443.894239848914
25;0.83;1003.5613026819923;1444.1681034482758
26;0.87;992.3762123532414;1447.9714139867278
27;0.9;973.8994949494949;1451.3843434343435
28;0.93;956.3125590179415;1454.4957507082154
29;0.97;941.7745234774522;1457.998140399814
30;1.0;929.2440476190476;1461.7074175824175
31;1.03;917.6147619047618;1465.402857142857
32;1.07;905.6671408250355;1469.7302038880985
33;1.1;897.853470437018;1472.7446443873177
34;1.13;888.2520971302428;1476.679911699779
35;1.17;876.9563106796116;1482.6785329018337
36;1.2;865.0700958144225;1494.4634392334845
37;1.23;851.2968231389284;1504.868183973447
38;1.27;837.4015369836695;1515.8035542747357
39;1.3;825.5004721435315;1526.2119924457033
40;1.33;815.2101341281669;1535.5901639344263
41;1.37;806.7333333333332;1543.6228710462285
42;1.4;798.7105666156202;1551.778968861664
43;1.43;791.7623906705539;1558.885811467444
44;1.47;784.3516908212559;1566.4690821256036
45;1.5;778.2973372781065;1573.1282051282049
46;1.53;772.2881118881119;1579.3710955710956
47;1.57;767.1941233140655;1584.9947013487474
48;1.6;761.7454106280192;1591.1454106280191
49;1.63;757.2055063913471;1596.1499508357913
50;1.67;753.88592800374;1599.9186535764377
51;1.7;748.9768451519537;1605.3608297153883
52;1.73;744.5759340126152;1610.0868510431826
53;1.77;742.3108225108224;1612.5930735930733
54;1.8;739.8877052818464;1615.5929871282733
55;1.83;735.8080673758865;1619.5376773049645
56;1.87;726.1069277108434;1626.054718875502
57;1.9;738.4313725490196;1614.4901960784314
58;1.93;701.0214738897023;1645.075158613958
59;1.97;691.5284997720019;1653.5782033743728
60;2.0;680.4713178294573;1663.5560723514209
61;2.03;674.3982624599909;1669.1627800640144
62;2.07;666.085925925926;1676.476049382716
63;2.1;658.980506822612;1683.2919103313839
64;2.13;652.6489361702128;1689.4280648429583
65;2.17;647.4068698597;1694.216739235607
66;2.2;641.772997032641;1700.1186943620178
67;2.23;638.0133907221425;1703.1912960306072
68;2.27;629.1071190951429;1714.4790419161677
69;2.3;625.3449680046538;1726.2739965095986
70;2.33;616.8875638841567;1741.7808063600226
71;2.37;610.0046875;1753.45
72;2.4;601.8629076838032;1766.2531785516858
73;2.43;596.0318287037037;1775.5868055555557
74;2.47;591.9751243781094;1782.8830845771142
75;2.5;586.0072951739618;1792.650953984287
76;2.53;580.390158172232;1802.3040421792618
77;2.57;576.1492537313433;1808.3482587064675
78;2.6;567.7770515613653;1808.0610021786492
79;2.63;564.2810164424513;1796.1711509715992
80;2.67;562.0984719864176;1785.2614601018677
81;2.7;560.5391990975746;1774.5510434292157
82;2.73;559.6220806794055;1767.1549893842887
83;2.77;558.312893081761;1758.6126834381548
84;2.8;557.2372975991066;1750.3149078726967
85;2.83;556.5337655321448;1744.7417612101565
86;2.87;555.6056263269638;1738.001061571125
87;2.9;554.8364583333333;1732.0026041666665
88;2.93;553.681112894596;1725.3863028357407
89;2.97;553.1763848396502;1721.829931972789
90;3.0;553.0532746823069;1718.3533724340175
91;3.03;553.265708200213;1707.30404685836
92;3.07;553.0159489633173;1698.543328017012
93;3.1;552.8307127882599;1690.3275681341718
94;3.13;552.5261793675479;1682.6345256609643
95;3.17;552.6143162393162;1674.838675213675
96;3.2;552.6661546338966;1669.2780337941629
97;3.23;552.9363354037267;1662.4254658385094
98;3.27;552.9510561566203;1657.112828438949
99;3.3;553.3171782444803;1651.4168012924072
100;3.33;554.3836805555555;1644.9774305555557
101;3.37;557.4329437952142;1637.0968280467446
102;3.4;560.1540880503145;1627.2762054507336
103;3.43;562.3113553113553;1619.0957613814758
104;3.47;564.519209039548;1610.954802259887
105;3.5;566.8686690223792;1604.2073027090694
106;3.53;569.06993006993;1597.5448717948718
107;3.57;570.7326007326006;1593.50863422292
108;3.6;573.3783939919122;1586.166377816291
109;3.63;576.0833333333333;1580.0942822384427
110;3.67;583.5154159394997;1573.7486910994764
111;3.7;593.3795255930087;1563.6048689138577
112;3.73;600.8723143032535;1555.9821976672804
113;3.77;608.0836680053546;1548.540829986613
114;3.8;615.0294695481336;1541.909626719057
115;3.83;621.1183395291201;1536.1877323420074
116;3.87;627.142381902861;1530.8190286094475
117;3.9;633.5426666666666;1525.044
118;3.93;638.3359840954274;1521.048376408217
119;3.97;643.3274509803922;1517.0797385620915
120;4.0;653.9138364779874;1515.3779874213835
121;4.03;667.7039586919105;1512.411933448078
122;4.07;681.1541950113378;1509.0289115646258
123;4.1;692.1165311653116;1506.359891598916
124;4.13;704.3338898163606;1503.79020589872
125;4.17;713.6299790356394;1502.33071278826
126;4.2;721.9259826442062;1500.8718734047982
127;4.23;732.0511215440793;1499.1131977047469
