Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1
0;0.0;1127.568100358423;1591.1962365591398;1947.0859835100116;1112.155477031802
1;0.03;1144.3111111111111;1592.7648148148146;1943.9776119402984;1122.6467661691543
2;0.07;1159.8232044198894;1594.1178637200735;1943.2894461859976;1131.3249738766979
3;0.1;1173.1197110423116;1597.6842105263158;1941.1177856301529;1141.8645465253237
4;0.13;1194.309589041096;1602.0675799086757;1938.2136752136748;1150.7716727716727
5;0.17;1217.9093484419263;1602.1624173748817;1935.8757687576872;1157.4895448954487
6;0.2;1241.3884648006785;1604.8117048346055;1933.403448275862;1164.1218390804597
7;0.23;1263.258693808312;1605.6166242578454;1931.0590277777778;1170.0983796296296
8;0.27;1283.7524059492562;1607.4794400699911;1928.913939393939;1175.6242424242423
9;0.3;1303.7899910634494;1609.4816800714923;1927.0703575547864;1180.3344867358708
10;0.33;1320.1485319516407;1610.7651122625214;1925.2785714285715;1185.290476190476
11;0.37;1337.1754827875734;1611.7111670864817;1923.7774011299432;1189.1954802259886
12;0.4;1350.878260869565;1612.695652173913;1922.122630992196;1193.597547380156
13;0.43;1365.315422885572;1613.1990049751244;1920.925;1196.25625
14;0.47;1382.8849206349207;1606.4232804232802;1919.8381564844585;1199.3397642015004
15;0.5;1407.3356807511736;1602.9483568075116;1919.0010288065841;1201.6275720164608
16;0.53;1432.3696969696969;1594.2654545454545;1917.4399551066217;1204.1324354657688
17;0.57;1453.4413472706153;1588.5121951219512;1908.4175563463816;1205.806642941874
18;0.6;1475.5717674970342;1581.3487544483985;1900.8669108669108;1201.3687423687422
19;0.63;1494.6841448189762;1574.741573033708;1891.7014925373135;1196.8383084577113
20;0.67;1511.8672086720867;1568.750677506775;1882.3446540880502;1192.8037735849057
21;0.7;1526.4708798017348;1563.736059479554;1874.5891203703702;1188.7604166666667
22;0.73;1541.5012722646309;1558.5597964376589;1867.3530092592591;1184.795138888889
23;0.77;1553.484649122807;1554.110745614035;1860.977703455964;1181.1382385730212
24;0.8;1566.4118316268487;1550.5779294653014;1854.9493521790341;1177.6513545347466
25;0.83;1581.7795275590552;1550.3963254593175;1849.3508771929824;1174.5169590643275
26;0.87;1605.7790262172282;1539.561797752809;1844.361212121212;1171.4072727272728
27;0.9;1628.8;1531.920634920635;1839.5733333333333;1168.4096969696968
28;0.93;1650.0246913580247;1522.0493827160492;1835.306172839506;1165.6037037037038
29;0.97;1668.6354679802955;1512.9064039408868;1830.708661417323;1162.4986876640419
30;1.0;1685.5229357798164;1504.914373088685;1827.0405228758168;1160.0862745098038
31;1.03;1699.7196261682243;1498.0732087227414;1824.2597014925373;1153.7333333333331
32;1.07;1714.7884322678842;1490.447488584475;1820.9195075757575;1142.1382575757575
33;1.1;1722.6176470588234;1486.6316526610644;1814.271402550091;1126.7577413479053
34;1.13;1740.4274952919018;1477.6271186440679;1810.1633825944168;1114.884236453202
35;1.17;1751.44901065449;1471.8584474885845;1806.1091219096334;1102.1790281329922
36;1.2;1762.7122641509434;1465.8427672955972;1791.1538461538462;1082.9753846153847
37;1.23;1770.4370078740158;1461.3477690288714;1781.6237524950097;1061.74750499002
38;1.27;1779.7708333333333;1456.0863095238094;1772.375415282392;1042.675526024363
39;1.3;1788.325892857143;1451.3735119047617;1776.9333333333332;1051.2666666666667
40;1.33;1796.5418569254184;1446.6027397260275;1757.2864923747275;1011.1503267973857
41;1.37;1803.4093567251462;1442.7397660818713;1750.8792569659443;997.4778121775025
42;1.4;1810.2284820031298;1438.527386541471;1744.9138110072688;984.0477673935617
43;1.43;1814.6804511278197;1435.9298245614034;1740.1533923303834;973.3284169124877
44;1.47;1824.5282738095236;1429.8169642857142;1737.6017964071857;961.1706586826348
45;1.5;1827.4033613445379;1428.2422969187674;1736.5925925925924;944.7759259259259
46;1.53;1834.9166666666667;1421.482142857143;1732.2451612903226;922.3301075268816
47;1.57;1835.3565621370497;1410.4808362369338;1730.2698892245717;903.0473313192346
48;1.6;1840.9197080291972;1393.6082725060826;1728.7105508870213;886.2418300653594
49;1.63;1844.7954545454545;1381.482683982684;1728.0656436487639;870.7399829497016
50;1.67;1847.7425742574258;1369.7502750275028;1727.4364876385337;856.0622335890878
51;1.7;1850.651282051282;1358.391794871795;1727.5044176706826;843.2610441767068
52;1.73;1853.17;1346.971111111111;1727.772602739726;830.483105022831
53;1.77;1854.8736017897088;1336.9854586129752;1727.9173553719008;820.2047750229568
54;1.8;1855.9565217391305;1331.6376811594203;1730.2604166666665;808.9568452380952
55;1.83;1848.779761904762;1307.3938492063492;1735.9699453551912;796.2377049180328
56;1.87;1846.0766550522649;1286.991869918699;1740.9974747474746;778.9242424242424
57;1.9;1841.1102661596958;1266.572877059569;1735.0666666666664;787.6666666666666
58;1.93;1837.2112860892387;1248.8635170603675;1752.6207482993195;748.6632653061224
59;1.97;1833.9317673378075;1235.0190156599551;1757.2799352750808;736.9757281553398
60;2.0;1830.1241134751774;1218.0768321513;1763.5275080906147;722.5032362459547
61;2.03;1826.3916666666664;1205.0833333333333;1768.7219512195122;711.221138211382
62;2.07;1819.5740740740741;1191.6574074074074;1772.9911816578483;700.9541446208112
63;2.1;1812.7882736156353;1176.756786102063;1776.7433155080214;692.5098039215686
64;2.13;1817.5;1183.5;1781.538860103627;681.9533678756477
65;2.17;1796.1452991452988;1133.4561965811965;1784.8520249221183;675.0545171339563
66;2.2;1788.8113425925924;1114.162037037037;1787.6683417085428;669.112227805695
67;2.23;1782.0429732868756;1096.7642276422764;1789.6168831168832;663.5887445887445
68;2.27;1776.3496432212025;1081.7135575942914;1797.8691206543965;656.5685071574642
69;2.3;1770.659509202454;1067.2965235173822;1792.0;658.5
70;2.33;1765.254716981132;1053.2599580712788;1812.1033755274261;639.0527426160337
71;2.37;1764.4385964912278;1068.877192982456;1818.8177458033572;630.7314148681054
72;2.4;1761.0036101083033;1019.231046931408;1825.0444444444445;623.6691358024691
73;2.43;1754.2909698996655;998.4492753623188;1830.3843843843842;617.4684684684685
74;2.47;1750.121794871795;978.5021367521366;1835.4948453608247;612.0618556701031
75;2.5;1745.296636085627;958.716615698267;1840.330065359477;607.09477124183
76;2.53;1740.724025974026;940.8950216450215;1846.7358024691357;600.9382716049382
77;2.57;1736.6808743169397;926.1049180327869;1850.194260485651;597.0772626931566
78;2.6;1732.9192618223758;910.9700115340253;1854.6291390728477;592.6490066225166
79;2.63;1729.6383838383838;898.7121212121212;1854.7365967365965;591.2121212121211
80;2.67;1728.4960317460318;887.121693121693;1855.6507936507937;589.4100529100529
81;2.7;1730.254385964912;870.4594298245613;1853.600529100529;589.4285714285714
82;2.73;1728.3837342497136;850.1569301260023;1849.3414141414141;586.2989898989898
83;2.77;1727.3548387096773;831.4537634408601;1842.5492753623187;584.3681159420289
84;2.8;1726.414068745004;819.4780175859312;1834.686371100164;579.7931034482758
85;2.83;1725.5646437994724;803.4758135444151;1827.1349693251534;573.1288343558282
86;2.87;1724.9474178403755;790.5868544600938;1820.9725490196076;567.1823529411764
87;2.9;1724.0037986704651;777.3057929724596;1815.3420138888887;562.2118055555555
88;2.93;1723.3457497612224;765.0496657115568;1808.1244725738395;555.2025316455696
89;2.97;1722.7932011331445;755.0830972615674;1805.0250896057346;552.0304659498207
90;3.0;1722.1488469601675;744.8857442348008;1799.7188081936683;548.4823091247672
91;3.03;1721.2889733840304;732.3967046894803;1792.5241090146749;544.6142557651991
92;3.07;1720.4199561403507;722.6140350877192;1782.0745614035086;534.4978070175438
93;3.1;1719.9;718.7188888888888;1773.5949367088608;525.717299578059
94;3.13;1720.5897435897434;712.2483974358973;1765.7417582417581;519.5622710622711
95;3.17;1726.2481751824816;700.0608272506082;1757.9444444444443;512.683908045977
96;3.2;1729.165725047081;690.7815442561205;1751.7422680412371;507.29553264604806
97;3.23;1729.8243727598565;683.8261648745519;1744.9531531531532;500.78738738738735
98;3.27;1733.9655913978493;675.5935483870968;1740.6287519747234;496.7330173775671
99;3.3;1740.048449612403;664.5968992248062;1735.3300492610838;490.8341543513957
100;3.33;1742.6490455212922;653.7298091042584;1730.6825396825395;485.72420634920627
101;3.37;1745.5600600600599;643.5285285285285;1725.5311355311353;480.47069597069594
102;3.4;1748.8163580246912;633.8734567901234;1722.8835125448027;477.73655913978496
103;3.43;1751.0403100775193;624.8418604651163;1718.046554934823;471.97392923649903
104;3.47;1751.9330543933054;616.3905160390515;1714.6842105263158;468.0350877192982
105;3.5;1749.7609819121446;607.3552971576227;1711.0546737213404;464.1287477954144
106;3.53;1750.3098591549297;589.4014084507043;1709.2338072669825;462.26224328594
107;3.57;1749.7889317889317;573.2290862290862;1705.6206261510129;457.9244935543278
108;3.6;1748.3585858585857;557.2348484848485;1702.59477124183;454.29411764705884
109;3.63;1747.829736211031;543.031175059952;1700.4818325434437;451.77725118483414
110;3.67;1746.7208765859284;530.1799307958478;1696.6424936386768;450.0623409669211
111;3.7;1745.1236559139784;517.7083333333333;1688.9844236760123;446.4376947040498
112;3.73;1743.8718954248366;506.68758169934637;1677.3725490196077;437.35115864527626
113;3.77;1742.8470588235293;498.93856209150323;1668.6973886328724;430.70353302611363
114;3.8;1741.1937669376691;489.2886178861789;1660.516754850088;425.5149911816578
115;3.83;1740.0878552971574;481.4599483204134;1649.8594377510037;414.8353413654618
116;3.87;1738.6236044657096;473.7958532695375;1639.8883071553228;405.4956369982547
117;3.9;1733.507490636704;464.90636704119845;1629.451951951952;398.2012012012012
118;3.93;1720.0609318996414;460.758064516129;1620.6325203252031;390.5154471544715
119;3.97;1702.1888888888889;447.2351851851852;1611.4227642276421;381.8829268292683
120;4.0;1688.0416666666667;436.87152777777777;1600.2936936936935;376.81081081081084
121;4.03;1672.275;427.1020833333333;1587.7977011494252;367.8390804597701
122;4.07;1658.36862745098;418.8980392156862;1577.3146997929607;358.30020703933747
123;4.1;1645.7967479674794;411.65650406504056;1565.4620253164558;349.6392405063291
124;4.13;1635.860971524288;408.14405360134;1554.6893004115225;341.2448559670782
125;4.17;1619.8464419475654;404.79400749063666;1545.233560090703;333.6666666666667
126;4.2;1593.4825046040514;391.13627992633513;1537.0311890838204;327.1091617933723
127;4.23;1571.208333333333;383.82166666666666;1526.7047101449273;323.1340579710145
128;4.27;1549.4081996434936;376.3672014260249;1516.2134646962231;319.7931034482759
