Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;723.4899355877616;107.66867954911432;849.4674674674674;112.86386386386386;1037.4033858727378;64.91535318155283
1;0.03;712.0197811447811;112.54671717171718;837.2727727727727;112.6041041041041;1034.203642384106;65.08278145695364
2;0.07;698.9950980392157;120.11029411764706;825.32995658466;112.96719729860105;1027.563440860215;65.88118279569892
3;0.1;681.911218724778;126.81638418079095;814.8566308243727;113.37410394265233;1019.8107389686336;67.42849548112706
4;0.13;664.7703615415176;134.34843067143424;804.2035984848484;113.50473484848484;1012.6723868954758;68.41861674466978
5;0.17;649.987624750499;141.8499001996008;795.4404924760602;113.7300501595987;1006.0157728706624;69.49263932702418
6;0.2;635.8859848484848;148.07575757575756;787.0203359858531;114.14942528735631;1001.2511278195489;70.10676691729323
7;0.23;622.2103407755582;153.2929886408147;778.2873563218391;114.25641025641025;996.2316468253968;70.3859126984127
8;0.27;610.063321385902;158.11031461569092;770.5321557971014;114.7572463768116;991.4613138686132;70.84525547445256
9;0.3;599.8098039215686;162.478431372549;763.710433244916;115.39434129089301;986.9670063076176;71.22464822901503
10;0.33;588.62101010101;167.92848484848486;757.0022522522522;115.73333333333332;982.5415318230852;71.42286947141315
11;0.37;575.5159458278724;178.8610747051114;749.8696039163328;116.47352024922117;975.8252832438877;74.41502683363149
12;0.4;561.0111396743787;192.1139674378749;743.3613369467027;116.7479674796748;963.9723691945912;78.63198118753674
13;0.43;546.4145408163265;201.25;736.0953014184397;116.20035460992906;953.5602240896358;79.60672268907562
14;0.47;531.6633249791145;211.86925647451963;728.8761651131824;116.14380825565912;943.8193041526374;80.98035914702581
15;0.5;518.5354058721935;222.13687392055266;721.125116713352;117.71288515406162;934.1777777777778;82.84501424501424
16;0.53;506.6803243704652;230.77806231327358;712.5044538209095;122.42569151429909;924.1364692218349;84.87224157955865
17;0.57;495.18663303909204;239.39512400168135;696.829650092081;130.25460405156537;915.7016129032259;85.9978494623656
18;0.6;485.0380228136882;247.03337558090408;681.0940783190066;136.6375358166189;907.2878544676296;86.4788657035848
19;0.63;475.3018707482993;254.19005102040816;667.2541302235179;144.2944606413994;894.4873603762493;88.8477366255144
20;0.67;466.61639205745666;260.97084917617235;652.1550925925925;153.04166666666666;881.461811722913;93.00473653049141
21;0.7;457.76233766233764;267.8987012987013;636.6921985815603;159.7399527186761;870.0817166372722;95.36860670194004
22;0.73;450.16429495472187;273.6783096162139;621.1519401589527;166.97007947639082;859.9447181171319;97.12534209085932
23;0.77;443.4911370514483;279.1119757890186;607.6947126436781;174.9190804597701;850.0987654320987;99.3013468013468
24;0.8;436.14081255771003;286.68513388734993;594.7069444444444;182.43518518518516;840.7230432402846;101.51614668856047
25;0.83;426.87029478458044;299.3487528344671;583.1322160148975;188.58333333333331;832.0474613686533;103.44315673289182
26;0.87;412.73977371627495;311.2824194952132;572.6860098965362;194.57714799820062;824.5894962486602;105.41586280814575
27;0.9;398.2134780642243;323.97557666214385;563.14859437751;200.05265506470323;817.3642276422764;107.29756097560976
28;0.93;385.63828828828827;336.1009009009009;553.952125279642;205.2809843400447;810.1562998405103;108.98298777246144
29;0.97;374.4950409659335;346.7550668391548;545.5975773889637;210.72678331090174;803.868378812199;110.93846976993044
30;1.0;363.8346774193548;356.56093189964156;537.6652719665271;215.86238958623892;798.4945175438596;112.55208333333331
31;1.03;354.58971141781683;364.6302802174822;528.4768717215069;221.18407248450166;793.6905927134312;113.63132137030995
32;1.07;344.67379679144386;373.7651515151515;515.0691176470589;227.50098039215686;788.5602605863193;115.53094462540717
33;1.1;336.7998324958123;380.8429648241206;500.4759005580923;240.51953323186197;782.4960182025028;117.25085324232082
34;1.13;328.44721069617333;388.103734439834;486.56719273075083;252.35198469631752;779.0349794238682;118.48096707818928
35;1.17;321.2083943387018;400.3801854563201;496.77777777777777;241.44444444444443;776.6962736089841;119.64931087289433
36;1.2;308.86984126984123;415.08072562358274;455.2213701431493;282.1165644171779;768.5977653631285;124.15642458100558
37;1.23;295.33673036093415;430.30615711252653;440.1286205203731;295.46440844378986;759.9056;131.13653333333332
38;1.27;282.67491976157726;449.597890875745;423.5379113018598;311.51883643299954;775.8245614035087;124.45614035087719
