Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
103;3.43;1888.789964157706;1061.2802867383512
104;3.47;1891.0438218390802;1056.614224137931
105;3.5;1893.601895734597;1047.434439178515
106;3.53;1894.3030303030303;1040.482683982684
107;3.57;1895.7022587268993;1035.1334702258728
108;3.6;1901.2298325722982;1028.7184170471842
109;3.63;1906.6453537936911;1023.0588235294117
110;3.67;1911.857142857143;1014.7783549783549
111;3.7;1916.8635926993275;1006.7243035542747
112;3.73;1924.1666666666665;1001.6547619047618
113;3.77;1930.6478405315615;996.1893687707641
114;3.8;1936.511581067472;989.3756294058409
115;3.83;1942.9303322615217;982.3097534833869
116;3.87;1951.4675516224188;976.0294985250737
117;3.9;1958.382306477093;971.1737756714059
118;3.93;1964.2205882352941;966.4379084967319
119;3.97;1970.1985185185183;962.2577777777777
120;4.0;1977.2226890756303;957.9565826330531
121;4.03;1981.1567251461986;954.8771929824561
122;4.07;1985.377358490566;951.9318658280922
123;4.1;1989.3894179894178;948.9714285714285
124;4.13;1993.190476190476;946.2256728778467
125;4.17;1993.9044890162368;944.694364851958
126;4.2;1994.6346153846155;940.8824786324785
127;4.23;1990.398674242424;935.5596590909091
128;4.27;1983.385229540918;931.1716566866266
129;4.3;1976.5636574074072;925.4143518518517
130;4.33;1968.5459770114942;915.6336206896551
131;4.37;1963.1285956006768;905.9340101522843
132;4.4;1957.152073732719;897.4347158218125
133;4.43;1951.2404643449418;889.804311774461
134;4.47;1945.334913112164;882.1453396524486
135;4.5;1941.4639016897079;876.2887864823348
136;4.53;1936.8853211009175;869.2752293577981
137;4.57;1933.532724505327;863.7503805175037
138;4.6;1930.6785714285713;858.735119047619
139;4.63;1927.4751773049643;853.4695035460992
140;4.67;1924.898907103825;849.6270491803278
141;4.7;1921.992277992278;845.5070785070784
142;4.73;1919.6276729559747;841.5710691823899
143;4.77;1916.9845238095236;837.7892857142857
144;4.8;1914.8945454545456;834.100606060606
145;4.83;1912.4987373737372;830.8939393939394
146;4.87;1907.5346320346318;827.6515151515151
147;4.9;1902.4451345755692;824.9565217391304
148;4.93;1894.8915254237288;816.3175141242938
149;4.97;1889.720657276995;806.7147887323944
150;5.0;1880.524844720497;796.3447204968944
151;5.03;1884.6666666666665;801.3333333333333
152;5.07;1864.5712719298244;777.0383771929825
153;5.1;1858.8488612836436;767.6242236024844
154;5.13;1853.1079664570227;758.3836477987421
155;5.17;1848.3353783231082;750.601226993865
156;5.2;1843.5037243947856;742.9664804469273
157;5.23;1839.4453627180899;736.0404040404039
158;5.27;1835.7504504504504;730.0936936936936
159;5.3;1832.2662993572083;723.6831955922866
160;5.33;1828.9834254143645;718.1979742173112
161;5.37;1825.9403122130393;713.2047750229568
162;5.4;1823.062910798122;708.1248826291079
163;5.43;1820.7885714285715;703.7676190476191
164;5.47;1819.6166666666666;698.4196078431372
165;5.5;1817.8134556574923;691.5993883792049
166;5.53;1812.3245356793743;682.8875855327468
167;5.57;1806.866861030126;674.1963070942662
168;5.6;1804.2847011144881;664.1681864235055
169;5.63;1802.461835748792;654.4550724637681
170;5.67;1800.7889207258831;645.4441260744985
171;5.7;1798.8908730158728;636.5793650793651
172;5.73;1797.4437810945271;628.5621890547263
173;5.77;1796.4894259818732;621.5236656596172
174;5.8;1795.4910620399578;615.0136698212407
175;5.83;1794.9601226993866;608.3364008179959
176;5.87;1794.2415795586526;602.7108013937283
177;5.9;1793.8084415584415;597.2424242424242
178;5.93;1793.315960912052;593.1335504885993
179;5.97;1792.7136612021857;587.7803278688525
180;6.0;1792.055944055944;583.5128205128204
181;6.03;1791.8233333333333;579.3488888888888
182;6.07;1791.3896396396394;575.3243243243244
183;6.1;1790.9787234042553;571.7328605200945
184;6.13;1790.2947232947233;567.7220077220077
185;6.17;1790.0911360799;564.5355805243446
186;6.2;1790.8068783068782;561.4431216931216
187;6.23;1792.1545454545455;557.5363636363636
188;6.27;1792.6401869158879;549.6853582554517
189;6.3;1791.6421356421356;542.7676767676768
190;6.33;1791.112121212121;534.9575757575757
191;6.37;1791.6046901172529;527.5226130653266
192;6.4;1791.9427609427607;522.7171717171717
193;6.43;1791.9121951219513;516.1869918699186
194;6.47;1788.7868852459017;508.3606557377049
195;6.5;1783.5129533678758;502.0587219343696
196;6.53;1778.9562289562289;495.4343434343434
197;6.57;1774.9530988274705;487.003350083752
198;6.6;1769.2654028436018;480.07582938388623
199;6.63;1760.463768115942;474.45571658615137
200;6.67;1752.6890130353815;467.3743016759777
201;6.7;1746.8532608695652;459.58152173913044
202;6.73;1740.4955357142858;452.86160714285717
203;6.77;1732.5379113018598;447.24320457796847
204;6.8;1723.9422442244224;440.24422442244224
205;6.83;1717.4865718799367;433.74723538704575
206;6.87;1712.152073732719;428.53917050691246
207;6.9;1706.8938714499252;423.8086696562033
208;6.93;1702.3115942028983;419.5304347826087
209;6.97;1697.745269286754;416.1295487627365
210;7.0;1690.5768707482991;414.43809523809523
211;7.03;1682.3458333333333;412.1569444444444
212;7.07;1673.103448275862;406.15660919540227
213;7.1;1662.9397944199704;399.88399412628485
214;7.13;1650.8666666666666;396.3565891472868
215;7.17;1639.9644012944982;393.0323624595469
216;7.2;1629.9710806697105;388.3013698630137
217;7.23;1621.4424514200298;383.9013452914798
218;7.27;1614.8196248196248;380.61471861471864
219;7.3;1608.5316804407712;377.61432506887047
220;7.33;1601.7619047619046;374.5773809523809
221;7.37;1595.9382183908044;371.9597701149425
222;7.4;1590.802752293578;369.78134556574923
223;7.43;1585.4148148148147;367.53333333333336
224;7.47;1581.990909090909;365.5515151515151
225;7.5;1578.1456310679612;360.92071197410996
226;7.53;1572.1764705882354;356.1928104575163
227;7.57;1560.9029982363313;352.0599647266314
228;7.6;1550.489010989011;348.22527472527474
229;7.63;1541.4010695187167;341.9465240641711
230;7.67;1533.374358974359;336.0273504273504
231;7.7;1526.3922480620154;331.3457364341085
232;7.73;1518.4911504424779;326.0678466076696
233;7.77;1511.9814814814815;321.4182098765432
234;7.8;1506.1376146788991;317.2996941896024
235;7.83;1501.438596491228;313.983918128655
236;7.87;1496.7153729071536;310.76560121765596
237;7.9;1492.0043859649122;307.2836257309941
238;7.93;1487.9247311827955;304.2718894009217
239;7.97;1484.0779816513761;301.85015290519874
240;8.0;1479.054517133956;299.97507788161994
241;8.03;1472.2238562091502;298.5522875816993
242;8.07;1465.1224105461392;292.74387947269304
243;8.1;1459.4051987767584;284.8073394495413
244;8.13;1450.916264090177;277.46215780998386
245;8.17;1442.7181818181818;271.6727272727273
246;8.2;1435.0471841704718;265.52815829528157
247;8.23;1428.4743024963288;259.26725403817915
248;8.27;1422.7677224736046;253.4419306184012
249;8.3;1417.9262411347515;248.80283687943262
250;8.33;1412.8708708708707;243.85585585585585
251;8.37;1408.2114537444934;239.67988252569748
252;8.4;1403.9957081545065;235.77968526466378
253;8.43;1400.2587904360055;232.3980309423347
254;8.47;1396.47577092511;229.74743024963288
255;8.5;1391.1607142857142;228.46279761904762
256;8.53;1385.7744610281923;225.6898839137645
257;8.57;1379.2660256410256;217.00480769230768
258;8.6;1373.3666666666666;209.46521739130435
259;8.63;1364.6638772663875;202.00278940027894
260;8.67;1357.526170798898;195.53305785123968
261;8.7;1351.7074340527577;189.2565947242206
262;8.73;1346.7133956386292;183.40706126687434
263;8.77;1341.644183773216;177.52981427174976
264;8.8;1337.8894736842105;173.1798245614035
265;8.83;1334.251419302514;169.1443633414436
266;8.87;1330.8730923694777;165.7453815261044
267;8.9;1327.7089093701995;162.76344086021504
268;8.93;1324.5635658914728;159.7046511627907
269;8.97;1321.9658314350797;157.0971905846621
270;9.0;1319.2415123456788;154.7932098765432
271;9.03;1314.1143281365996;154.44914625092795
272;9.07;1308.3724637681157;153.59202898550723
273;9.1;1301.1569847856154;150.23858921161826
274;9.13;1293.3101673101673;145.48391248391246
275;9.17;1282.3945720250522;142.34168406402225
276;9.2;1273.2473544973543;140.5787037037037
277;9.23;1264.971252566735;137.35592060232716
278;9.27;1256.7491337491335;133.8212058212058
279;9.3;1249.8563794255176;130.82631930527722
280;9.33;1242.9769392033543;128.03284416491962
281;9.37;1236.9393939393938;125.53136011275545
282;9.4;1231.2971014492753;123.40869565217392
283;9.43;1226.5233918128654;121.50219298245614
284;9.47;1223.5677966101696;120.45127118644068
285;9.5;1218.9290322580646;120.64731182795698
286;9.53;1213.5948717948718;120.36117216117215
287;9.57;1204.710014947683;116.62780269058295
288;9.6;1197.8104705102717;111.42743538767395
289;9.63;1188.891487979207;107.01234567901234
290;9.67;1180.224358974359;103.53076923076924
291;9.7;1173.0616605616606;100.1007326007326
292;9.73;1166.0672839506171;96.20802469135802
293;9.77;1160.5922565033272;92.90502117362371
294;9.8;1155.376267143709;90.1365533691115
295;9.83;1150.6033452807646;87.52508960573476
296;9.87;1146.2087007642563;85.38330393885948
297;9.9;1142.3119810201658;83.62870699881375
298;9.93;1138.6157074340526;82.03657074340526
299;9.97;1135.4921739130434;80.75304347826086
300;10.0;1131.3530778164925;81.03193960511032
301;10.03;1126.1632302405499;82.03837342497135
302;10.07;1118.606365159129;80.52596314907872
303;10.1;1112.5002513826043;78.26194067370538
304;10.13;1103.975188781014;76.6294498381877
305;10.17;1093.8413834227786;76.3267740011926
306;10.2;1086.346371882086;74.67857142857143
307;10.23;1079.4021333333333;71.74186666666667
308;10.27;1070.7831196581196;68.65758547008546
309;10.3;1061.7478991596638;66.47619047619047
310;10.33;1054.6260720411665;64.88793596340766
311;10.37;1047.485370051635;62.99082042455536
312;10.4;1042.0582908885115;61.40520656479909
313;10.43;1036.6666666666667;59.75302245250432
314;10.47;1031.8673708920187;58.560446009389665
315;10.5;1026.9178403755868;57.41431924882629
316;10.53;1023.0756200846944;56.44706594071385
317;10.57;1017.2846364883402;56.818930041152264
318;10.6;1010.9722222222222;57.53125
319;10.63;1002.2557172557173;55.082467082467076
320;10.67;994.9163522012578;52.369811320754714
321;10.7;985.1446540880503;51.183647798742136
322;10.73;976.3211009174312;50.74984709480122
323;10.77;969.0230680507495;49.5836216839677
324;10.8;961.9884297520662;48.03085399449036
325;10.83;955.4942716857611;46.52264048008729
326;10.87;946.6106246351429;46.10391126678342
327;10.9;938.9343520090548;46.16638370118846
328;10.93;932.2078059071729;45.643459915611814
329;10.97;925.6972740315639;44.31898613103778
330;11.0;919.1781206171108;43.04347826086956
331;11.03;912.218523878437;41.82730342498794
332;11.07;905.6967095851217;41.100143061516455
333;11.1;899.4746168582375;40.689655172413794
334;11.13;894.0220968500234;40.31781852374236
335;11.17;889.9785407725321;40.023366714353834
336;11.2;885.9623733719247;39.98408104196816
337;11.23;883.2906220984215;39.9025069637883
338;11.27;879.3323671497584;41.14009661835748
339;11.3;872.8573619631902;44.15746421267893
340;11.33;865.500968992248;45.93556201550387
341;11.37;859.1989596879064;46.34893801473775
342;11.4;851.6100131752306;47.62274923144488
343;11.43;843.8680365296804;50.566210045662096
344;11.47;835.3130193905818;54.6398891966759
345;11.5;828.0521114106019;57.69496855345912
346;11.53;821.6983718937446;59.853041988003426
347;11.57;816.1626326963906;62.0343949044586
348;11.6;810.520156046814;64.62375379280451
349;11.63;805.8148148148148;66.91400595998297
350;11.67;800.7128136200715;69.54614695340501
351;11.7;796.8921949115997;71.59594652867615
352;11.73;792.8815676141256;73.68776916451334
353;11.77;789.2699037620297;75.50174978127734
354;11.8;785.965250965251;77.31917631917632
355;11.83;783.4441602728047;78.73316283034953
356;11.87;780.7379702537182;80.1907261592301
357;11.9;778.7177097203728;81.43630714602752
358;11.93;776.1688770999115;82.7736516357206
359;11.97;774.1702605570529;84.08265947888589
360;12.0;772.4748923959828;85.65614538498326
361;12.03;768.6333333333333;89.03482587064676
362;12.07;763.4497126436781;93.1044061302682
363;12.1;757.4709201388888;95.60286458333333
364;12.13;751.7631154156577;97.41242937853106
365;12.17;744.5868661679135;100.36492103075643
366;12.2;737.5092827004219;103.98523206751054
367;12.23;730.4901703800787;108.03800786369594
368;12.27;724.5654288240494;110.78337754199822
369;12.3;718.4864746945898;113.2024432809773
370;12.33;713.3006962576152;115.1000870322019
371;12.37;708.0152866242038;117.14904458598726
372;12.4;702.6223067173637;119.33079847908745
373;12.43;698.1547169811321;121.15765199161424
374;12.47;694.0715181932246;122.99372647427855
375;12.5;690.1153039832285;124.65618448637315
376;12.53;686.7376068376068;126.25170940170939
377;12.57;683.7375796178344;127.71295116772822
378;12.6;680.4929936305732;129.18174097664541
379;12.63;677.703515459551;130.55654383735705
380;12.67;675.3132372214941;131.93927479248578
381;12.7;673.5304798962386;133.02810203199306
382;12.73;669.3213627992633;134.73618784530387
383;12.77;666.4950281020319;135.1413748378729
384;12.8;663.052718970527;135.06309672063097
385;12.83;656.0587515299877;134.73235414116687
386;12.87;647.6587400917814;135.40508969545263
387;12.9;639.5841313269494;136.58185134518922
388;12.93;631.1811894882434;136.68003688335637
389;12.97;624.3154425612053;135.73870056497177
390;13.0;617.4782407407407;134.64212962962964
391;13.03;610.1517690875232;133.59450651769086
392;13.07;602.6398852223816;132.94452415112386
393;13.1;595.4143884892086;132.25275779376497
394;13.13;589.1344860710855;131.18683957732947
395;13.17;583.5100233100233;130.03076923076924
396;13.2;577.3674843674843;129.4136604136604
397;13.23;571.0014619883041;131.87573099415204
398;13.27;566.5883233532934;135.91067864271457
399;13.3;560.8947368421053;141.3328320802005
400;13.33;554.1501035196687;146.3835403726708
401;13.37;545.6281628162816;151.7106710671067
402;13.4;537.1315476190475;160.27083333333331
403;13.43;530.2180989583333;169.81315104166666
404;13.47;520.2815860215054;177.94758064516128
405;13.5;510.3534722222222;184.3722222222222
406;13.53;502.1062992125984;190.43963254593174
407;13.57;493.80281690140845;196.81757209926224
408;13.6;487.0313333333333;201.972
409;13.63;479.99590163934425;207.1502732240437
410;13.67;473.94850382741816;211.7279053583855
411;13.7;467.81935483870967;216.08243727598565
412;13.73;462.8605150214592;219.91988555078683
413;13.77;457.9878397711015;223.59084406294707
414;13.8;453.9121278140886;226.84241103848944
415;13.83;449.88863636363635;229.8181818181818
416;13.87;445.71131639722864;233.16936104695918
417;13.9;441.59593495934956;239.72439024390243
418;13.93;438.38239875389405;247.73987538940807
419;13.97;431.2044550517104;256.7677008750994
420;14.0;421.3721298495645;265.5748218527316
421;14.03;412.7141726049089;276.72129849564527
422;14.07;406.02580195258014;286.78242677824267
423;14.1;398.11717171717174;296.07272727272726
424;14.13;390.59669966996694;304.2455445544554
425;14.17;383.922419460881;311.01249178172253
426;14.2;377.37015503875966;317.66537467700255
427;14.23;371.7409420289855;323.7397342995169
428;14.27;366.0748055056852;329.66427289048477
429;14.3;360.9023391812865;334.9081871345029
430;14.33;356.06164383561645;339.91666666666663
431;14.37;351.6912943871706;344.35681557846505
432;14.4;347.29776247848537;348.9672977624785
433;14.43;343.71452702702703;352.73198198198196
434;14.47;340.57560427206295;356.42214727374926
435;14.5;336.29495990836193;361.8997709049255
436;14.53;334.1126279863481;369.11205915813423
437;14.57;330.9626789366053;376.3624744376278
438;14.6;324.94947994056463;383.46854878652795
439;14.63;316.84088620342396;392.1893252769385
440;14.67;309.04587603709126;402.263055148853
441;14.7;303.2772083943387;410.04099560761347
442;14.73;297.67305801376597;417.35103244837757
443;14.77;291.1370143149284;424.63957055214723
444;14.8;284.415964024733;431.8381112984823
445;14.83;279.45956284153004;437.4732240437158
446;14.87;274.4085129906025;442.8032061912659
447;14.9;269.92844677137873;450.0732984293194
448;14.93;269.01990898748573;459.5022753128555
449;14.97;266.96491228070175;471.10467836257305
450;15.0;262.15047961630694;483.6139088729016
451;15.03;258.6511350059737;496.1326164874552
452;15.07;257.0412371134021;509.3546391752577
453;15.1;252.46634615384616;523.3621794871794
454;15.13;247.70184254606363;533.4145728643216
455;15.17;243.14705882352942;543.307486631016
456;15.2;239.03046594982078;552.8682795698925
457;15.23;235.41551246537395;561.0951061865188
458;15.27;232.53789954337898;568.1579908675799
459;15.3;229.27777777777777;575.4287037037036
460;15.33;226.55009633911368;582.1868978805395
461;15.37;224.0568181818182;588.0946969696969
462;15.4;221.28347996089929;594.0322580645161
463;15.43;219.09702209414021;599.5187319884726
464;15.47;216.85817805383022;604.8333333333333
465;15.5;214.91188959660295;609.6411889596602
466;15.53;213.059375;614.0666666666666
467;15.57;211.4301075268817;618.1348973607038
468;15.6;210.26789366053168;621.7464212678937
469;15.63;208.62165058949623;626.593783494105
470;15.67;207.32291666666666;629.9010416666666
471;15.7;206.33654876741693;632.9506966773847
472;15.73;205.06291390728478;636.358719646799
473;15.77;201.87755102040816;639.1904761904761
474;15.8;198.12056737588654;643.2612293144208
475;15.83;193.77437641723355;651.843537414966
476;15.87;190.7631874298541;660.8877665544331
477;15.9;185.96049382716046;669.1666666666666
478;15.93;179.55909694555112;677.4807436918991
479;15.97;175.20817369093228;682.5121328224776
480;16.0;169.72413793103448;689.1623563218391
481;16.03;166.9214929214929;694.6113256113256
482;16.07;165.1830808080808;703.8181818181819
483;16.1;164.27339181286547;713.361111111111
484;16.13;160.1426282051282;724.1698717948717
485;16.17;156.56550580431175;734.4908789386401
486;16.2;156.2949245541838;747.2825788751715
487;16.23;155.00948509485093;758.2235772357724
488;16.27;150.7787481804949;769.0640465793304
489;16.3;146.9671592775041;780.0426929392446
490;16.33;143.840206185567;790.659793814433
491;16.37;141.14646464646464;799.8754208754208
492;16.4;138.37710437710436;808.7188552188551
493;16.43;136.29166666666666;815.4951923076923
494;16.47;133.79778830963664;822.823064770932
495;16.5;131.91364421416233;828.7443868739205
496;16.53;130.2520325203252;834.1219512195122
497;16.57;128.8251633986928;838.6388888888888
498;16.6;127.55442176870747;843.3894557823128
499;16.63;126.49166666666666;847.69
500;16.67;125.56476683937824;851.7944732297063
501;16.7;125.46111111111111;856.3074074074073
502;16.73;128.41710296684118;863.3769633507853
503;16.77;128.94182389937106;869.883647798742
504;16.8;126.67767295597483;879.6477987421383
505;16.83;125.3573883161512;890.8041237113403
506;16.87;127.26524822695035;902.9390070921985
507;16.9;127.21505376344085;916.0353302611367
508;16.93;125.73853211009174;927.808868501529
509;16.97;124.24839743589743;938.7980769230769
510;17.0;123.17278287461772;948.2538226299694
511;17.03;122.18466353677621;957.4460093896714
512;17.07;121.52991452991454;964.6980056980057
513;17.1;120.85693215339232;972.4277286135692
514;17.13;120.3781512605042;977.7338935574229
515;17.17;119.75847457627118;983.6638418079095
516;17.2;119.40851063829787;989.5702127659574
517;17.23;119.03978052126199;994.4691358024692
518;17.27;120.48617176128093;1000.1572052401747
519;17.3;122.91902834008097;1005.6248313090417
520;17.33;123.11946902654867;1014.4601769911504
521;17.37;120.05990783410138;1024.1397849462364
522;17.4;117.91744548286604;1035.8317757009345
523;17.43;117.69352290679305;1047.214849921011
524;17.47;115.76051779935274;1057.621359223301
525;17.5;113.14170692431561;1066.7890499194846
526;17.53;110.86934673366834;1075.6398659966499
527;17.57;108.61256544502618;1082.5427574171028
528;17.6;106.75465313028764;1089.9966159052453
529;17.63;105.31395348837209;1096.5368217054263
530;17.67;107.53078556263269;1102.2675159235669
531;17.7;112.04060913705584;1108.6463620981388
532;17.73;114.8141414141414;1118.3535353535353
533;17.77;115.15232974910394;1128.774193548387
534;17.8;117.64444444444443;1139.1252525252526
535;17.83;122.03828828828827;1147.912162162162
536;17.87;124.23515981735159;1158.63698630137
537;17.9;123.8234126984127;1167.6130952380952
538;17.93;124.22587719298245;1178.0548245614034
539;17.97;126.42626262626261;1187.9333333333334
540;18.0;128.5;1196.4578313253012
541;18.03;129.6067864271457;1203.5249500998004
542;18.07;130.38477366255142;1210.2921810699588
543;18.1;131.04419889502762;1216.3683241252302
544;18.13;131.6273291925466;1222.9192546583852
545;18.17;132.20114942528735;1228.9904214559385
546;18.2;133.19202898550725;1233.4855072463768
547;18.23;134.06445672191526;1237.8839779005525
548;18.27;134.72016460905348;1241.7078189300412
549;18.3;137.05020080321285;1244.875502008032
550;18.33;138.86964618249533;1247.6703910614526
551;18.37;137.91666666666666;1254.107142857143
552;18.4;135.6542443064182;1261.1469979296066
553;18.43;136.9784946236559;1272.4354838709678
554;18.47;139.35057471264366;1281.83908045977
555;18.5;138.53866666666664;1289.2133333333334
556;18.53;136.9002849002849;1298.9971509971508
557;18.57;137.73883161512026;1307.6494845360826
558;18.6;138.8877192982456;1317.1754385964912
559;18.63;138.61011904761904;1325.1994047619046
560;18.67;137.49004975124376;1331.6119402985075
561;18.7;136.96846846846847;1338.2522522522522
562;18.73;136.64743589743588;1344.2585470085469
563;18.77;136.22893772893772;1349.507326007326
564;18.8;136.34943639291464;1354.304347826087
565;18.83;136.2563025210084;1358.593837535014
566;18.87;136.22135416666666;1362.3333333333333
567;18.9;136.59649122807016;1365.2995951417004
568;18.93;138.4494720965309;1367.2247360482652
569;18.97;141.64397905759162;1370.5375218150086
570;19.0;142.03968253968253;1376.5396825396824
571;19.03;139.593984962406;1383.951127819549
572;19.07;140.21610601427113;1400.5474006116208
573;19.1;140.22568460812087;1407.8980169971671
574;19.13;138.55772357723578;1415.5056910569103
575;19.17;139.76576576576576;1422.46996996997
576;19.2;144.7929745889387;1429.9073243647233
577;19.23;150.39810771470158;1437.8493449781658
578;19.27;155.16526610644254;1445.8697478991596
579;19.3;158.62729658792648;1452.9954068241468
580;19.33;161.6499665998664;1459.5183700734801
581;19.37;163.8395061728395;1463.9187784275503
582;19.4;166.3146766169154;1469.3364427860695
583;19.43;168.53258845437617;1473.9646182495344
584;19.47;170.37579214195182;1477.6774397972115
585;19.5;172.46666666666664;1481.4160256410255
586;19.53;174.47553816046965;1485.1702544031311
587;19.57;175.8453074433657;1487.5417475728154
588;19.6;177.53450520833331;1490.7330729166665
589;19.63;178.9588394062078;1493.4784075573548
590;19.67;179.65925925925924;1495.8222222222223
591;19.7;179.1914016489988;1497.467608951708
592;19.73;180.90121317157713;1502.3056036972846
593;19.77;185.2063778580024;1508.1227436823106
594;19.8;190.35213032581453;1514.2744360902257
595;19.83;193.3284760170006;1520.0758955676988
596;19.87;195.9656177156177;1526.41317016317
597;19.9;197.87348734873487;1531.083608360836
598;19.93;200.85078828828827;1536.598536036036
599;19.97;204.5212765957447;1541.1312056737588
600;20.0;208.05931198102016;1546.3167259786476
601;20.03;209.7191011235955;1551.5232744783307
602;20.07;211.2086593635889;1557.4053208137716
603;20.1;213.15935214211075;1563.025078369906
604;20.13;218.53787878787878;1574.170202020202
605;20.17;218.53787878787878;1574.170202020202
606;20.2;222.82376043200782;1582.5812469317623
607;20.23;223.93209876543207;1586.9197530864196
608;20.27;224.04370915032678;1590.360702614379
609;20.3;226.23137744486056;1597.6508531002912
610;20.33;230.82460850111855;1605.8568232662192
611;20.37;235.2111111111111;1613.5358974358974
612;20.4;238.3033530571992;1621.2351084812622
613;20.43;240.70838161452295;1628.2155272305909
614;20.47;243.38420652999238;1635.5861807137433
615;20.5;246.1943164362519;1642.4627496159753
616;20.53;248.46402349486047;1648.0308370044054
