Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;310.23071895424835;1094.203431372549;1435.8995740865275;700.4855413584398;585.392202427059;929.702556158017
1;0.03;314.95047052996534;1096.2900775961696;1440.669094922737;697.5152317880795;589.9376534118802;926.309769268532
2;0.07;321.64248266531365;1097.4346355487908;1445.459950079419;694.7524393011118;602.016755521706;923.1454683929932
3;0.1;329.48945809374453;1097.3753267119707;1450.4576427255984;691.9334714548803;620.1838413159168;919.7247218190613
4;0.13;336.2739463601532;1096.7474747474746;1454.9974341031023;689.4576627011896;636.0460306871247;915.1251945741604
5;0.17;343.292440534376;1095.9433040078202;1459.227315467795;687.3027738598965;651.5659203980099;911.6755804311774
6;0.2;350.76165389527455;1094.559546615581;1464.3321167883212;685.1170316301702;667.1714172604908;908.6375692794932
7;0.23;359.8777997364954;1091.1282938076415;1470.9027160493827;682.8698765432098;681.8395204949729;905.0667053364269
8;0.27;368.4497011952191;1086.8970783532534;1478.2627737226278;683.2484184914841;694.8277683455951;901.5123561592152
9;0.3;375.70014917951266;1083.6053373114535;1487.5961960497439;686.8024871982443;706.6045641601197;898.4240553684997
10;0.33;383.0819320804484;1080.5583580613254;1497.7711738484397;691.3048538880633;718.6768802228412;895.0187558031569
11;0.37;391.0499251123315;1077.5856215676486;1508.784963196635;695.3853838065194;729.1685435435435;892.2689564564564
12;0.4;398.247876061969;1074.9725137431285;1519.3055326176714;699.8282411230388;738.8714882308276;889.8198557327258
13;0.43;404.52646424423426;1072.5586527293842;1528.9280596159358;705.4181713958153;748.249037721324;887.2861816782139
14;0.47;410.09383966244724;1070.3313080168775;1538.427426536064;711.2971208073612;757.0688863375431;885.0933792575582
15;0.5;415.854337431694;1067.7949112021856;1547.9120287253143;716.5816876122083;765.1877305377596;883.1157056882158
16;0.53;420.8493538679412;1065.5061072756241;1556.3501908396947;720.7875318066157;773.5593713620489;881.1868451688009
17;0.57;425.17612044817923;1063.6535364145657;1562.5985267034991;724.1243093922652;781.3250096786682;879.3081687959735
18;0.6;429.6805480439877;1061.6421489093202;1569.9177820267687;728.1277884002549;788.4675273865414;877.8806729264475
19;0.63;434.2406204906205;1059.3152958152957;1576.3275696445726;731.8696765930194;796.085500394011;876.2797478329393
20;0.67;438.4343172794752;1057.3695839806662;1581.6967136150236;734.9399061032864;802.4425423061786;875.0499803227075
21;0.7;444.1143207282913;1054.657212885154;1586.8563112745096;738.0061274509803;808.5989797920345;873.7994898960172
22;0.73;449.65572299964117;1051.140294223179;1590.764867337603;740.5044220799024;817.5102856001597;870.8452166966247
