Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;1743.4527649769586;520.9723502304147;1654.637726098191;362.5974160206718;1711.0751633986927;422.88823529411764
1;0.03;1733.3495934959349;506.38008130081295;1642.3223057644109;356.9604010025063;1699.6472727272728;408.950303030303
2;0.07;1721.1356147021547;489.6468103084072;1629.7856410256409;351.8635897435897;1689.325786163522;396.0125786163522
3;0.1;1707.9095847885137;475.2308886301901;1618.3493044822258;347.79701184956207;1679.6009307737056;383.6765561372891
4;0.13;1695.7216117216117;458.5164835164835;1608.345238095238;344.31418219461693;1672.0100651272942;374.343990526939
5;0.17;1682.7747068676715;441.91750418760466;1598.7471620227038;341.1031991744066;1665.395531400966;366.1201690821256
6;0.2;1668.1937524713323;428.1459074733096;1587.404958677686;340.0567493112947;1659.780935464772;356.87566607460036
7;0.23;1653.5648484848484;412.0755555555555;1568.745670995671;340.40097402597405;1651.4498834498834;344.8589743589743
8;0.27;1637.839678510998;395.9505076142132;1550.8784440842787;337.40302539168016;1641.472014925373;334.7450248756219
9;0.3;1622.0155945419103;383.6374269005848;1534.4696016771488;335.2830188679245;1632.4755952380951;325.19464285714287
10;0.33;1606.2226277372263;369.54176804541765;1518.619278406031;334.1007000538503;1624.3164861612513;315.63237063778575
11;0.37;1619.5;385.0;1503.9369369369367;333.38420773714887;1616.9808153477218;307.3291366906475
12;0.4;1575.9416466826538;344.19224620303754;1489.7802907915993;331.2956381260097;1606.7193308550186;300.59541511771994
13;0.43;1561.063198458574;333.59614643545274;1473.968205128205;327.3143589743589;1593.8192771084337;294.43775100401604
14;0.47;1544.818254925613;319.86690792119015;1453.6788432267883;326.2267884322679;1576.525710828796;284.1760435571688
15;0.5;1527.1133491311214;309.478672985782;1431.8870229007634;324.2371501272264;1560.499115044248;278.40235988200584
16;0.53;1510.3981167608285;301.9197740112994;1411.7261904761904;320.35300207039336;1540.608414239482;269.37734627831713
17;0.57;1490.8513071895422;292.0093954248366;1392.2278967600218;317.94673256452495;1519.4034053700063;263.38703339882125
18;0.6;1472.261104673619;285.49826187717264;1373.7535101404055;315.98751950078;1498.0515653775321;263.3284223449969
19;0.63;1451.9830508474577;281.0704331450094;1357.1835978835977;313.73439153439153;1474.5949206349205;261.69650793650794
20;0.67;1425.2340425531916;271.02127659574467;1342.2964102564101;311.56205128205124;1461.8484848484848;272.6060606060606
21;0.7;1401.9285714285713;270.85714285714283;1327.8940362087326;310.685303514377;1451.081081081081;268.05405405405406
22;0.73;1385.6176470588234;270.02941176470586;1309.377990430622;311.47262094630514;1430.6486486486488;264.9189189189189
23;0.77;1352.0;269.93333333333334;1288.9989212513483;307.09708737864077;1414.9791666666667;263.125
24;0.8;1342.3720930232557;272.3255813953488;1266.221198156682;302.36149513568864;1399.7142857142858;268.5238095238095
25;0.83;1321.6;272.73333333333335;1244.9367816091954;299.00417972831764;1368.9444444444443;267.55555555555554
26;0.87;1299.3333333333333;272.22222222222223;1223.3948948948948;292.8213213213213;1353.2162162162163;270.27027027027026
27;0.9;1283.8222222222223;273.93333333333334;1201.814479638009;288.3539467068879;1333.25;270.3333333333333
28;0.93;1274.4318181818182;274.6136363636364;1180.2434343434343;284.67171717171715;1321.6944444444443;267.30555555555554
29;0.97;1250.3023255813953;271.7906976744186;1157.700659563673;277.4632166412988;1293.0615384615385;270.5692307692308
30;1.0;1232.7884322678842;277.89764079147636;1135.9528158295282;273.1303906646372;1262.1332020997374;261.21456692913387
31;1.03;1212.636507936508;280.4936507936508;1113.7291989664081;267.5772609819121;1242.8706311945748;258.3844548774126
32;1.07;1193.4831294030403;282.48461253244346;1090.6842105263158;260.4546365914787;1217.0;253.01004728132386
33;1.1;1175.4185692541857;282.3401826484018;1070.2798245614035;256.634649122807;1196.095015576324;249.08255451713396
34;1.13;1150.6578463800074;284.73208379272324;1048.171058714748;252.33194637078128;1170.6574415744155;244.66174661746615
35;1.17;1129.4278331487633;285.3241048357327;1027.208740120874;247.07066480706646;1150.8181818181818;239.9042207792208
36;1.2;1107.0904708935855;283.9796069707082;1007.6844319775596;242.5881252921926;1128.6753528773072;236.78773072747012
37;1.23;1084.193709244342;285.12734944380514;990.9094252873563;238.62758620689655;1137.6666666666665;242.75
38;1.27;1060.7626606198035;284.72902494331066;975.3208273208272;234.99182299182297;1085.2875929102343;227.5763293310463
39;1.3;1037.156146179402;282.62679955703214;963.6267767079321;232.50985786336543;1096.7066666666665;229.06666666666663
40;1.33;1014.7942735949099;282.22728879462704;947.2354965585054;228.67551622418878;1038.7063351095321;218.84073416222617
41;1.37;993.2431243124313;280.0935093509351;935.3488955823293;226.30020080321282;1016.3415032679738;217.3082788671024
42;1.4;973.049395877754;277.181947405828;917.9305993690851;226.81125131440587;988.9725700655932;213.40846750149075
43;1.43;953.7611721611721;275.5065934065934;898.2627894453419;224.8465266558966;966.652710681696;211.88781535158344
44;1.47;934.7494646680942;274.28301213418985;875.6483407627537;220.84794452699356;945.376096491228;212.1392543859649
45;1.5;915.2434039390561;270.6269044964697;854.0689329556185;220.62747875354108;925.1451434878586;212.2069536423841
46;1.53;896.6015907447577;267.26789587852494;828.8456305599162;218.53375196232338;906.3042973286875;211.76190476190476
47;1.57;879.65770609319;265.2537634408602;810.8450767841011;216.12556458897922;891.6801872074883;211.92719708788348
48;1.6;862.7221651250428;263.4782459746488;789.91341991342;213.6026936026936;874.7525829255029;212.41979336595975
49;1.63;848.567914067914;261.5079695079695;772.7998056365403;211.47910592808552;860.6121794871794;212.59882478632477
50;1.67;834.4409687184663;259.6952573158426;756.2946204122675;209.66666666666666;847.674193548387;213.1516129032258
51;1.7;821.2047271463329;258.0253736531109;742.2167461579226;207.78643349231584;836.1241415742207;213.36767036450078
52;1.73;808.0403825717322;255.99008147360962;728.6119085592769;205.83466241360978;824.5529350104821;213.37106918238993
53;1.77;798.5562310030396;255.13914218169535;716.8296059637912;204.40947816826412;814.5608384458077;213.55265848670754
54;1.8;788.5365772922872;254.58589870903674;704.9689800210305;202.72082018927443;804.8530524041058;213.54781199351703
55;1.83;780.7130801687763;254.51131568853086;694.0681341719077;200.96383647798743;795.267097469036;213.60743134087238
56;1.87;770.0077720207254;251.55483592400688;682.4145225843339;198.96226415094338;786.8839811542991;213.41931684334511
57;1.9;756.1226277372263;244.6024330900243;673.379767827529;197.55666113875068;782.2454498179927;213.80447217888715
58;1.93;744.6586666666667;240.33333333333334;665.4572649572649;196.35096153846155;769.2730085073472;215.25444702242845
59;1.97;735.4802469135802;237.05679012345678;659.4262108262108;195.9903133903134;760.1049107142857;218.9813988095238
60;2.0;729.7241379310344;233.632183908046;644.7062404870624;197.7858954845256;767.081081081081;218.97297297297297
61;2.03;708.4;222.175;631.2146182495344;197.38268156424581;744.5205479452055;231.5205479452055
62;2.07;702.96;224.42;613.4018600097895;198.27068037200192;736.2545454545455;229.14545454545456
63;2.1;695.8472222222222;224.97222222222223;597.3591654247392;205.0496770988574;729.9215686274509;228.8235294117647
64;2.13;679.2692307692307;203.26923076923075;581.6235827664399;212.22630385487525;706.8118811881188;234.16831683168314
65;2.17;695.7402164862615;211.4504579517069;565.4437201216862;218.43198609300302;705.9716902581182;238.73438800999168
66;2.2;690.6244796003331;213.15570358034972;538.5641025641025;230.2051282051282;695.7402164862615;240.4396336386345
67;2.23;682.0982514571191;206.33472106577852;537.0773809523808;231.64413265306123;687.2139883430475;243.85012489592006
68;2.27;697.4454621149042;209.74521232306412;523.7726495726495;240.11837606837605;673.5720233139051;245.55537052456287
69;2.3;661.6809116809117;191.23972323972322;509.7840314136126;246.88656195462477;648.9676002196595;264.1757276221856
70;2.33;654.0396296296295;188.60148148148147;496.19905619905614;259.18618618618615;631.0512345679011;269.866049382716
71;2.37;646.2533185840708;186.90781710914453;479.86456908344735;275.2872777017784;611.0947306098283;276.5518058022498
72;2.4;638.5497685185185;185.36689814814815;464.43439716312054;286.93439716312054;591.2132352941177;280.24203431372547
73;2.43;632.712033833141;184.45021145713184;450.8536699392239;298.8761103319308;573.5694444444443;285.16351010101005
74;2.47;625.0250569476082;187.29347000759302;438.1671455938697;312.5047892720306;555.4074816299265;290.3914495657982
75;2.5;614.0691330343797;194.36659192825113;428.17090395480227;322.530131826742;538.1455399061033;294.1348088531187
76;2.53;599.1843817787419;202.55965292841648;416.8596237337193;334.1644958996623;524.8846153846154;297.19487179487174
77;2.57;585.4176470588235;210.05372549019606;408.58778258778256;343.34872534872534;511.31023720349555;300.67852684144816
78;2.6;571.6578737010391;221.3021582733813;400.0781710914454;352.41347099311696;500.32923257176327;303.5659050966608
79;2.63;557.2983630952381;230.52418154761904;392.73969200198707;360.4475906607054;486.9171270718232;307.10497237569064
80;2.67;541.3410583236771;241.9895712630359;386.0828516377649;370.007225433526;475.3333333333333;312.83768115942024
81;2.7;553.4666666666666;226.26666666666665;380.6185761433286;383.7835926449788;468.19913419913416;322.2016079158936
82;2.73;511.5759323337178;266.4940407535563;369.27743589743585;405.8430769230769;454.1191919191919;336.7461279461279
83;2.77;497.312893081761;277.19850628930817;358.3205741626794;425.9356725146198;441.885101010101;350.9488636363636
84;2.8;482.4647713226205;289.8718582612278;351.30716049382715;443.9244444444444;430.40544217687074;367.71836734693875
85;2.83;469.9953757225434;299.31907514450864;342.8079365079365;463.0137566137565;421.3272727272727;380.64915824915823
86;2.87;456.0428410372041;308.26719278466743;334.9288274449565;479.55094726062464;412.7471264367816;393.61749680715195
87;2.9;443.36972512582264;319.39953542392567;327.4212271973466;495.93753454947483;404.8918918918919;405.1357786357786
88;2.93;431.8820023837902;335.1581247516885;320.07305936073055;512.3401826484018;397.86038744154973;417.91315965263857
89;2.97;421.3674367436744;349.5240190685735;314.2773417059131;526.3908948194662;393.5523978685613;429.16104203670807
90;3.0;411.22355289421154;362.72974051896205;309.1881136950904;538.106976744186;382.2217602217602;448.91268191268193
91;3.03;402.07995079950797;375.6010660106601;305.30929989550674;549.5637408568442;373.7870924817032;468.622754491018
92;3.07;394.6938123752495;388.3489021956088;303.79817498658076;565.8711755233494;363.3148831488315;488.4028290282902
93;3.1;387.1330089213301;399.9626926196269;297.9642857142857;586.2073412698412;352.35684147076546;509.5605786618445
94;3.13;377.0402597402597;412.76493506493506;291.0788840788841;609.0355940355939;343.316758747698;530.3934929404542
95;3.17;368.54458333333326;427.65375;287.75757575757575;632.999037999038;334.04663212435236;549.5089234312031
96;3.2;360.2498997192138;443.87886081026875;280.0950801547816;658.3388612493089;325.19509043927644;567.6182170542636
97;3.23;349.6814449917898;459.02914614121505;274.84146981627293;678.7469816272966;317.29898218829516;582.5305343511451
98;3.27;339.79334145351197;475.34104750304505;270.82515337423314;698.2474437627811;311.1190476190476;595.123321123321
99;3.3;331.6291364003228;492.18523002421307;266.8186046511628;717.7741602067183;302.7341622261693;607.9869745411486
100;3.33;320.19473229706387;509.61139896373055;262.796066252588;734.6061076604555;291.80576441102755;623.7825814536341
101;3.37;309.96936274509807;527.8071895424836;259.49868351764087;749.2032648762506;282.9586919104991;640.368330464716
102;3.4;303.34203980099505;544.808872305141;257.9651416122004;765.9596949891068;271.53383934218846;656.1505376344086
103;3.43;295.1808510638298;562.575256107171;257.3536526366715;786.2985002418964;261.56862745098033;675.4178921568628
104;3.47;286.6133496133496;581.4550264550264;251.1850175967823;809.2865761689291;251.23732251521298;696.5043948613927
105;3.5;281.5058962264151;598.5900157232704;248.11192570869989;831.7834799608992;241.3150183150183;714.4029304029305
106;3.53;275.72260802469134;615.7291666666666;245.13857142857142;853.9990476190475;233.5898389095415;731.8035935563817
107;3.57;268.503015681544;634.0514676316847;241.40324074074073;874.224537037037;227.83757575757573;747.0460606060606
108;3.6;263.24588364434686;650.8166849615807;237.3124128312413;893.532310553231;222.3757677275265;762.5175879396985
109;3.63;258.2090729783037;668.9080867850098;234.03756538278645;909.9367570137898;218.18459915611814;774.6893459915611
110;3.67;249.8175182481752;686.0673154906731;230.54813739719398;927.8161586840831;213.6831065759637;788.0056689342404
111;3.7;242.80878243512973;704.3780439121756;227.62872238232467;942.1738712776176;209.75140291806957;799.0056116722783
112;3.73;236.24544349939248;723.2280275415147;225.11033519553072;955.2271880819367;207.69771528998243;814.601640304628
113;3.77;227.2668339606859;740.8126306984525;222.5002286236854;966.7974394147233;206.11904761904762;832.5022675736961
114;3.8;220.22681992337164;759.5283524904214;214.21482602118002;983.19011598588;202.4964539007092;854.387031408308
115;3.83;212.87889141989368;779.8059984813971;207.3063446969697;1002.9038825757575;201.44668911335577;877.9629629629629
116;3.87;203.73295238095236;798.2514285714286;201.42597638510443;1024.2334241598546;197.660687593423;901.1225710014947
117;3.9;196.18370370370369;815.2388888888889;192.5180055401662;1043.46675900277;196.25674217907226;926.1132686084143
118;3.93;189.40862573099415;833.438961988304;184.09185993633466;1062.4306502955887;192.9553101997897;949.6671924290221
119;3.97;183.13540550196495;849.700964630225;176.8899952584163;1080.4907539118065;189.42068595927114;972.4115755627009
120;4.0;176.2246535375638;865.7552881108679;169.640503875969;1097.5629844961238;187.13292744799594;991.2572298325723
121;4.03;170.76709863210942;879.1889848812095;163.63939821344616;1111.7315467795015;185.4190340909091;1007.3300189393939
122;4.07;166.07175680452457;892.430894308943;158.2241005635024;1126.7507585609014;183.2915479582146;1023.5845204178537
123;4.1;163.16882649388046;905.649388048956;156.18917802560924;1144.4774886410573;181.52009456264773;1038.9390070921986
124;4.13;158.17541979278312;922.0221507681314;152.28993055555554;1165.6354166666667;180.0092980009298;1052.6466759646676
125;4.17;149.90547798066595;940.0802005012531;147.21143617021278;1185.853280141844;178.58285163776492;1064.7485549132948
126;4.2;143.90013633265164;958.375596455351;144.01295799821267;1205.5223413762287;178.90220820189273;1080.5462670872764
127;4.23;138.29539295392954;977.3245257452573;141.6244503078276;1223.1613896218116;177.43088303282477;1096.1507165973185
128;4.27;131.09477124183007;996.3002904865649;138.9328097731239;1240.1304537521814;173.0616205725376;1116.5531295487626
129;4.3;125.11320754716981;1012.872466806429;135.86212914485165;1255.8477312390924;170.22521246458925;1133.7186024551463
130;4.33;120.2683009874021;1028.4637385086824;134.77482269503545;1271.3758865248226;167.7060646303674;1149.56795042054
131;4.37;115.80541455160744;1043.4081218274112;138.01492537313433;1288.763907734057;164.45868544600938;1166.2230046948355
132;4.4;111.7553547523427;1056.3145917001339;141.0429964539007;1308.366134751773;160.8158017765311;1180.8167367928938
133;4.43;108.11617696724079;1068.6767983789262;143.04819277108433;1324.364123159304;157.7513460597161;1194.2457170827213
134;4.47;104.62743091095189;1081.8150801774138;146.35670995670995;1340.3194805194805;154.68359191349316;1206.828396803009
135;4.5;104.20947368421052;1095.2108771929825;150.4060052219321;1354.7536988685813;151.71297636275926;1218.1842739990352
136;4.53;105.9882273797511;1110.529767911201;154.78013300083126;1368.6068162926017;149.19428007889545;1228.1489151873766
137;4.57;107.54626865671642;1126.5588723051408;158.93426042983566;1381.0581542351454;146.90391282813272;1237.191679049034
138;4.6;109.18938605619147;1143.6014568158168;163.95068027210883;1392.4638605442176;143.91912908242614;1247.9362363919129
139;4.63;113.33843351548269;1158.9632058287796;174.64729729729729;1405.7031531531532;142.96719576719576;1259.7492063492064
140;4.67;118.9485008818342;1175.463139329806;186.75462336490753;1421.377086152458;144.4257217847769;1274.9317585301837
141;4.7;122.9367469879518;1191.873159303882;196.12659380692168;1435.8547358834242;144.5359765051395;1292.4331864904552
142;4.73;129.27877507919746;1210.3533966913058;208.7535383113714;1450.4372864812103;145.43737060041406;1308.932194616977
143;4.77;137.49192506459949;1227.0520025839792;220.15049226441633;1463.1851851851852;147.24988009592326;1324.4426858513189
144;4.8;143.9077800134138;1244.5687458081823;229.69857142857143;1475.087619047619;148.12427593470247;1341.272775144813
145;4.83;150.4650655021834;1264.4024745269285;239.94163048721657;1487.0617462614568;154.4804753820034;1360.8975664968873
146;4.87;157.98179871520344;1281.4386152748036;251.1401034320639;1497.5599435825106;163.08965896589658;1381.6320132013202
147;4.9;164.98627243928195;1298.1450193593805;262.6109496124031;1510.702519379845;171.3725806451613;1401.210752688172
148;4.93;170.4773277950848;1314.1159570785737;273.66762589928055;1525.684892086331;179.935368956743;1418.4198473282443
149;4.97;175.4466458116093;1329.096976016684;290.82869692532944;1539.320156173743;187.43088158581116;1434.3114241001565
150;5.0;180.3581126951799;1342.0023761031907;307.6193921852388;1553.5552339604435;194.0042530568846;1449.013822434875
151;5.03;185.66497117667004;1356.0766361478466;322.85360038149736;1567.8698140200286;200.48336061102017;1462.4429896344789
152;5.07;189.25157232704402;1369.1278825995807;337.7574906367041;1580.5833333333333;210.10721868365178;1474.992569002123
153;5.1;191.58262108262107;1384.531339031339;351.4470319634703;1591.3712328767124;222.94698162729657;1491.4036745406822
154;5.13;200.46130615326535;1403.123442808607;364.2013793103448;1601.196781609195;234.035203520352;1508.0599559955995
155;5.17;212.2777142857143;1418.965333333333;376.22664835164835;1610.3035714285713;247.84988584474883;1524.5348173515981
156;5.2;223.373576309795;1436.0337889141988;386.82783357245336;1618.3586800573887;259.097098875074;1541.1823564239194
157;5.23;237.21803160919538;1451.1781609195402;396.7828074988568;1625.5660722450843;270.7257525083612;1556.9375696767002
