Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;1511.7791120815136;238.39264919941775;1673.2164705882353;663.3450980392156;1628.6966292134832;416.11329588014974
1;0.03;1523.5433403805496;245.33861874559548;1677.2424242424242;673.3644133644133;1633.010781671159;420.15184186882294
2;0.07;1532.7326460481097;252.4357388316151;1680.8909952606634;682.3420221169035;1638.021164021164;424.72045855379184
3;0.1;1540.6853333333333;259.288;1684.3203957382038;691.0715372907154;1642.1224655312244;428.5612327656123
4;0.13;1548.2297607341854;265.71517535234346;1687.1526548672566;698.5759587020649;1646.475711892797;432.34422110552765
5;0.17;1554.7859791034714;271.4654533198517;1689.8873873873874;705.9579579579579;1650.659722222222;436.2630208333333
6;0.2;1561.6477987421383;277.5915443745632;1692.6066818526954;713.4183750949126;1653.9716117216117;439.4587912087912
7;0.23;1567.1026433230345;282.60487469962237;1695.2260869565218;720.6028985507246;1656.7032201914706;442.06962576153177
8;0.27;1572.6340725806451;287.85315860215053;1697.0899581589958;725.8772663877266;1660.6978114478113;442.8552188552188
9;0.3;1577.167486070141;292.46673221894457;1698.9794238683128;731.8113854595335;1665.0654058313633;443.15208825847117
10;0.33;1581.5484702093397;296.9574879227053;1701.3531420765025;737.7793715846994;1670.5936507936506;443.78968253968253
11;0.37;1586.0353835978835;301.2384259259259;1705.8437067773166;743.997233748271;1678.4784110535404;445.13816925734017
12;0.4;1590.1939331970004;305.39297886843895;1712.797037037037;754.9133333333333;1684.9577235772356;447.93089430894304
13;0.43;1594.223044397463;309.4904862579281;1716.8135719612228;768.4869500372855;1691.5012594458437;449.66414777497897
14;0.47;1598.068783068783;312.9873015873016;1721.857461024499;781.9599109131403;1699.19982547993;449.97033158813264
15;0.5;1601.346274921301;316.46624693948934;1728.9072847682119;793.7623252391464;1704.5785256410256;450.0737179487179
16;0.53;1604.164054336468;319.2431208638105;1735.4118070554355;805.2066234701223;1710.0977564102564;450.2043269230769
17;0.57;1606.6789862724393;321.9637451601548;1741.0051169590643;816.7236842105264;1715.6077481840193;450.0782889426957
18;0.6;1609.5007047216347;325.168428470754;1745.331300813008;826.3428184281842;1720.7592137592137;450.052416052416
19;0.63;1612.3871566443947;328.2694877505568;1750.1457489878542;836.8070175438596;1725.3349958437238;449.95344970906064
20;0.67;1614.606914693724;330.93385945133406;1754.5924398625427;846.0907216494845;1729.651851851852;449.74156378600816
21;0.7;1617.0641773628938;333.4620770128355;1758.4252136752136;854.4074074074073;1733.7446102819235;449.4842454394693
22;0.73;1618.9639432297658;335.8231683927886;1762.165932452276;862.7650513950073;1737.4934318555006;449.44252873563215
23;0.77;1621.0076030412165;338.06682673069224;1765.8866666666668;870.794074074074;1741.313973063973;449.1540404040404
24;0.8;1621.429097605893;339.55985267034987;1768.3369723435223;876.7518195050945;1744.4242424242423;449.1159090909091
25;0.83;1623.3258088788562;342.0150489089541;1771.4250363901017;883.9112081513828;1747.5729646697387;448.91167434715817
26;0.87;1625.0779320987654;344.6682098765432;1774.0937019969276;890.2549923195083;1750.4470588235295;448.8
27;0.9;1626.2579545454546;346.6587121212121;1775.489560835133;896.9668826493879;1753.3042505592841;448.65175242356446
28;0.93;1629.7333333333331;349.2434456928838;1774.659137577002;904.435318275154;1755.520697167756;448.45679012345676
29;0.97;1634.6494845360826;351.1549828178694;1774.2683438155136;917.5366876310272;1757.8010167029774;448.4371822803195
30;1.0;1649.9404283801873;354.30254350736277;1776.8001341381623;943.1401743796109;1762.2660818713448;448.4561403508772
31;1.03;1658.1264849755414;355.811320754717;1776.565130260521;953.6806947227789;1764.799851190476;448.24851190476187
32;1.07;1665.178247734139;357.361530715005;1775.5553346587142;965.28760768721;1769.1645781119464;450.1345029239766
33;1.1;1671.4903160040774;358.70608222901797;1774.59747172322;975.3805721889554;1771.4101960784312;452.54509803921565
34;1.13;1677.5293148880103;359.92226613965744;1774.2411642411641;986.008316008316;1779.002169197397;455.63774403470717
35;1.17;1683.3722943722942;361.5924075924076;1773.989698307579;995.0036791758645;1786.0441501103753;457.7615894039735
36;1.2;1688.9794565937707;362.74121935056326;1773.2726704190118;1003.3227016885553;1794.5555555555554;459.2285916489738
37;1.23;1698.368989205103;365.14393195943734;1772.2022849462364;1017.0067204301075;1805.9089108910891;462.1458745874587
38;1.27;1702.043492695883;365.9817397078353;1771.3435700575815;1023.8765195137555;1811.0229645093946;463.5581071677105
39;1.3;1707.9314324507804;367.29837067209775;1770.4899882214368;1030.3651354534745;1816.0922787193972;465.7278719397363
40;1.33;1710.861164427383;368.1378758797185;1771.86213592233;1039.1391585760516;1820.7120908483632;472.0541082164329
41;1.37;1713.4111519607843;368.953125;1773.432384341637;1049.7983392645315;1820.7155913978493;473.70591397849455
42;1.4;1716.7899371069182;370.05283018867925;1772.2492816091954;1064.1774425287356;1823.0012368583796;483.7507730364873
43;1.43;1719.979975354282;371.0249537892791;1771.1167728237792;1076.5767869780607;1824.9994152046784;491.34970760233915
44;1.47;1724.0379829731498;372.1067452521283;1772.5527177472165;1092.8932547478717;1827.5694444444443;500.6157407407407
45;1.5;1725.5617505995203;372.8926858513189;1773.2261437908496;1105.5601307189543;1829.2658072437077;505.9533456108041
46;1.53;1728.1796262808919;373.9593128390597;1772.7291666666665;1120.4461206896551;1831.2745098039215;512.4471853257431
47;1.57;1730.8143802647412;374.84927797833933;1771.7862595419847;1135.5869380831211;1832.5761245674742;516.6113033448673
48;1.6;1733.536128456735;375.8135593220339;1771.1523982999393;1145.1232544019429;1835.4745762711864;524.8926553672316
49;1.63;1735.0916880891175;376.6101113967438;1770.5840813883901;1154.6618791143028;1836.387902695595;527.7764628533859
50;1.67;1735.9127940332758;377.23235800344236;1769.9816132858837;1165.0468564650057;1838.1546184738957;533.380187416332
51;1.7;1737.6032547699213;378.18097643097644;1769.192565508836;1173.567946374162;1839.023627075351;536.1283524904214
52;1.73;1741.4955453149;379.16835637480796;1768.1476635514018;1183.5289719626169;1840.958;543.1366666666667
53;1.77;1742.3509571558798;380.01306593740503;1766.9778200253484;1191.9873257287704;1842.0378486055777;546.066401062417
54;1.8;1743.0768331872625;380.9132340052586;1766.3730569948186;1197.565918249856;1841.9846261355694;548.4018169112509
55;1.83;1743.451388888889;381.7889492753623;1765.5798742138363;1204.5811320754717;1841.5150774246129;552.6079869600652
56;1.87;1747.4197303921567;382.8976715686274;1764.6043673731535;1211.9357739242132;1841.138655462185;567.3627450980391
57;1.9;1747.6083720930233;383.7708527131783;1765.0994152046783;1218.9168291098115;1843.0202231520223;579.4769874476988
58;1.93;1748.3726726726725;384.74984984984985;1766.7534562211981;1232.7089093701995;1844.8542510121458;590.8569500674763
59;1.97;1748.9250253292807;385.8817966903073;1762.9405940594058;1246.3448844884488;1845.8603425559945;599.4453227931489
60;2.0;1753.3511066398391;389.35010060362174;1758.3594501718212;1259.3958762886598;1846.7775;614.3825
61;2.03;1755.1764705882354;393.13409234661606;1755.8943262411346;1275.6312056737588;1847.367049808429;620.7264367816092
