Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
0;0.0;738.9740018570101;1903.380687093779
1;0.03;749.1830443159922;1903.9585741811175
2;0.07;759.4609523809523;1904.5580952380951
3;0.1;769.0504731861199;1904.2870662460568
4;0.13;775.6997635933806;1904.2470449172577
5;0.17;782.9141025641026;1906.6089743589744
6;0.2;791.0405576679341;1909.1584283903674
7;0.23;802.6340852130326;1908.4899749373433
8;0.27;812.5729847494553;1907.3398692810458
9;0.3;823.3063973063973;1908.8439955106621
10;0.33;833.8501628664495;1911.2584147665577
11;0.37;843.0340557275542;1912.830753353973
12;0.4;852.2827380952381;1914.1795634920632
13;0.43;859.6969696969697;1915.1202938475665
14;0.47;866.8464419475655;1915.9494382022472
15;0.5;873.5365853658536;1917.5010162601623
16;0.53;891.6321839080459;1925.0862068965516
17;0.57;903.4535005224659;1925.7314524555902
18;0.6;916.7331154684096;1928.1579520697164
19;0.63;928.5507246376811;1931.8194993412385
20;0.67;935.4417670682731;1938.9571619812582
21;0.7;934.2650176678445;1946.1330977620728
22;0.73;931.2147093712929;1960.5575326215894
23;0.77;929.939024390244;1970.7906504065038
24;0.8;929.392;1986.616
25;0.83;929.7131979695431;1985.9399323181046
26;0.87;929.7211796246648;1985.9597855227883
27;0.9;923.8114583333332;1986.5260416666665
28;0.93;918.9191256830601;1988.2032786885245
29;0.97;915.2380952380952;1989.25
30;1.0;909.7514285714286;1990.1666666666665
31;1.03;902.5215053763441;1989.8306451612902
32;1.07;895.8641087130295;1989.6434852118302
33;1.1;892.3851717902351;1989.741410488246
34;1.13;883.4533571004159;1987.277480689245
35;1.17;874.5957186544342;1985.3168195718652
36;1.2;867.1438356164383;1983.956621004566
37;1.23;861.4637454355764;1983.0281690140846
38;1.27;852.6717062634989;1980.7768178545716
39;1.3;842.9001225490196;1974.7126225490192
40;1.33;835.7565270188221;1970.100789313904
41;1.37;829.5269186712485;1966.8917525773195
42;1.4;822.1288566243194;1963.5837870538412
43;1.43;817.7647412755715;1961.5812274368232
44;1.47;810.0180555555555;1958.9944444444443
45;1.5;808.4737192282103;1957.688622754491
46;1.53;802.3186490455212;1956.0851688693097
47;1.57;798.0130718954248;1954.6913580246912
48;1.6;793.3976486860304;1953.4107883817428
49;1.63;789.6740442655936;1952.4560697518443
50;1.67;786.3386034255599;1950.4907773386033
51;1.7;784.5696428571429;1948.340476190476
52;1.73;776.8960055096418;1944.4345730027546
53;1.77;772.4819734345351;1942.4845034788107
54;1.8;765.9802317655078;1940.764826175869
55;1.83;758.008148148148;1938.2614814814815
56;1.87;751.3835845896147;1934.6306532663316
57;1.9;744.5785536159601;1932.956774729842
58;1.93;740.2518159806295;1931.644874899112
59;1.97;736.0628930817609;1929.9072327044025
60;2.0;728.6888246628131;1927.0510597302505
61;2.03;726.7835249042146;1924.5047892720306
62;2.07;723.9967845659164;1919.5187566988207
63;2.1;723.2204641350211;1916.2394514767932
64;2.13;715.9011799410029;1906.7374631268435
65;2.17;713.4137931034483;1898.4080459770112
