Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1
0;0.0;1617.0761057573511;392.7603162836669;1845.8469891411648;621.8450148075025
1;0.03;1606.949805068226;391.1179337231968;1839.6369696969696;616.8175757575757
2;0.07;1596.9184850764984;389.31728116378224;1833.4514731369152;612.0173310225304
3;0.1;1586.7247162022704;388.10861713106294;1827.0028058361388;606.8858024691357
4;0.13;1578.5424288617885;387.38846544715443;1820.9378194207836;602.0843270868825
5;0.17;1571.1496702181632;387.0246067985794;1816.0926816239314;598.8095619658119
6;0.2;1564.0906544435954;386.95059842118667;1810.8099838969404;594.987922705314
7;0.23;1557.502641509434;386.7899371069182;1806.3035993740218;591.8122065727699
8;0.27;1550.0430523330754;386.7909254962619;1802.0241660099814;589.4596795376937
9;0.3;1544.3830164765525;386.8770595690748;1793.0187949143171;584.0442233278053
10;0.33;1539.579861111111;386.92013888888886;1781.6563769293257;576.8432168968318
11;0.37;1533.6507814501665;387.25236997181656;1773.0715990453461;569.9504110315565
12;0.4;1528.3570898292503;387.39915862410294;1763.60189701897;562.7249322493225
13;0.43;1524.3615307150048;387.76560926485394;1754.787805533172;556.6774106903035
14;0.47;1514.9430446194224;390.1711286089239;1746.5187250996016;550.0956175298804
15;0.5;1501.240886347391;392.4472242077674;1737.9981583793738;542.3067613785845
16;0.53;1487.00572813395;392.4882132628332;1725.0036021058465;532.879467996675
17;0.57;1471.0777027027027;395.06373873873866;1713.949959644875;525.0672585418348
18;0.6;1459.2396039603962;399.39163916391635;1704.9528809908454;517.6413570274636
19;0.63;1447.1464646464644;404.9602547211243;1696.7727987421383;511.09879454926624
20;0.67;1437.1333333333332;410.32847682119206;1688.5066348195326;504.838110403397
21;0.7;1427.444371870237;415.69322882647504;1681.717203456402;499.92851531814614
22;0.73;1418.9375951293757;420.64557512502716;1676.5149333333331;496.3997333333333
23;0.77;1411.5326569435638;425.38025787359965;1664.7232483142773;491.6138962181179
24;0.8;1403.9086901763224;430.13727959697735;1649.3609154929577;487.3122065727699
25;0.83;1397.6540997115778;434.3788627935723;1635.9499714122355;482.7807318467695
26;0.87;1391.388125;438.68666666666667;1617.5830176767674;479.57891414141415
27;0.9;1385.1886075949367;442.80464135021094;1599.192270531401;476.05346215781
28;0.93;1379.014189041694;447.98384632176374;1616.4444444444443;476.0
29;0.97;1375.5953961930056;458.20075254537403;1601.5555555555554;474.2222222222222
30;1.0;1378.745631067961;470.5294498381877;1542.9117845117844;469.06329966329963
31;1.03;1384.1644851657938;485.98603839441535;1528.0596302921883;467.30202742993436
32;1.07;1388.928063571727;501.0713090757005;1514.4987562189053;466.0062189054726
33;1.1;1392.6662801932366;512.103574879227;1505.8315262718932;465.7470113983875
34;1.13;1398.3467397928093;525.9770465163517;1495.7179089026913;465.19151138716353
35;1.17;1403.9852216748768;538.1399835796387;1483.5429524603837;464.6441479010286
36;1.2;1408.9939357186174;549.4817060844956;1474.5146103896104;464.51839826839824
37;1.23;1413.1964785914363;559.5596238495398;1471.5976505139502;465.21023005384234
38;1.27;1416.6008745776187;568.0803021268138;1464.2265206812651;466.82360097323595
39;1.3;1420.6694263749262;578.5042381233984;1452.6892740517458;474.57724189902035
40;1.33;1424.1291149221365;586.685393258427;1442.2143761073146;486.38268792710704
41;1.37;1426.4155941055772;592.6230180936392;1434.9010256410256;499.0535897435897
42;1.4;1430.1156256316958;602.4861532241763;1429.7180650037792;516.5328798185941
43;1.43;1431.6559139784947;605.7956989247313;1426.5555555555557;525.7962962962964
44;1.47;1437.1782178217823;618.4752475247526;1421.2;534.0000000000001
45;1.5;1441.5754716981132;622.9433962264152;1417.921568627451;555.1372549019609
46;1.53;1466.3087742799732;636.7910247823174;1416.7477855477855;581.5508158508159
47;1.57;1482.084976206662;647.7337412191252;1414.7449528936743;593.0056078959174
48;1.6;1494.943887775551;661.4680472055221;1412.41881501583;605.3889642695613
49;1.63;1503.3567744960149;671.7496483825598;1409.3820018365473;615.7789256198347
50;1.67;1511.4232059020792;681.3107534093449;1415.7519073927913;631.7971586424625
51;1.7;1520.4156018829858;691.7269670477472;1428.2785087719299;641.0955165692008
52;1.73;1531.4221541602858;703.8501786625828;1444.7136404697378;650.9514453477867
53;1.77;1537.0702883011672;710.0352632832976;1458.578984989278;659.0757684060043
54;1.8;1540.2758620689656;713.4712643678162;1473.359649122807;666.0175438596492
55;1.83;1548.9771286231883;723.4630887681159;1482.721899224806;670.3805717054263
56;1.87;1559.135499207607;734.5224511357633;1495.2582461786;674.7870742826494
57;1.9;1562.361131080757;738.2964294272705;1501.920019507437;677.2182394537917
58;1.93;1569.5546897546897;747.3844155844156;1513.8740157480315;681.7233595800525
59;1.97;1574.9877112135175;757.8817204301075;1521.5695029486099;684.9334456613311
60;2.0;1581.680250783699;774.814263322884;1533.276871980676;690.1941425120772
61;2.03;1589.117796395024;787.5684183802995;1536.7658697444353;691.6828799120636
62;2.07;1596.6134310134307;799.3101343101342;1550.2521572387345;696.6132949824224
63;2.1;1602.6559562841528;809.2686338797813;1559.765930195325;702.8123599103426
64;2.13;1609.889889196676;822.6724376731302;1571.6435872073853;714.6135839103198
65;2.17;1615.7010004547521;833.2842201000453;1581.5914260717411;722.819772528434
66;2.2;1620.6280771789754;843.0099800399202;1592.9873339511894;732.8983626814951
67;2.23;1625.0071588366889;851.5351230425056;1604.3071058249466;744.6172613601708
68;2.27;1629.9497218656395;861.8147197261446;1614.6369881835667;756.0030228084638
69;2.3;1631.9026832955403;866.3442932728647;1621.5931189229618;763.1296434804287
70;2.33;1636.0479904019196;875.5154969006198;1629.5491945477074;771.816604708798
71;2.37;1641.252671909659;884.4143980641259;1635.890756302521;778.8174603174602
72;2.4;1650.4216988727856;894.6157407407406;1643.6831867839062;787.9400479616307
73;2.43;1659.554976851852;905.8595679012345;1647.3576413959083;792.6991576413958
74;2.47;1668.3095375167914;919.4995202456341;1651.7642505277972;798.3333333333333
75;2.5;1675.1318864774623;930.787979966611;1657.7220259128385;805.6628975265018
76;2.53;1683.5717493365992;944.7936313533374;1665.1572016460905;813.9379972565157
77;2.57;1690.1617119966265;955.5317309719586;1668.5682223922468;821.8235144095893
78;2.6;1696.0377515038372;965.0421074465877;1675.0126300148588;836.9081228330856
79;2.63;1702.3941091059944;975.2588674548849;1682.3316400580552;850.7302854378325
80;2.67;1706.6276515151515;982.2035984848484;1689.8536528071409;864.2238665727036
81;2.7;1710.4387322646028;988.7527178920213;1694.7642973856207;874.6292892156863
82;2.73;1715.8627121805632;997.3346390598768;1701.5742030821193;888.7781296179015
83;2.77;1720.1781226903177;1004.9065040650406;1709.2217777777776;901.9555555555555
84;2.8;1724.8261819626537;1012.2574493444577;1716.540181691125;916.0053575588165
85;2.83;1728.091348010815;1018.0944380069525;1722.1183692378966;930.3437572388232
86;2.87;1733.5037948717948;1025.9099487179485;1728.3216045038705;944.5404644616467
87;2.9;1742.7975726051147;1034.3812310359774;1734.9659574468085;959.8869976359337
88;2.93;1758.0997115780797;1050.3788627935724;1739.770997375328;977.6725721784777
89;2.97;1769.1855670103093;1066.2783505154641;1742.1122448979593;987.5204081632654
90;3.0;1777.4606741573034;1077.5280898876406;1748.2191780821918;998.7534246575343
91;3.03;1793.452380952381;1097.3690476190477;1753.7011494252874;1029.1379310344828
92;3.07;1808.558059277304;1113.990052781161;1756.6829372725324;1047.257546563905
93;3.1;1818.257503949447;1124.655410742496;1759.3383302102852;1062.239641890485
94;3.13;1828.9113496322798;1136.103756708408;1761.0775978407557;1081.1952316689158
95;3.17;1838.655734446432;1146.8065990856687;1762.2117180205414;1096.8006535947711
96;3.2;1847.728096676737;1156.559315206445;1763.7323369565217;1111.9519927536232
97;3.23;1855.4847585114803;1165.574623911322;1764.8133240804996;1123.4533888503354
98;3.27;1863.544229642648;1174.6809216949814;1761.5138149556399;1142.656020278834
99;3.3;1870.2344048985838;1182.189054726368;1756.2657074340525;1163.8429256594723
100;3.33;1877.1759418626887;1189.847772040543;1753.5120738636363;1181.8257575757575
101;3.37;1882.771722846442;1196.645692883895;1750.2778551532033;1197.822191272052
102;3.4;1888.1770378457059;1203.0305676855896;1746.3259413259411;1214.3841533841533
103;3.43;1893.61120115253;1209.3763731316405;1743.123135159207;1228.1518592741038
104;3.47;1899.1599484630958;1216.0303699613473;1739.5060070671377;1242.7102473498232
105;3.5;1902.9761146496814;1220.6840056617125;1736.956207780107;1253.362683438155
106;3.53;1907.7381966631167;1226.198970536031;1734.3974358974358;1262.6936813186812
107;3.57;1911.2504816955684;1230.6241022946224;1731.8623090745732;1273.5575022461815
108;3.6;1915.4782608695652;1235.9652847994605;1729.983870967742;1286.975358422939
109;3.63;1918.5875506072875;1240.1506410256409;1728.115142718916;1307.4392839864538
110;3.67;1921.3302588996762;1243.4851132686083;1720.8022471910112;1331.0327091136078
111;3.7;1928.6471784443315;1249.162345365192;1715.6599602583208;1351.3618976651762
112;3.73;1936.7772341813436;1252.946020874103;1710.5524660708375;1370.0926845415424
113;3.77;1946.8536097472268;1261.0100018185124;1704.8925299506693;1387.3354474982382
114;3.8;1949.694058408862;1273.0441087613292;1698.4798578199052;1406.702606635071
115;3.83;1947.2199960714986;1281.4971518365742;1702.0;1394.2666666666667
116;3.87;1942.5709342560554;1291.2504805843905;1688.0047434238893;1441.836998706339
117;3.9;1939.313843351548;1297.7331511839707;1679.9524450426197;1454.170031404217
118;3.93;1936.022185246811;1304.8341652800887;1669.6545542635658;1477.1671511627908
119;3.97;1933.4339489885663;1310.2330694810905;1676.222222222222;1467.222222222222
120;4.0;1929.836014050656;1317.8509890922535;1650.070292620865;1518.3148854961833
121;4.03;1927.5646112600537;1322.7479892761394;1644.9122265122262;1529.7616473616472
122;4.07;1924.4370370370368;1328.3593495934958;1639.154607768469;1543.136836760599
123;4.1;1921.2087449688984;1333.718441273326;1632.7636229749633;1557.1629847815414
124;4.13;1919.0328054298643;1337.4400452488687;1627.2878787878785;1570.1318926974664
125;4.17;1916.566887173833;1341.4353178978315;1622.3685080264397;1581.6392823418319
126;4.2;1913.9537753222835;1345.4460405156535;1618.074988246356;1590.6821814762575
127;4.23;1911.0404602821084;1349.6900519673347;1613.2734243949194;1601.178289000719
128;4.27;1907.2884691066508;1354.6090121999212;1606.0623640319072;1614.3277737490935
129;4.3;1906.0300038714672;1356.8352690669763;1597.553970518307;1631.8421302900617
130;4.33;1903.5819575471698;1360.7061713836476;1590.4857530529173;1650.5997286295794
131;4.37;1902.0;1360.0;1581.0662131519273;1669.775736961451
132;4.4;1890.4845758354757;1361.416238217652;1573.7428142428141;1684.0862290862292
133;4.43;1882.0135658914728;1359.1668819982772;1567.3347718865598;1697.8489519112206
134;4.47;1875.4359441408621;1357.505363286784;1561.9607156748345;1709.0478413068845
135;4.5;1867.132384904169;1356.2809721398933;1555.9372125574882;1721.229354129174
136;4.53;1860.448013176858;1355.6417541692404;1550.2193242442206;1732.1051175656983
137;4.57;1853.6965888689408;1355.0365050867745;1544.8370883882149;1740.7604467552474
138;4.6;1846.098027495517;1354.3614265789997;1539.68;1749.3062745098039
139;4.63;1836.5893349075166;1353.5153482880755;1535.2132183908045;1755.9172413793103
140;4.67;1826.1065573770493;1353.9478922716628;1530.6789906103286;1762.4606807511736
141;4.7;1810.4282178217823;1353.4432755775576;1527.3460299412543;1766.8512412355503
142;4.73;1797.7761634028216;1351.7203621815117;1523.5882913806254;1772.2286422578184
143;4.77;1783.1662626262626;1351.200808080808;1519.5402494331065;1777.8909674981103
144;4.8;1768.6260928043039;1352.5126653216766;1515.8194444444443;1782.7569444444443
145;4.83;1755.6079875055777;1353.9620705042391;1513.0136627362904;1785.9681826689125
146;4.87;1742.2854016196104;1355.5502298095864;1510.0563460443939;1790.0529311326125
147;4.9;1729.91878393051;1357.0836047774158;1505.4175041876047;1797.1811139028473
148;4.93;1717.527852650494;1359.0433513027851;1502.9764705882353;1805.939331026528
149;4.97;1708.439781420765;1360.1899453551912;1500.991753125831;1821.5283320031924
150;5.0;1699.0148439205414;1361.6808557083605;1497.4645969498908;1833.4488017429192
151;5.03;1691.4255804311772;1362.9807213930349;1493.766791044776;1849.1825248756218
152;5.07;1683.0708860759494;1364.3476793248942;1495.0;1837.5
153;5.1;1675.9047619047617;1365.56066252588;1491.0933333333332;1839.7066666666665
154;5.13;1666.212066546402;1368.3024654239327;1487.001439884809;1894.1749460043197
155;5.17;1655.093054749468;1374.9785258270458;1485.4235907461714;1900.7885304659496
156;5.2;1638.3375310055333;1385.0087769509635;1482.5374149659865;1905.134110787172
157;5.23;1622.1846942382465;1392.3186638388122;1479.646793134598;1906.5233363444743
158;5.27;1606.5792122158598;1401.1015096304009;1476.9028638913492;1907.052258635961
159;5.3;1591.518034500784;1411.1836556891442;1474.0921432697862;1908.1403812824956
160;5.33;1578.0376511226252;1420.3088082901554;1470.846994535519;1909.7555363819383
161;5.37;1565.4592862092861;1428.965523215523;1467.813717188823;1907.611910810048
162;5.4;1553.6121647018622;1436.9762514949598;1462.9676481279535;1905.2577244638312
163;5.43;1542.5466666666666;1444.602194092827;1467.3315917798675;1903.3800069662136
164;5.47;1532.681887366819;1451.4613563335024;1475.5433125433124;1902.6995841995843
165;5.5;1523.4985683004884;1458.0085901970692;1483.384590586718;1900.499677627337
166;5.53;1514.5898095728255;1464.3196088522902;1490.3299860529985;1896.5483960948393
167;5.57;1506.5856175972926;1470.0340101522843;1497.426180836707;1892.2110661268555
168;5.6;1498.0820010314594;1476.1237751418257;1509.4412801735828;1886.419853539463
169;5.63;1484.9576970335263;1482.8894154818327;1517.5456790123458;1881.0998628257885
