Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
0;0.0;737.0515873015873;1916.7632275132275
1;0.03;728.6322263222631;1912.4083640836407
2;0.07;719.68671679198;1907.6942355889723
3;0.1;711.6654320987655;1903.414814814815
4;0.13;704.4246913580247;1899.4246913580246
5;0.17;699.0116144018582;1896.1475029036003
6;0.2;693.3050847457627;1892.7242937853107
7;0.23;688.9271523178808;1889.3896247240616
8;0.27;687.650676506765;1881.889298892989
9;0.3;693.5278858625162;1874.8093385214008
10;0.33;700.4275092936803;1868.2143742255264
11;0.37;707.0164141414141;1860.6666666666667
12;0.4;713.4797101449275;1850.7246376811593
13;0.43;722.4289732770745;1842.097046413502
14;0.47;732.0055096418732;1835.5730027548207
15;0.5;742.2248062015503;1825.8341085271318
16;0.53;751.3297101449275;1814.5923913043478
17;0.57;759.6904761904761;1805.751700680272
18;0.6;768.4108527131782;1797.4310077519378
19;0.63;775.949177877429;1789.762331838565
20;0.67;783.0571428571428;1782.7761904761905
21;0.7;789.626488095238;1776.6190476190475
22;0.73;795.5;1771.2574404761904
23;0.77;800.7972789115645;1766.7306122448979
24;0.8;806.172131147541;1762.3346994535518
25;0.83;810.8370370370369;1758.7288888888888
26;0.87;815.6288209606987;1755.0524017467249
27;0.9;820.3024193548387;1751.7123655913977
28;0.93;824.1273247496423;1748.7596566523605
29;0.97;827.0389784946236;1742.989247311828
30;1.0;825.5602605863193;1736.447339847991
31;1.03;821.6190476190476;1729.6374458874457
32;1.07;816.9430604982207;1722.5990510083036
33;1.1;814.7184466019418;1718.3182308522112
34;1.13;809.2225841476655;1709.7861020629748
35;1.17;803.787795992714;1703.4918032786886
36;1.2;795.5687382297551;1699.243879472693
37;1.23;787.2299578059071;1693.4335443037974
38;1.27;779.6016042780749;1686.1381461675578
39;1.3;789.1111111111111;1693.17094017094
40;1.33;760.6599664991624;1671.3860971524286
41;1.37;753.6583522297808;1666.077097505669
42;1.4;743.9505862646565;1657.1365159128977
43;1.43;735.5021367521367;1649.267094017094
