Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;1222.4374120956397;874.1909282700421;313.19407894736844;1307.3834064327484;365.60129228430253;1564.1288483466362
1;0.03;1228.3779193205944;879.1203113941966;310.89588014981274;1310.3535580524342;365.1649789029536;1572.854852320675
2;0.07;1233.852754237288;883.7581214689266;308.84198645598195;1312.9589917230999;369.828320802005;1582.484962406015
3;0.1;1239.2394005847952;888.514985380117;307.28344179320317;1316.569414316703;377.6031553398058;1595.4008899676373
4;0.13;1244.022586520947;892.7584699453552;307.65995525727067;1323.3333333333333;383.7185628742515;1607.3201596806387
5;0.17;1248.2087912087911;896.5102564102564;314.26806526806524;1332.641414141414;389.2019002375297;1617.089469517023
6;0.2;1252.3814694173;900.0076004343106;323.07095516569194;1342.7695906432748;395.4993954050786;1626.8786779524382
7;0.23;1259.2854511970534;904.5528545119704;330.50935882118677;1351.784946236559;401.1264227642276;1634.7670731707317
8;0.27;1268.6269503546098;910.5287234042553;336.8100233100233;1359.9689199689199;406.3940490550864;1641.92078809811
9;0.3;1278.7487401007918;918.942044636429;342.6604723190089;1368.0689121176924;411.1882494004796;1648.2218225419665
10;0.33;1287.5303514376997;927.4540291089811;347.8915281076801;1375.360253365004;415.6079365079365;1653.6730158730159
11;0.37;1296.0878117316472;935.7759044608359;352.9090558766859;1382.3260115606936;420.33852917665865;1658.6950439648278
12;0.4;1303.243857719105;942.9138247158048;357.13491168733555;1388.1788801202554;430.78783958602844;1664.4398447606727
13;0.43;1309.6497712073212;949.1995776135163;360.8152700186219;1393.3810055865922;443.0915350344269;1672.5718914540298
14;0.47;1316.206087275394;955.6512651265126;364.8230358504958;1398.5839054157132;455.8325;1681.284583333333
15;0.5;1321.7485754985753;961.2229344729344;368.73082595870204;1403.7042772861355;469.5456760048721;1687.9098660170523
16;0.53;1327.3608396670286;966.853782120883;372.1083333333333;1408.243115942029;482.4050387596899;1693.5403100775193
17;0.57;1332.1872046528533;971.8029807342783;375.1567137169743;1412.343105320304;494.2655826558265;1698.2187379016646
18;0.6;1338.1910352187833;977.4062611170401;378.5500747384155;1417.0859491778772;505.2220990391722;1701.2102734663708
19;0.63;1346.6546840958606;983.2400145243282;381.52540415704385;1421.004234026174;516.7594799566631;1702.9566630552547
20;0.67;1357.3862433862435;990.9347442680776;384.0947640117994;1424.6080383480823;528.3656480505796;1704.236037934668
21;0.7;1368.086231884058;1000.9771739130434;386.6508852963818;1428.4603541185525;539.4277839029769;1706.3145902241822
22;0.73;1376.9591024249005;1010.1867535287731;388.8635676492819;1431.5990173847315;548.3696296296296;1708.1007407407405
23;0.77;1385.2326272761054;1018.8825715347454;390.84974298141555;1434.7698695136417;556.7166666666666;1709.837121212121
24;0.8;1393.278523489933;1027.5958240119314;392.768921095008;1437.6505636070851;565.1676040494938;1711.8830146231721
