Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0
0;0.0;1591.9100642398287;1540.7730192719487
1;0.03;1591.9131025118804;1527.3638832315003
2;0.07;1591.7791327913278;1514.441734417344
3;0.1;1591.6949152542372;1502.9159604519773
4;0.13;1595.0739926739925;1492.2534798534796
5;0.17;1601.3204252088078;1478.3834472285496
6;0.2;1605.2272416153319;1458.3169062286104
7;0.23;1613.714190093708;1439.2436412315928
8;0.27;1609.6666666666665;1448.0
9;0.3;1629.4084595959596;1401.8737373737372
10;0.33;1637.1565160445316;1384.507531106745
11;0.37;1644.6583652618135;1369.6615581098338
12;0.4;1651.4214628297361;1356.8848920863309
13;0.43;1657.9555555555555;1345.2396396396396
14;0.47;1663.5735294117646;1334.6133578431372
15;0.5;1668.9221014492753;1325.066425120773
16;0.53;1674.0205399061033;1315.7265258215962
17;0.57;1678.2759795570698;1307.58886996025
18;0.6;1682.4682675814752;1299.9925671812464
19;0.63;1686.2470784641068;1292.7846410684474
20;0.67;1691.6798742138362;1285.3647798742136
21;0.7;1699.1563055062168;1279.54351687389
22;0.73;1708.6768585131892;1264.622901678657
23;0.77;1717.7787716159808;1249.736434108527
24;0.8;1727.9907407407406;1237.3912037037035
25;0.83;1737.6419549697966;1226.1444261394838
26;0.87;1746.6952861952861;1215.6767676767677
27;0.9;1754.9917355371902;1206.5019283746556
28;0.93;1763.1936399772856;1197.6996024985804
29;0.97;1770.5461233729484;1190.0667798528577
30;1.0;1777.0146892655366;1183.585310734463
31;1.03;1782.5851970181043;1178.1054313099041
32;1.07;1788.883527454243;1171.7049362174153
33;1.1;1794.192156862745;1166.7428571428572
34;1.13;1798.0870726495725;1163.3429487179487
35;1.17;1804.0834715312326;1157.3399668325042
36;1.2;1809.6883923029175;1152.0254500310366
37;1.23;1812.060606060606;1149.9359634076613
38;1.27;1816.4421641791046;1146.1007462686566
39;1.3;1825.9622222222222;1146.491111111111
40;1.33;1823.7103085026336;1158.7915726109857
41;1.37;1821.1938325991189;1171.4155653450807
42;1.4;1820.6296296296296;1185.5038434661074
43;1.43;1821.3795518207282;1200.2948179271707
44;1.47;1821.919972164231;1214.7091162143354
45;1.5;1821.8591836734695;1226.990476190476
46;1.53;1821.8384223918574;1236.0496183206108
47;1.57;1821.5298982188294;1245.4491094147581
48;1.6;1820.9188596491229;1259.545321637427
49;1.63;1820.742206235012;1264.8717026378897
50;1.67;1820.6070921985813;1276.0560283687942
51;1.7;1819.675;1281.5583333333332
52;1.73;1808.8167388167387;1291.7907647907646
53;1.77;1797.902485659656;1303.9796048438495
54;1.8;1788.6959578207382;1315.6285881663737
55;1.83;1777.9262086513993;1328.3053435114505
56;1.87;1766.4766146993318;1340.9940608760205
57;1.9;1758.3066954643627;1350.2339812814973
58;1.93;1752.359025032938;1356.7549407114625
59;1.97;1744.3848870056497;1365.3771186440679
60;2.0;1735.6324786324785;1375.0693257359924
61;2.03;1734.0941666666665;1383.5066666666667
62;2.07;1729.0932117527861;1396.9311043566363
63;2.1;1735.5;1387.5
64;2.13;1712.6938967136148;1433.0723004694835
65;2.17;1708.542513167795;1444.8916478555304
66;2.2;1704.2535014005603;1457.8081232492996
67;2.23;1699.8053691275168;1469.7829977628635
68;2.27;1694.26735218509;1484.6435304198799
69;2.3;1690.5860215053763;1495.524193548387
70;2.33;1687.8756218905473;1502.5580431177443
71;2.37;1684.0454901960782;1512.22431372549
72;2.4;1675.5803452855243;1525.0013280212484
73;2.43;1669.7318007662834;1530.3505747126437
74;2.47;1670.3030303030303;1531.0151515151513
75;2.5;1651.4855721393033;1560.9681592039801
76;2.53;1641.6453900709218;1571.8617021276596
77;2.57;1632.7939538583928;1583.763723150358
78;2.6;1624.6681749622924;1595.2322775263951
79;2.63;1616.3484848484848;1607.5886363636364
80;2.67;1619.7837837837837;1602.8468468468468
81;2.7;1617.0;1604.25
82;2.73;1598.3577044025155;1634.0385220125784
83;2.77;1594.7315490673154;1644.0738037307378
84;2.8;1591.8971722365038;1658.9802913453298
85;2.83;1587.122767857143;1672.3712797619046
86;2.87;1583.7268907563025;1683.8501400560224
87;2.9;1580.9813620071684;1696.8824372759855
88;2.93;1579.0774487471526;1708.2832194381167
89;2.97;1577.5530642750373;1717.763826606876
90;3.0;1575.8459495351924;1725.6427622841966
91;3.03;1574.1613133476087;1736.408993576017
92;3.07;1572.5611390284755;1744.7378559463987
93;3.1;1571.0627705627705;1749.7366522366522
94;3.13;1572.4556574923547;1757.584862385321
95;3.17;1574.2321899736148;1770.550571679859
96;3.2;1573.1395101171458;1787.7667731629392
97;3.23;1572.918047882136;1800.0976058931858
98;3.27;1573.4870588235294;1809.4745098039214
99;3.3;1573.0983483483483;1819.8716216216217
100;3.33;1572.3564173591874;1832.0941828254847
101;3.37;1571.4360730593608;1837.7511415525114
102;3.4;1570.514184397163;1844.8106382978724
103;3.43;1568.6591422121896;1852.4191121143717
104;3.47;1560.7627314814813;1853.890046296296
105;3.5;1551.111382113821;1852.0861788617885
106;3.53;1533.089840470193;1853.3073047858943
107;3.57;1544.0;1850.5
108;3.6;1498.2533333333333;1858.1295238095236
109;3.63;1483.875621890547;1859.0069651741292
110;3.67;1473.0805194805196;1859.3922077922077
111;3.7;1460.3510324483775;1860.1032448377582
112;3.73;1449.0736543909347;1860.5854579792256
113;3.77;1439.7889207258834;1861.302769818529
114;3.8;1431.0536398467432;1861.8505747126437
115;3.83;1424.6275045537338;1862.351548269581
116;3.87;1418.3369272237196;1862.4528301886792
117;3.9;1406.7699530516431;1857.461971830986
118;3.93;1391.1137566137565;1856.7239858906526
119;3.97;1371.645692883895;1859.1161048689137
120;4.0;1379.0;1862.6666666666665
121;4.03;1364.0;1862.5555555555554
122;4.07;1318.0328441649197;1857.120894479385
123;4.1;1303.5591615956728;1856.5368492224475
124;4.13;1288.9471458773785;1856.3128964059197
125;4.17;1277.1740591397847;1855.980510752688
