Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena0_Ind1;Y_Arena0_Ind1;X_Arena0_Ind2;Y_Arena0_Ind2
0;0.0;1490.332036316472;173.99805447470817;674.2355154251317;1852.0395033860045;1482.6616541353383;1908.348872180451
1;0.03;1496.6413421968978;177.30389363722696;687.7831825037706;1856.3359728506787;1477.8218313035632;1911.1091565178167
2;0.07;1502.6123737373737;180.4905303030303;700.9405034324943;1862.8432494279177;1473.479843953186;1913.6423927178153
3;0.1;1507.7244611059043;182.72508591065292;711.8566591422122;1868.3559066967644;1469.3946700507615;1914.8849407783416
4;0.13;1514.272083718067;184.24930747922437;723.7411389884508;1874.1871764237353;1456.654252873563;1918.7977011494252
5;0.17;1523.144483362522;187.0151780502043;732.6812903225806;1879.7690322580645;1446.0778467908901;1924.6111801242237
6;0.2;1535.0975684826099;193.61249615266235;739.9925634295712;1886.3556430446195;1436.3090452261306;1931.3773031825795
7;0.23;1546.9453744493392;199.92334801762115;744.8934390136503;1889.5887274328488;1423.8780903665813;1937.6193520886613
8;0.27;1556.9426822481914;203.93461324429603;751.5604551920342;1894.153627311522;1410.9503631961259;1944.1577885391443
9;0.3;1567.6173145850564;208.91480562448305;758.7854636591478;1898.596992481203;1401.8093567251462;1950.519298245614
10;0.33;1577.7021159659246;214.170926078593;763.3482443482442;1900.7364117364116;1388.7501064282671;1956.6168582375478
11;0.37;1586.8469276780859;218.84257748776508;769.6269841269841;1905.4649859943977;1372.4072308303535;1961.1342868494237
12;0.4;1595.4520055325033;222.989764868603;776.8982151471297;1909.6406174626143;1358.0208096859628;1967.5429436246689
13;0.43;1603.2563465783662;226.7610375275938;782.9121212121212;1911.3838383838383;1345.4235955056179;1974.4501872659175
14;0.47;1610.287060127459;229.85425325574948;788.9862869198312;1916.0105485232066;1334.01065784638;1980.2679162072768
15;0.5;1617.2975183305132;233.34010152284264;797.3474620617477;1921.6912611198325;1323.5451276519236;1985.153541891406
16;0.53;1623.7383669885864;236.30875036581793;803.4460704607046;1924.460704607046;1313.6599702380952;1989.0141369047617
17;0.57;1628.8856405846948;238.97133849240467;808.0852459016394;1928.0284153005464;1305.766592920354;1990.6349557522124
18;0.6;1634.4650891031258;241.7201285422144;815.0137566137565;1933.5761904761905;1292.3322320117472;1991.6552863436123
19;0.63;1639.4683655536028;244.31575864089044;820.6341853035144;1936.2023429179976;1280.3286147623862;1994.339063026626
20;0.67;1644.429987608426;247.0114622057001;823.1887550200803;1939.9397590361446;1267.2248310209889;1998.0273923870507
21;0.7;1649.388573232323;249.40656565656565;817.6008700380642;1939.2860250135943;1253.2235047219308;2000.4861839804128
22;0.73;1655.4422890397673;251.53992887164563;807.4281345565748;1941.9321100917432;1241.001673360107;2002.636546184739
23;0.77;1661.8984007525871;252.65569143932268;802.1610017889087;1942.0423375074536;1228.5853319429962;2006.0844629822732
24;0.8;1674.2073210236474;255.52575315840622;794.8924936386768;1941.6189567430024;1217.3935185185185;2009.094729344729
25;0.83;1684.736342819758;259.606149820085;784.3084395871281;1941.6138433515482;1207.568607068607;2010.9327789327788
26;0.87;1691.585014409222;263.52577649695803;774.4313725490196;1942.8865121806298;1199.1286250426474;2012.367451381781
27;0.9;1696.7766126469653;269.24721957419763;767.2283849918434;1941.7275693311583;1191.7655642023346;2013.2843709468223
28;0.93;1701.702710753649;276.26362823949955;756.9829763866007;1941.8577704557933;1184.2112950340797;2013.957481337228
29;0.97;1709.3246716960043;286.41352333053925;748.7461579226285;1942.9766825649178;1177.5501142670582;2014.333659810643
30;1.0;1716.4672292545708;295.5873417721519;740.6471518987341;1943.1745780590716;1172.3397683397684;2014.4671814671815
31;1.03;1722.0317326593652;302.4465037910699;734.4817170111288;1942.5474297827238;1166.180499325236;2014.3798920377867
32;1.07;1728.246902909824;310.9976951887064;731.9077429983525;1945.6057111477207;1162.1807854592664;2013.9415774099318
33;1.1;1731.369481022463;314.9393235218177;733.1273148148148;1949.21875;1160.1057202755314;2013.3030847559146
34;1.13;1737.1068340306833;323.13305439330543;734.1869065467266;1950.5992003997999;1153.5542205791742;2012.9519408502772
